panel,source,call,celltype,module,zone,n_donors,n,sections,lam_naive,beta_naive,lam_naive_railed,lam_full_profiled,beta_full_profiled,lam_n2n5n6_profiled,beta_n2n5n6_profiled,beta_full_fixedlam,beta_n2n5n6_fixedlam,max_smd_after,sf_n5n6,sf_n2n5n6,lam_naive_donor_lo,lam_naive_donor_hi,lam_naive_donor_med,beta_naive_donor_lo,beta_naive_donor_hi,beta_naive_donor_med,lam_full_donor_lo,lam_full_donor_hi,lam_full_donor_med,beta_full_donor_lo,beta_full_donor_hi,beta_full_donor_med,beta_n2n5n6_donor_lo,beta_n2n5n6_donor_hi,beta_n2n5n6_donor_med,sf_n2n5n6_donor_lo,sf_n2n5n6_donor_hi,sf_n2n5n6_donor_med,section,arm,design,family,lam,p_pow,beta,rss,aic,aic0,d_aic_vs_cov,d_half,d_05,railed,k_params,lam_blk_lo,lam_blk_hi,best_family,d_aic_vs_best,sd_y,lam_prox_ctrl,lam_down_ctrl,log_ratio,log_ratio_lo,log_ratio_hi,ratio,ratio_lo,ratio_hi,frac_prox_gt_down,lam_prox_lo,lam_prox_hi,lam_down_lo,lam_down_hi,grid_lo,grid_hi,prox_lam_naive,prox_beta_naive,prox_lam_ctrl,prox_beta_ctrl,prox_lam_n2,prox_beta_n2,prox_beta_ctrl_fixed,prox_beta_n2_fixed,prox_railed_ctrl,prox_sf_ctrl,prox_sf_n2ctrl,down_lam_naive,down_beta_naive,down_lam_ctrl,down_beta_ctrl,down_lam_n2,down_beta_n2,down_beta_ctrl_fixed,down_beta_n2_fixed,down_railed_ctrl,down_sf_ctrl,down_sf_n2ctrl,week,n_senders,lam_near,beta_near,rss_near,aic_near,railed_near,lam_sup,beta_sup,rss_sup,aic_sup,railed_sup,rss0,d_aic,d_aic_near_vs_cov,d_aic_sup_vs_cov,boot_win_sup,d_aic_per1k,d_aic_per1k_lo,d_aic_per1k_hi,r_regressors,beta_sup_sd,beta_near_sd,null,draw,true_family,true_superposition,regime,rep,true_d_half,fit_family,fit_mode
3d,super_nulls_senepy_p95.csv,senepy_p95,Macrophages,emt_ecm,,,11616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.185852382096297,,,-84443.99958847898,,12.818224546846722,,,-84443.43473261764,,,0.5648558613465866,1.7821536765404744,2.347009537887061,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Macrophages,il6_jak_stat3,,,11616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.54182525407475,,,-73518.9288504079,,31.76308142776889,,,-73519.20873779588,,,-0.2798873879801249,-9.676073504597298,-9.955960892577425,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Macrophages,interferon_response,,,11616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-76983.3480866337,,49.99999999999999,,,-76992.75044887883,,,-9.402362245120456,-16.13883812475251,-25.541200369872968,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Macrophages,oxidative_stress,,,11616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-61595.33184402802,,49.99999999999999,,,-61599.55294785787,,,-4.221103829848289,-1.7782551687050727,-5.999358998553362,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Macrophages,secondary_senescence,,,11616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-84930.19495362592,,49.99999999999999,,,-84930.24345939959,,,-0.0485057736659655,2.2569288406375563,2.2084230669715907,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Macrophages,tnfa_nfkb_proximal,,,11616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-84101.1561015561,,49.99999999999999,,,-84102.70753620689,,,-1.5514346507843584,2.592686726231477,1.0412520754471188,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Mesenchymal,downstream_arrest,,,10787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-85088.99427114497,,49.99999999999999,,,-85089.39271345145,,,-0.398442306483048,-1.087558898536372,-1.48600120501942,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Mesenchymal,emt_ecm,,,10787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.85968176362148,,,-71427.30251887102,,49.99999999999999,,,-71430.40426685096,,,-3.1017479799484136,3.0857039280235767,-0.0160440519248368,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Mesenchymal,il6_jak_stat3,,,10787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-74711.5960258487,,49.99999999999999,,,-74713.59345978587,,,-1.9974339371692624,3.169004240669892,1.17157030350063,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Mesenchymal,interferon_response,,,10787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-78075.31835447295,,49.99999999999999,,,-78075.02411993095,,,0.2942345420015044,-6.920210681128083,-6.625976139126578,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Mesenchymal,oxidative_stress,,,10787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.31842572102936,,,-59434.88807178413,,38.85968176362148,,,-59437.41092490203,,,-2.522853117909108,0.2517843385430751,-2.2710687793660327,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Mesenchymal,secondary_senescence,,,10787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-77252.89851362612,,49.99999999999999,,,-77255.17289747167,,,-2.274383845549892,3.335439902366488,1.0610560568165963,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Mesenchymal,tnfa_nfkb_proximal,,,10787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.345738419684505,,,-81951.99646769837,,38.85968176362148,,,-81952.82183210166,,,-0.82536440329568,3.945761169772595,3.120396766476915,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,T/NK cells,downstream_arrest,,,2442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-17600.950909895975,,49.99999999999999,,,-17601.5196518302,,,-0.5687419342248177,3.080215913250868,2.51147397902605,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,T/NK cells,emt_ecm,,,2442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.742591489922676,,,-16481.35233111044,,8.14292620081837,,,-16481.784037236368,,,-0.4317061259280308,2.535488986355631,2.1037828604276,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,T/NK cells,il6_jak_stat3,,,2442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-15493.460241707297,,40.86894177489626,,,-15494.23341234692,,,-0.773170639624368,1.0995939403892407,0.3264233007648727,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,T/NK cells,interferon_response,,,2442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2211739115045,,,-15794.650243071965,,42.98209161773131,,,-15794.631409937678,,,0.0188331342851597,3.809038266637799,3.827871400922959,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,T/NK cells,oxidative_stress,,,2442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-13333.51411079831,,6.999999999999999,,,-13333.897585854176,,,-0.3834750558653468,3.2720871389337844,2.8886120830684376,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,T/NK cells,secondary_senescence,,,2442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-17397.63481108165,,6.999999999999999,,,-17398.36649844972,,,-0.7316873680683784,0.5297627026629925,-0.2019246654053859,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,T/NK cells,tnfa_nfkb_proximal,,,2442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.14292620081837,,,-17463.371268046212,,6.999999999999999,,,-17463.031752979823,,,0.33951506638914,3.0349070531665348,3.3744221195556747,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,vSMCs,downstream_arrest,,,3379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-23678.923833368182,,49.99999999999999,,,-23676.3911147342,,,2.532718633985496,-7.648448301661119,-5.115729667675623,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,vSMCs,emt_ecm,,,3379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-18272.83038170951,,24.6860647223019,,,-18273.32698571312,,,-0.4966040036088088,3.4828106191889674,2.9862066155801585,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,vSMCs,il6_jak_stat3,,,3379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-20994.496444208435,,49.99999999999999,,,-20994.26497704217,,,0.2314671662606997,3.161191088867781,3.392658255128481,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,vSMCs,interferon_response,,,3379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.13265199376635,,,-21750.06510026879,,9.962242533302096,,,-21749.016158591585,,,1.048941677203402,1.9821058345951317,3.0310475117985334,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,vSMCs,oxidative_stress,,,3379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.24260882600192,,,-18281.796734110325,,33.40540803599722,,,-18283.71979296128,,,-1.923058850952657,3.003178450442647,1.08011959948999,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,vSMCs,secondary_senescence,,,3379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-22669.34495466432,,49.99999999999999,,,-22670.398744854127,,,-1.053790189806023,1.5485342058818787,0.494744016075856,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,vSMCs,tnfa_nfkb_proximal,,,3379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-22993.369440172763,,49.99999999999999,,,-22993.06340619117,,,0.3060339815965562,3.279370322390605,3.5854043039871613,,,,,,,,N3,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Biliary/ductular,downstream_arrest,,,4232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.185852382096297,,,-32117.991009809844,,12.18803582947357,,,-32117.807927600257,,,0.1830822095871553,2.6162487572692044,2.79933096685636,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Biliary/ductular,emt_ecm,,,4232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-28963.85163083741,,49.99999999999999,,,-28966.83297391095,,,-2.981343073544849,3.07712666889347,0.095783595348621,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Biliary/ductular,il6_jak_stat3,,,4232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.20149733539872,,,-29899.595208898478,,42.98209161773131,,,-29904.7478505657,,,-5.152641667227726,3.2108793256884383,-1.941762341539288,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Biliary/ductular,interferon_response,,,4232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.94920399670096,,,-30877.58874254434,,25.96247050925552,,,-30877.1978109412,,,0.390931603138597,2.1205508735547483,2.511482476693345,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Biliary/ductular,oxidative_stress,,,4232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.85968176362148,,,-23534.28288501773,,28.716686174618605,,,-23536.220505189794,,,-1.937620172062452,3.6598174666796695,1.7221972946172173,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Biliary/ductular,secondary_senescence,,,4232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-31043.00055433902,,20.177866835741543,,,-31041.73368902409,,,1.2668653149266902,2.2574878444720525,3.5243531593987427,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Biliary/ductular,tnfa_nfkb_proximal,,,4232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-31509.91012775258,,47.54182525407475,,,-31514.14408301212,,,-4.23395525954038,3.003644911586889,-1.2303103479534911,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Endothelial,downstream_arrest,,,23102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-181662.16597405652,,6.999999999999999,,,-181661.93226607365,,,0.2337079829012509,2.655907096370356,2.889615079271607,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Endothelial,emt_ecm,,,23102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-169191.13637557658,,21.2211739115045,,,-169191.49536701673,,,-0.3589914401527494,3.762053588172421,3.4030621480196714,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Endothelial,il6_jak_stat3,,,23102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-153862.05291851217,,6.999999999999999,,,-153862.00964750242,,,0.0432710097520612,2.945944375445833,2.989215385197894,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Endothelial,interferon_response,,,23102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-163654.5696742197,,49.99999999999999,,,-163654.51821831396,,,0.0514559057482983,2.5000544140057173,2.551510319754016,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Endothelial,oxidative_stress,,,23102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.20149733539872,,,-127970.18998346914,,22.31842572102936,,,-127970.338290529,,,-0.1483070598478661,3.661570260868757,3.513263201020891,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Endothelial,secondary_senescence,,,23102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.58882939190469,,,-164776.91376271233,,8.14292620081837,,,-164776.3960315748,,,0.5177311375155114,2.729434452543501,3.247165590059012,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Endothelial,tnfa_nfkb_proximal,,,23102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-172467.5138589822,,31.76308142776889,,,-172467.58331024236,,,-0.0694512601767201,3.4306063320254907,3.3611550718487706,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Hepatocytes,downstream_arrest,,,79892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-681291.9910824543,,6.999999999999999,,,-681292.0121936598,,,-0.0211112054530531,2.9752468978986144,2.9541356924455613,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Hepatocytes,emt_ecm,,,79892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-676626.2515387719,,38.85968176362148,,,-676626.6095039974,,,-0.3579652254702523,3.2820311842951924,2.92406595882494,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Hepatocytes,il6_jak_stat3,,,79892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.999999999999999,,,-643175.9452483502,,49.99999999999999,,,-643178.4964175525,,,-2.5511692023137584,3.938451394438744,1.3872821921249852,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Hepatocytes,interferon_response,,,79892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.49296129703063,,,-658365.5505077227,,15.682109678112967,,,-658366.8220681259,,,-1.271560403285548,2.83151490916498,1.559954505879432,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Hepatocytes,oxidative_stress,,,79892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-502928.5572275134,,6.999999999999999,,,-502928.1641312822,,,0.3930962312151678,3.28552379575558,3.678620026970748,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Hepatocytes,secondary_senescence,,,79892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-660353.4835614039,,23.47241150476913,,,-660351.2667171916,,,2.216844212380238,-0.3318455605767667,1.8849986518034711,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Hepatocytes,tnfa_nfkb_proximal,,,79892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-682672.8906549211,,49.99999999999999,,,-682673.0208073109,,,-0.1301523898728191,2.7941394496010616,2.6639870597282425,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Macrophages,downstream_arrest,,,11616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.742591489922676,,,-90439.29976207655,,10.477345453252497,,,-90439.94476158744,,,-0.6449995108850999,2.781906323885778,2.136906813000678,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Macrophages,emt_ecm,,,11616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-84441.86622953179,,49.99999999999999,,,-84443.57241975823,,,-1.706190226439503,3.915512623731047,2.209322397291544,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Macrophages,il6_jak_stat3,,,11616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.49296129703063,,,-73507.74047318033,,11.58882939190469,,,-73507.80314090427,,,-0.0626677239488344,1.512303722978686,1.4496359990298515,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Macrophages,interferon_response,,,11616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99999999999999,,,-76963.3335653516,,45.2045029697796,,,-76965.15640748737,,,-1.8228421357780464,3.8756831573555246,2.0528410215774784,,,,,,,,N1,1.0,,,,,,,
3d,super_nulls_senepy_p95.csv,senepy_p95,Macrophages,oxidative_stress,,,11616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435_liver_sham_Male_10-U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.98209161773131,,,-61596.12618358857,,16.49296129703063,,,-61594.23497966948,,,1.891203919090913,-2.57259472925216,-0.6813908101612469,,,,,,,,N1,1.0,,,,,,,
