kind,module,celltype,bin_lo,bin_hi,n,mean,sem
strat,tnfa_nfkb_proximal,Endothelial,12.5,15.0,5522.0,0.005453921528488781,0.013511912082460909
strat,tnfa_nfkb_proximal,Endothelial,15.0,17.5,5470.0,0.016238341134448112,0.013903555941578017
strat,tnfa_nfkb_proximal,Endothelial,17.5,20.0,5588.0,0.03201068127442948,0.013441144155891394
strat,tnfa_nfkb_proximal,Endothelial,20.0,25.0,12216.0,-0.008916520376890382,0.009047649542251266
strat,tnfa_nfkb_proximal,Endothelial,25.0,30.0,12931.0,0.021024058401801715,0.009028045199821807
strat,tnfa_nfkb_proximal,Endothelial,30.0,35.0,12429.0,0.011930584141487777,0.008942578336616474
strat,tnfa_nfkb_proximal,Endothelial,35.0,40.0,11548.0,-0.0016502762862699134,0.009250844947036287
strat,tnfa_nfkb_proximal,Endothelial,40.0,50.0,19256.0,-0.015618693197499874,0.0071258529128128256
strat,tnfa_nfkb_proximal,Endothelial,50.0,60.0,13306.0,-0.016120425953738488,0.008616121597450952
strat,tnfa_nfkb_proximal,Endothelial,60.0,75.0,11345.0,-0.030947451129956866,0.009237641883664131
strat,tnfa_nfkb_proximal,Endothelial,75.0,100.0,6175.0,-0.09092806817285583,0.012068348391221865
unstrat,tnfa_nfkb_proximal,Endothelial,0.0,2.0,1.0,-1.171228298775606,0.0
unstrat,tnfa_nfkb_proximal,Endothelial,2.0,4.0,32.0,0.6055321435678486,0.20163773937879775
unstrat,tnfa_nfkb_proximal,Endothelial,4.0,6.0,562.0,0.6091428833532135,0.05043541922687407
unstrat,tnfa_nfkb_proximal,Endothelial,6.0,8.0,1564.0,0.60309917819098,0.027619626398462587
unstrat,tnfa_nfkb_proximal,Endothelial,8.0,10.0,2722.0,0.561898632825811,0.020671993553865453
unstrat,tnfa_nfkb_proximal,Endothelial,10.0,12.5,4805.0,0.588529666461808,0.015364416900918467
unstrat,tnfa_nfkb_proximal,Endothelial,12.5,15.0,5522.0,0.5362954791058346,0.014488206459641793
unstrat,tnfa_nfkb_proximal,Endothelial,15.0,17.5,5470.0,0.5373394312546368,0.01464380907148245
unstrat,tnfa_nfkb_proximal,Endothelial,17.5,20.0,5588.0,0.546638931929974,0.014256234938965079
unstrat,tnfa_nfkb_proximal,Endothelial,20.0,25.0,12216.0,0.5151517426946937,0.009635091284941442
unstrat,tnfa_nfkb_proximal,Endothelial,25.0,30.0,12931.0,0.5593350131939412,0.00964626616077388
unstrat,tnfa_nfkb_proximal,Endothelial,30.0,35.0,12429.0,0.5614764699690964,0.00957401113853314
unstrat,tnfa_nfkb_proximal,Endothelial,35.0,40.0,11548.0,0.5451034153497182,0.009852841403351733
unstrat,tnfa_nfkb_proximal,Endothelial,40.0,50.0,19256.0,0.5489562237428641,0.007629652211304725
unstrat,tnfa_nfkb_proximal,Endothelial,50.0,60.0,13306.0,0.5568315631858296,0.009181792304828254
unstrat,tnfa_nfkb_proximal,Endothelial,60.0,75.0,11345.0,0.5533338172363484,0.009876747490233642
unstrat,tnfa_nfkb_proximal,Endothelial,75.0,100.0,6175.0,0.4866139205078111,0.012797265744575001
strat,tnfa_nfkb_proximal,Hepatocytes,0.0,2.0,1.0,-0.7785889852363834,0.0
strat,tnfa_nfkb_proximal,Hepatocytes,2.0,4.0,32.0,0.4800347556815378,0.35168752041034357
strat,tnfa_nfkb_proximal,Hepatocytes,4.0,6.0,465.0,0.126214752079056,0.06634674493080592
strat,tnfa_nfkb_proximal,Hepatocytes,6.0,8.0,2438.0,0.10207680905914682,0.024781602117539776
strat,tnfa_nfkb_proximal,Hepatocytes,8.0,10.0,6367.0,0.0808240063983802,0.014720538706534933
strat,tnfa_nfkb_proximal,Hepatocytes,10.0,12.5,14106.0,0.04067549279416934,0.009062927691475058
strat,tnfa_nfkb_proximal,Hepatocytes,12.5,15.0,17733.0,0.01916901736629424,0.00774855308865137
strat,tnfa_nfkb_proximal,Hepatocytes,15.0,17.5,19119.0,0.002386137332407473,0.007343322956040707
strat,tnfa_nfkb_proximal,Hepatocytes,17.5,20.0,19761.0,0.0006054575301738515,0.00714735780922841
strat,tnfa_nfkb_proximal,Hepatocytes,20.0,25.0,39921.0,0.019054413851747568,0.0051345588104594435
strat,tnfa_nfkb_proximal,Hepatocytes,25.0,30.0,40161.0,-0.0011033021125439026,0.004977188814558939
strat,tnfa_nfkb_proximal,Hepatocytes,30.0,35.0,39409.0,-0.003175762050516419,0.0049776476016098374
strat,tnfa_nfkb_proximal,Hepatocytes,35.0,40.0,36326.0,-0.006331359478353898,0.005170885032019251
strat,tnfa_nfkb_proximal,Hepatocytes,40.0,50.0,60017.0,-0.010537867135120402,0.003972567784924273
strat,tnfa_nfkb_proximal,Hepatocytes,50.0,60.0,42563.0,-0.015098378292406057,0.004731466030725958
strat,tnfa_nfkb_proximal,Hepatocytes,60.0,75.0,35870.0,-0.01312288097862356,0.005118065952682745
strat,tnfa_nfkb_proximal,Hepatocytes,75.0,100.0,19632.0,-0.021568539360429257,0.006932933096033864
unstrat,tnfa_nfkb_proximal,Hepatocytes,0.0,2.0,1.0,-0.8865642173231971,0.0
unstrat,tnfa_nfkb_proximal,Hepatocytes,2.0,4.0,32.0,-0.20736018654018892,0.2200631785212699
unstrat,tnfa_nfkb_proximal,Hepatocytes,4.0,6.0,465.0,-0.40690470659219824,0.03950038651573815
unstrat,tnfa_nfkb_proximal,Hepatocytes,6.0,8.0,2438.0,-0.3933563511042605,0.014845553080777639
unstrat,tnfa_nfkb_proximal,Hepatocytes,8.0,10.0,6367.0,-0.38960756445449785,0.00891133261582897
unstrat,tnfa_nfkb_proximal,Hepatocytes,10.0,12.5,14106.0,-0.4108580413448355,0.005480857035299612
unstrat,tnfa_nfkb_proximal,Hepatocytes,12.5,15.0,17733.0,-0.4242475828230523,0.004685830785840911
unstrat,tnfa_nfkb_proximal,Hepatocytes,15.0,17.5,19119.0,-0.4325146021956232,0.004431870407487756
unstrat,tnfa_nfkb_proximal,Hepatocytes,17.5,20.0,19761.0,-0.4336472230262403,0.004317855610287025
unstrat,tnfa_nfkb_proximal,Hepatocytes,20.0,25.0,39921.0,-0.4208216466841151,0.003112680200747517
unstrat,tnfa_nfkb_proximal,Hepatocytes,25.0,30.0,40161.0,-0.43137788219525824,0.0030166183996006256
unstrat,tnfa_nfkb_proximal,Hepatocytes,30.0,35.0,39409.0,-0.4300042401240667,0.003019388983035867
unstrat,tnfa_nfkb_proximal,Hepatocytes,35.0,40.0,36326.0,-0.43057775809648174,0.0031302645162332183
unstrat,tnfa_nfkb_proximal,Hepatocytes,40.0,50.0,60017.0,-0.43008688537847756,0.002415485218006386
unstrat,tnfa_nfkb_proximal,Hepatocytes,50.0,60.0,42563.0,-0.4304675068040993,0.0028795070841304295
unstrat,tnfa_nfkb_proximal,Hepatocytes,60.0,75.0,35870.0,-0.42724919141263434,0.0031203117326923514
unstrat,tnfa_nfkb_proximal,Hepatocytes,75.0,100.0,19632.0,-0.43187819256686827,0.00424655301129139
strat,tnfa_nfkb_proximal,Macrophages,0.0,2.0,0.0,,
strat,tnfa_nfkb_proximal,Macrophages,2.0,4.0,61.0,0.27527279696775014,0.15556071231912233
strat,tnfa_nfkb_proximal,Macrophages,4.0,6.0,950.0,0.2261600676599802,0.037620189979209205
strat,tnfa_nfkb_proximal,Macrophages,6.0,8.0,2069.0,0.1747425783612256,0.0245688524693115
strat,tnfa_nfkb_proximal,Macrophages,8.0,10.0,2587.0,0.12211654743955079,0.02128582882445231
strat,tnfa_nfkb_proximal,Macrophages,10.0,12.5,3649.0,0.08111346250254252,0.01760605128413223
strat,tnfa_nfkb_proximal,Macrophages,12.5,15.0,3903.0,0.02387726147009248,0.016095377818463208
strat,tnfa_nfkb_proximal,Macrophages,15.0,17.5,4001.0,-0.0023600130363855727,0.016119371205105332
strat,tnfa_nfkb_proximal,Macrophages,17.5,20.0,3946.0,0.021217715336585403,0.01664639921251434
strat,tnfa_nfkb_proximal,Macrophages,20.0,25.0,7971.0,0.03199215518026086,0.011531182040440463
strat,tnfa_nfkb_proximal,Macrophages,25.0,30.0,8327.0,-0.002118712168912808,0.010900511539450153
strat,tnfa_nfkb_proximal,Macrophages,30.0,35.0,7712.0,-0.004086506095794211,0.01125667142048518
strat,tnfa_nfkb_proximal,Macrophages,35.0,40.0,7030.0,-0.03484945180642693,0.011443448372549543
strat,tnfa_nfkb_proximal,Macrophages,40.0,50.0,11508.0,-0.031861751343910276,0.009095485415679241
strat,tnfa_nfkb_proximal,Macrophages,50.0,60.0,8112.0,-0.04182820425702919,0.010756909351742994
strat,tnfa_nfkb_proximal,Macrophages,60.0,75.0,6798.0,-0.06342241970495281,0.011265060558292387
strat,tnfa_nfkb_proximal,Macrophages,75.0,100.0,3677.0,-0.053385752364702006,0.015801344670114997
unstrat,tnfa_nfkb_proximal,Macrophages,0.0,2.0,0.0,,
unstrat,tnfa_nfkb_proximal,Macrophages,2.0,4.0,61.0,0.610475231393919,0.18201075466353142
unstrat,tnfa_nfkb_proximal,Macrophages,4.0,6.0,950.0,0.500492304995565,0.04258107257923903
unstrat,tnfa_nfkb_proximal,Macrophages,6.0,8.0,2069.0,0.43742004754393254,0.02754363690165942
unstrat,tnfa_nfkb_proximal,Macrophages,8.0,10.0,2587.0,0.4026396060647427,0.02432216108354379
unstrat,tnfa_nfkb_proximal,Macrophages,10.0,12.5,3649.0,0.3631020670064848,0.01995647844017787
unstrat,tnfa_nfkb_proximal,Macrophages,12.5,15.0,3903.0,0.30148310289692953,0.01834193814662827
unstrat,tnfa_nfkb_proximal,Macrophages,15.0,17.5,4001.0,0.2744524717749925,0.018374903867119225
unstrat,tnfa_nfkb_proximal,Macrophages,17.5,20.0,3946.0,0.2979394765853079,0.01887795431142645
unstrat,tnfa_nfkb_proximal,Macrophages,20.0,25.0,7971.0,0.3153999453895879,0.013112474253863197
unstrat,tnfa_nfkb_proximal,Macrophages,25.0,30.0,8327.0,0.2852666541295097,0.012461335076240362
unstrat,tnfa_nfkb_proximal,Macrophages,30.0,35.0,7712.0,0.28727343619718254,0.01290841651604668
unstrat,tnfa_nfkb_proximal,Macrophages,35.0,40.0,7030.0,0.26078745266066694,0.013212861571474414
unstrat,tnfa_nfkb_proximal,Macrophages,40.0,50.0,11508.0,0.2722912290345441,0.010537851228176551
unstrat,tnfa_nfkb_proximal,Macrophages,50.0,60.0,8112.0,0.2692054262532452,0.01260385054211656
unstrat,tnfa_nfkb_proximal,Macrophages,60.0,75.0,6798.0,0.24620269979527226,0.013220591683714047
unstrat,tnfa_nfkb_proximal,Macrophages,75.0,100.0,3677.0,0.2555626941368309,0.018610923997624533
strat,tnfa_nfkb_proximal,Mesenchymal,0.0,2.0,0.0,,
strat,tnfa_nfkb_proximal,Mesenchymal,2.0,4.0,78.0,0.36179011931497834,0.12816323798875476
strat,tnfa_nfkb_proximal,Mesenchymal,4.0,6.0,1235.0,0.2030734038371351,0.030196369732976746
strat,tnfa_nfkb_proximal,Mesenchymal,6.0,8.0,2812.0,0.11078946882509678,0.019869716165455676
strat,tnfa_nfkb_proximal,Mesenchymal,8.0,10.0,3603.0,0.05736471486198658,0.016995317604535737
strat,tnfa_nfkb_proximal,Mesenchymal,10.0,12.5,5198.0,0.020984922023083823,0.014266978204881152
strat,tnfa_nfkb_proximal,Mesenchymal,12.5,15.0,5331.0,0.01811411737223593,0.014321865290502821
strat,tnfa_nfkb_proximal,Mesenchymal,15.0,17.5,5523.0,0.02635368859201162,0.013850741091361885
strat,tnfa_nfkb_proximal,Mesenchymal,17.5,20.0,5612.0,0.013249525849294855,0.013469282345988416
strat,tnfa_nfkb_proximal,Mesenchymal,20.0,25.0,11324.0,-0.0025969366690334096,0.009407918214218216
strat,tnfa_nfkb_proximal,Mesenchymal,25.0,30.0,10981.0,0.005029597170516309,0.009573130616000401
strat,tnfa_nfkb_proximal,Mesenchymal,30.0,35.0,10507.0,0.005396673684849837,0.00988501261241356
strat,tnfa_nfkb_proximal,Mesenchymal,35.0,40.0,9228.0,-0.014175442851674897,0.01017979265242303
strat,tnfa_nfkb_proximal,Mesenchymal,40.0,50.0,14841.0,-0.024509111084250402,0.008046961594870783
strat,tnfa_nfkb_proximal,Mesenchymal,50.0,60.0,9714.0,-0.023923879690566443,0.009831950941467668
strat,tnfa_nfkb_proximal,Mesenchymal,60.0,75.0,8052.0,-0.03917354495576971,0.011085833335428088
strat,tnfa_nfkb_proximal,Mesenchymal,75.0,100.0,4192.0,-0.06272580466078921,0.014006981583866502
unstrat,tnfa_nfkb_proximal,Mesenchymal,0.0,2.0,0.0,,
unstrat,tnfa_nfkb_proximal,Mesenchymal,2.0,4.0,78.0,0.4791484153812311,0.1298813078212207
unstrat,tnfa_nfkb_proximal,Mesenchymal,4.0,6.0,1235.0,0.29253085485797514,0.03127737746593465
unstrat,tnfa_nfkb_proximal,Mesenchymal,6.0,8.0,2812.0,0.21133101231572746,0.02076246118960091
unstrat,tnfa_nfkb_proximal,Mesenchymal,8.0,10.0,3603.0,0.16572799134303892,0.017691341599850276
unstrat,tnfa_nfkb_proximal,Mesenchymal,10.0,12.5,5198.0,0.137833688435449,0.014940501475834126
unstrat,tnfa_nfkb_proximal,Mesenchymal,12.5,15.0,5331.0,0.1398196743910946,0.015009791122259825
unstrat,tnfa_nfkb_proximal,Mesenchymal,15.0,17.5,5523.0,0.14735027317661573,0.01445526281905403
unstrat,tnfa_nfkb_proximal,Mesenchymal,17.5,20.0,5612.0,0.1341617657014093,0.014111268851245905
unstrat,tnfa_nfkb_proximal,Mesenchymal,20.0,25.0,11324.0,0.12408324908186547,0.009885206697807201
unstrat,tnfa_nfkb_proximal,Mesenchymal,25.0,30.0,10981.0,0.1365452854601858,0.01007005759557442
unstrat,tnfa_nfkb_proximal,Mesenchymal,30.0,35.0,10507.0,0.13855347102307417,0.010400792806909705
unstrat,tnfa_nfkb_proximal,Mesenchymal,35.0,40.0,9228.0,0.12027368331657633,0.010712447733231045
unstrat,tnfa_nfkb_proximal,Mesenchymal,40.0,50.0,14841.0,0.11217102540416478,0.00848486648597674
unstrat,tnfa_nfkb_proximal,Mesenchymal,50.0,60.0,9714.0,0.11521319947864782,0.010409401295637112
unstrat,tnfa_nfkb_proximal,Mesenchymal,60.0,75.0,8052.0,0.10682932685750858,0.011756515621509383
unstrat,tnfa_nfkb_proximal,Mesenchymal,75.0,100.0,4192.0,0.08282986908775566,0.014966574996416722
strat,tnfa_nfkb_proximal,T/NK cells,0.0,2.0,0.0,,
strat,tnfa_nfkb_proximal,T/NK cells,2.0,4.0,47.0,0.10981771231275632,0.1490846565267307
strat,tnfa_nfkb_proximal,T/NK cells,4.0,6.0,575.0,0.23052156100057716,0.04526767950353478
strat,tnfa_nfkb_proximal,T/NK cells,6.0,8.0,1044.0,0.18873364564856662,0.03415388049460565
strat,tnfa_nfkb_proximal,T/NK cells,8.0,10.0,1081.0,0.11387049274487736,0.0324127758952573
strat,tnfa_nfkb_proximal,T/NK cells,10.0,12.5,1427.0,0.08543768970246077,0.029355475131350863
strat,tnfa_nfkb_proximal,T/NK cells,12.5,15.0,1564.0,0.08710584685903322,0.02766025247488274
strat,tnfa_nfkb_proximal,T/NK cells,15.0,17.5,1420.0,0.07021879352480329,0.028391252768441597
strat,tnfa_nfkb_proximal,T/NK cells,17.5,20.0,1364.0,0.0010651234842306472,0.02683056403509979
strat,tnfa_nfkb_proximal,T/NK cells,20.0,25.0,2741.0,0.04375395485402012,0.019446761716816693
strat,tnfa_nfkb_proximal,T/NK cells,25.0,30.0,2634.0,-0.028806328703732308,0.018848385829479244
strat,tnfa_nfkb_proximal,T/NK cells,30.0,35.0,2281.0,-0.03695880721392365,0.0197759256036907
strat,tnfa_nfkb_proximal,T/NK cells,35.0,40.0,2126.0,-0.06230681327421901,0.020445532262084565
strat,tnfa_nfkb_proximal,T/NK cells,40.0,50.0,3251.0,-0.08010570264457832,0.016425617018556608
strat,tnfa_nfkb_proximal,T/NK cells,50.0,60.0,2124.0,-0.0704043274983523,0.020524308654579142
strat,tnfa_nfkb_proximal,T/NK cells,60.0,75.0,1797.0,-0.08446162080577779,0.0219498691311096
strat,tnfa_nfkb_proximal,T/NK cells,75.0,100.0,991.0,-0.0834574514432693,0.030786420561512005
unstrat,tnfa_nfkb_proximal,T/NK cells,0.0,2.0,0.0,,
unstrat,tnfa_nfkb_proximal,T/NK cells,2.0,4.0,47.0,0.3105685010049733,0.17965908431513902
unstrat,tnfa_nfkb_proximal,T/NK cells,4.0,6.0,575.0,0.4276764676481451,0.054136030644075586
unstrat,tnfa_nfkb_proximal,T/NK cells,6.0,8.0,1044.0,0.39639054881915314,0.04168707356438496
unstrat,tnfa_nfkb_proximal,T/NK cells,8.0,10.0,1081.0,0.32940390110923234,0.0392625592464375
unstrat,tnfa_nfkb_proximal,T/NK cells,10.0,12.5,1427.0,0.31531594519302436,0.03612830086584167
unstrat,tnfa_nfkb_proximal,T/NK cells,12.5,15.0,1564.0,0.3188815787873881,0.033319104499931
unstrat,tnfa_nfkb_proximal,T/NK cells,15.0,17.5,1420.0,0.29108038801944813,0.03437322774773421
unstrat,tnfa_nfkb_proximal,T/NK cells,17.5,20.0,1364.0,0.21608388845601412,0.03278618852635276
unstrat,tnfa_nfkb_proximal,T/NK cells,20.0,25.0,2741.0,0.2729786527849856,0.02343745322646136
unstrat,tnfa_nfkb_proximal,T/NK cells,25.0,30.0,2634.0,0.19717567227507576,0.023092461418473865
unstrat,tnfa_nfkb_proximal,T/NK cells,30.0,35.0,2281.0,0.1929783226150781,0.02379089246102595
unstrat,tnfa_nfkb_proximal,T/NK cells,35.0,40.0,2126.0,0.16608967131364785,0.02505294202647158
unstrat,tnfa_nfkb_proximal,T/NK cells,40.0,50.0,3251.0,0.15602408064160642,0.019976840279222478
unstrat,tnfa_nfkb_proximal,T/NK cells,50.0,60.0,2124.0,0.18007931405106264,0.025033836088957203
unstrat,tnfa_nfkb_proximal,T/NK cells,60.0,75.0,1797.0,0.17674761101621425,0.026807892400351863
unstrat,tnfa_nfkb_proximal,T/NK cells,75.0,100.0,991.0,0.1820881175875313,0.037643689442176394
strat,downstream_arrest,Proliferating,0.0,2.0,0.0,,
strat,downstream_arrest,Proliferating,2.0,4.0,1.0,1.2615458082992994,0.0
strat,downstream_arrest,Proliferating,4.0,6.0,14.0,0.6471801824111091,0.31341727946907366
strat,downstream_arrest,Proliferating,6.0,8.0,36.0,0.3202319273712119,0.18412444353957055
strat,downstream_arrest,Proliferating,8.0,10.0,85.0,0.24142526777805984,0.12769549928638374
strat,downstream_arrest,Proliferating,10.0,12.5,157.0,-0.1258209752049799,0.08426524172313642
strat,downstream_arrest,Proliferating,12.5,15.0,172.0,0.10109678857229448,0.08013754377254899
strat,downstream_arrest,Proliferating,15.0,17.5,181.0,-0.16510639473589717,0.07176528693462246
strat,downstream_arrest,Proliferating,17.5,20.0,195.0,-0.10971239641130964,0.07245723084275159
strat,downstream_arrest,Proliferating,20.0,25.0,370.0,0.007862825820766198,0.04994849114320275
strat,downstream_arrest,Proliferating,25.0,30.0,406.0,0.017735160664802855,0.049741051947929237
strat,downstream_arrest,Proliferating,30.0,35.0,370.0,-0.015147050481867473,0.05201053581076022
strat,downstream_arrest,Proliferating,35.0,40.0,303.0,0.06511172600770303,0.056925067262469785
strat,downstream_arrest,Proliferating,40.0,50.0,495.0,-0.022095304310439948,0.045541666041461475
strat,downstream_arrest,Proliferating,50.0,60.0,323.0,0.005881874963136432,0.053745738393061154
strat,downstream_arrest,Proliferating,60.0,75.0,287.0,0.023910840599223774,0.055452358956589336
strat,downstream_arrest,Proliferating,75.0,100.0,141.0,-0.07650632344285638,0.07478419787337366
unstrat,downstream_arrest,Proliferating,0.0,2.0,0.0,,
unstrat,downstream_arrest,Proliferating,2.0,4.0,1.0,3.94178675992038,0.0
unstrat,downstream_arrest,Proliferating,4.0,6.0,14.0,3.035466345525914,0.4623573758641452
unstrat,downstream_arrest,Proliferating,6.0,8.0,36.0,2.553147892951494,0.2716228495493725
unstrat,downstream_arrest,Proliferating,8.0,10.0,85.0,2.4368912513526877,0.18837811386701192
unstrat,downstream_arrest,Proliferating,10.0,12.5,157.0,1.8951246662772165,0.12430921519600427
unstrat,downstream_arrest,Proliferating,12.5,15.0,172.0,2.229876796009023,0.11821997979702946
unstrat,downstream_arrest,Proliferating,15.0,17.5,181.0,1.8371702882837424,0.10586911417723424
unstrat,downstream_arrest,Proliferating,17.5,20.0,195.0,1.9188882578461288,0.10688987911447605
unstrat,downstream_arrest,Proliferating,20.0,25.0,370.0,2.0923368032165524,0.07368468430478955
unstrat,downstream_arrest,Proliferating,25.0,30.0,406.0,2.106900604037851,0.0733786672206631
unstrat,downstream_arrest,Proliferating,30.0,35.0,370.0,2.0583923249661296,0.07672664026529559
unstrat,downstream_arrest,Proliferating,35.0,40.0,303.0,2.176791148893915,0.08397662300225096
unstrat,downstream_arrest,Proliferating,40.0,50.0,495.0,2.0481421676919096,0.06718367678731994
unstrat,downstream_arrest,Proliferating,50.0,60.0,323.0,2.089414477932505,0.07928643439631626
unstrat,downstream_arrest,Proliferating,60.0,75.0,287.0,2.1160110499376192,0.08180406394975162
unstrat,downstream_arrest,Proliferating,75.0,100.0,141.0,1.967874302222671,0.11032265209949893
strat,downstream_arrest,vSMCs,0.0,2.0,0.0,,
strat,downstream_arrest,vSMCs,2.0,4.0,37.0,0.14659498607616045,0.16055436684183405
strat,downstream_arrest,vSMCs,4.0,6.0,451.0,0.07748676762309406,0.050074070288071745
strat,downstream_arrest,vSMCs,6.0,8.0,831.0,0.004500724695126993,0.034725893708133546
strat,downstream_arrest,vSMCs,8.0,10.0,946.0,0.0327868837345917,0.03323223208078793
strat,downstream_arrest,vSMCs,10.0,12.5,1244.0,-0.02597262068811493,0.02773436737959476
strat,downstream_arrest,vSMCs,12.5,15.0,1301.0,0.006562574580241083,0.027768284441393534
strat,downstream_arrest,vSMCs,15.0,17.5,1281.0,0.007207271042508083,0.0280564664977721
strat,downstream_arrest,vSMCs,17.5,20.0,1289.0,0.011686365167757696,0.027606919318603224
strat,downstream_arrest,vSMCs,20.0,25.0,2481.0,0.0023944715832764233,0.02083856835470917
strat,downstream_arrest,vSMCs,25.0,30.0,2218.0,0.010700843961870373,0.02115120948914105
strat,downstream_arrest,vSMCs,30.0,35.0,1896.0,-0.008243695550234556,0.022390609311056266
strat,downstream_arrest,vSMCs,35.0,40.0,1581.0,0.04243630749867169,0.025415633881916023
strat,downstream_arrest,vSMCs,40.0,50.0,2434.0,-0.03013595442143965,0.020300032929114493
strat,downstream_arrest,vSMCs,50.0,60.0,1561.0,-0.017227022386845287,0.02506875984343402
strat,downstream_arrest,vSMCs,60.0,75.0,1255.0,-0.023050446845995432,0.026381845318226318
strat,downstream_arrest,vSMCs,75.0,100.0,660.0,-0.04184477987166277,0.039310645957123164
unstrat,downstream_arrest,vSMCs,0.0,2.0,0.0,,
unstrat,downstream_arrest,vSMCs,2.0,4.0,37.0,-0.1086023624380818,0.19534747978218328
unstrat,downstream_arrest,vSMCs,4.0,6.0,451.0,-0.08591631378633599,0.06695032951146415
unstrat,downstream_arrest,vSMCs,6.0,8.0,831.0,-0.23054181001853077,0.044726845222478204
unstrat,downstream_arrest,vSMCs,8.0,10.0,946.0,-0.18789705745454843,0.0411076053280402
unstrat,downstream_arrest,vSMCs,10.0,12.5,1244.0,-0.2758995755313909,0.03446714065045977
unstrat,downstream_arrest,vSMCs,12.5,15.0,1301.0,-0.23516090477554444,0.03433063714271998
unstrat,downstream_arrest,vSMCs,15.0,17.5,1281.0,-0.23852618918911858,0.03427178291215872
unstrat,downstream_arrest,vSMCs,17.5,20.0,1289.0,-0.24377852947088158,0.03340570491108387
unstrat,downstream_arrest,vSMCs,20.0,25.0,2481.0,-0.2591177688170341,0.02526573928005505
unstrat,downstream_arrest,vSMCs,25.0,30.0,2218.0,-0.23616059424484862,0.02611471705290256
unstrat,downstream_arrest,vSMCs,30.0,35.0,1896.0,-0.2518351825049408,0.028062374274017386
unstrat,downstream_arrest,vSMCs,35.0,40.0,1581.0,-0.1902874451966258,0.0315033259384135
unstrat,downstream_arrest,vSMCs,40.0,50.0,2434.0,-0.2812102319784013,0.024216154067111854
unstrat,downstream_arrest,vSMCs,50.0,60.0,1561.0,-0.24501923579191098,0.0314133528326198
unstrat,downstream_arrest,vSMCs,60.0,75.0,1255.0,-0.26052536291996425,0.03232788147810356
unstrat,downstream_arrest,vSMCs,75.0,100.0,660.0,-0.2892423731184715,0.048289411805529044
strat,emt_ecm,Proliferating,0.0,2.0,0.0,,
strat,emt_ecm,Proliferating,2.0,4.0,1.0,1.4195129732603537,0.0
strat,emt_ecm,Proliferating,4.0,6.0,14.0,0.1501593921144253,0.2623441692368014
strat,emt_ecm,Proliferating,6.0,8.0,36.0,1.168623132179537,0.27194815340253203
strat,emt_ecm,Proliferating,8.0,10.0,85.0,0.24206252853579233,0.12707925529502548
strat,emt_ecm,Proliferating,10.0,12.5,157.0,0.04652540138284473,0.07516135441760119
strat,emt_ecm,Proliferating,12.5,15.0,172.0,0.07204017731616025,0.07297461822017767
strat,emt_ecm,Proliferating,15.0,17.5,181.0,-0.03489599734039356,0.0665717321571299
strat,emt_ecm,Proliferating,17.5,20.0,195.0,-0.01639137997623941,0.07307417436148607
strat,emt_ecm,Proliferating,20.0,25.0,370.0,0.03197108535300124,0.0469763378720546
strat,emt_ecm,Proliferating,25.0,30.0,406.0,0.05470119337414236,0.053240327330120366
strat,emt_ecm,Proliferating,30.0,35.0,370.0,-0.009440796239830787,0.05120732537016367
strat,emt_ecm,Proliferating,35.0,40.0,303.0,-0.05305365662718189,0.05938732168055172
strat,emt_ecm,Proliferating,40.0,50.0,495.0,-0.04213918504232422,0.04157800678111378
strat,emt_ecm,Proliferating,50.0,60.0,323.0,0.0009153189109996239,0.05783061569665827
strat,emt_ecm,Proliferating,60.0,75.0,287.0,-0.15889163176885515,0.05488838633790253
strat,emt_ecm,Proliferating,75.0,100.0,141.0,-0.1748573238777014,0.07746165604022553
unstrat,emt_ecm,Proliferating,0.0,2.0,0.0,,
unstrat,emt_ecm,Proliferating,2.0,4.0,1.0,0.002979712679328848,0.0
unstrat,emt_ecm,Proliferating,4.0,6.0,14.0,-0.5933633143317046,0.12324943839535553
unstrat,emt_ecm,Proliferating,6.0,8.0,36.0,-0.11488847590007605,0.1277613955630246
unstrat,emt_ecm,Proliferating,8.0,10.0,85.0,-0.5501871691036359,0.0597019056774782
unstrat,emt_ecm,Proliferating,10.0,12.5,157.0,-0.6420506215186523,0.035310846617833444
unstrat,emt_ecm,Proliferating,12.5,15.0,172.0,-0.6300637654215159,0.03428351672125019
unstrat,emt_ecm,Proliferating,15.0,17.5,181.0,-0.6803024404753959,0.03127543724429504
unstrat,emt_ecm,Proliferating,17.5,20.0,195.0,-0.6716089608204535,0.03433028825248248
unstrat,emt_ecm,Proliferating,20.0,25.0,370.0,-0.6488882473828951,0.022069509977845583
unstrat,emt_ecm,Proliferating,25.0,30.0,406.0,-0.6382096298385399,0.025012335751587733
unstrat,emt_ecm,Proliferating,30.0,35.0,370.0,-0.6683435726682244,0.02405723028631191
unstrat,emt_ecm,Proliferating,35.0,40.0,303.0,-0.6888329190302701,0.0279001971579003
unstrat,emt_ecm,Proliferating,40.0,50.0,495.0,-0.6837052941353509,0.019533370992305194
unstrat,emt_ecm,Proliferating,50.0,60.0,323.0,-0.6634782639403389,0.027168855810312108
unstrat,emt_ecm,Proliferating,60.0,75.0,287.0,-0.7385556593338239,0.02578659480122645
unstrat,emt_ecm,Proliferating,75.0,100.0,141.0,-0.7460563504745228,0.036391529615108026
strat,emt_ecm,vSMCs,0.0,2.0,0.0,,
