section,arm,celltype,module,n,nb,lam_full,beta_full,beta_full_lo,beta_full_hi,selected_full,sf_n5_full,sf_n6_full,sf_n6n5_full,sf_n2n5n6_full,split,selected_A,beta_A,beta_B,lam_A,lam_B,sf_n5_A,sf_n5_B,sf_n6_A,sf_n6_B,sf_n6n5_A,sf_n6n5_B,sf_n2n5n6_A,sf_n2n5n6_B,sf_n5_B_lamA,sf_n6n5_B_lamA
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,31135,99,14.433898670314731,0.003181226676717074,0.001707268559767804,0.004958236877766692,1,-0.2937036602914549,0.2545182635584431,-0.23658885834746052,-0.2366198371077454,3,1,0.003543601017156487,0.003653626443180193,11.400024114030126,49.99999999999999,-0.275688372104689,-0.13139750573857048,0.2738364836876156,0.29670384313077064,-0.21413334010266274,-0.08702739261746419,-0.21418883105349526,-0.0901218024467339,-0.2935361190286068,-0.24260269873008333
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,31135,99,14.433898670314731,0.003181226676717074,0.001707268559767804,0.004958236877766692,1,-0.2937036602914549,0.2545182635584431,-0.23658885834746052,-0.2366198371077454,4,1,0.003169718024248559,0.0029518034951874377,14.898322021902144,16.083483228123708,-0.3393049720414858,-0.04685190298469372,0.2360654144867262,0.29560869043582766,-0.27454529722638404,-0.017869874538297838,-0.2742947850342666,-0.020406572410875966,-0.036059021183270853,-0.0018444522268680605
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,31135,99,14.433898670314731,0.003181226676717074,0.001707268559767804,0.004958236877766692,1,-0.2937036602914549,0.2545182635584431,-0.23658885834746052,-0.2366198371077454,5,1,0.0032810155976093305,0.004355309294998322,9.579576227923313,21.25503822552393,-0.3559512920281118,0.009247865935503865,0.2429001891247904,0.4550844638486738,-0.3186239176184464,0.09734127618065823,-0.31959962268472486,0.0913662599345005,-0.013580133976484577,0.08681153324298244
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,31135,99,14.433898670314731,0.003181226676717074,0.001707268559767804,0.004958236877766692,1,-0.2937036602914549,0.2545182635584431,-0.23658885834746052,-0.2366198371077454,6,1,0.0026105431042236296,0.007548737259998002,10.113369730520034,49.99999999999999,-0.8072364714420027,0.39350032504174226,0.17973482548315842,0.3602468989297336,-0.661647883677331,0.32425394939397484,-0.6605957090912583,0.3257060553418826,0.44906993882421586,0.40169846694358585
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,31135,99,14.433898670314731,0.003181226676717074,0.001707268559767804,0.004958236877766692,1,-0.2937036602914549,0.2545182635584431,-0.23658885834746052,-0.2366198371077454,7,1,0.0032520256417326965,0.0033465086184347966,20.898049968812845,10.63921823424811,-0.3505265322532192,0.04733539120552433,0.17515515761074643,0.39377840021974964,-0.3316907879359043,0.1595393669939293,-0.3348727304015993,0.14966891866105322,-0.14256280901343468,0.0019344895277802522
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,31135,99,14.433898670314731,0.003181226676717074,0.001707268559767804,0.004958236877766692,1,-0.2937036602914549,0.2545182635584431,-0.23658885834746052,-0.2366198371077454,8,1,0.0029130457571432296,0.004481662291403099,20.322444388960513,9.10114306993444,-0.31995019184528906,-0.30770234926109796,0.18697897294678073,0.3713567019235621,-0.30418299173437036,-0.13290221010985453,-0.3059609700985049,-0.13539742383079495,-0.5328116994333292,-0.32064148480537347
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,31135,99,14.433898670314731,0.003181226676717074,0.001707268559767804,0.004958236877766692,1,-0.2937036602914549,0.2545182635584431,-0.23658885834746052,-0.2366198371077454,9,1,0.0037139737364057443,0.0038323357770040246,9.988168414421372,44.618138047256096,-0.07569764203878378,-0.6706187426365718,0.41522131459491285,-0.12253482769794259,-0.03934237589820116,-0.6101214141492289,-0.03921812392736834,-0.6101953032710036,-0.7000003876049836,-0.6045865534202496
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,31135,99,14.433898670314731,0.003181226676717074,0.001707268559767804,0.004958236877766692,1,-0.2937036602914549,0.2545182635584431,-0.23658885834746052,-0.2366198371077454,10,1,0.0030272119270379986,0.004178403475186041,12.6890406578001,35.40783505429353,-0.5403195121772137,0.13018092536275938,0.09054056884879892,0.5365810479811627,-0.5176882752561871,0.2539698153176868,-0.5179938826260226,0.25593031271003075,0.2020259908749042,0.36453864825187143
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,31135,99,14.433898670314731,0.003181226676717074,0.001707268559767804,0.004958236877766692,1,-0.2937036602914549,0.2545182635584431,-0.23658885834746052,-0.2366198371077454,11,1,0.0030907949790942497,0.005878697718982375,10.356794655470214,49.99999999999999,-0.2697560237945109,-0.07503615688026945,0.3624821209804954,0.17326815758072817,-0.2044291616763529,-0.02820905317964691,-0.20267816270717398,-0.021934855563427044,-0.18244442659434684,-0.1425135286841163
7259_liver_sbr_Male_26-U1,sbr,Biliary/ductular,emt_ecm,31135,99,14.433898670314731,0.003181226676717074,0.001707268559767804,0.004958236877766692,1,-0.2937036602914549,0.2545182635584431,-0.23658885834746052,-0.2366198371077454,12,1,0.003849561096813062,0.0015164632158977869,15.670452181738764,6.999999999999999,-0.04454826479638552,-2.348192839757167,0.3637625760466737,-0.4730711779469383,-0.010760373601914822,-2.0351214104538746,-0.009635892241935243,-1.9664212204632576,-3.507467135064584,-3.272068733233318
