section,cfg,stratified,celltype,module,family,n,aic,lam,d_half,best_family,d_aic_vs_cov
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,T/NK cells,interferon_response,step,2556,-15503.750984566435,12.18803582947357,12.200000000000001,step,-20.266153247668626
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,T/NK cells,interferon_response,spline,2556,-15497.569482304098,,,step,-14.084650985330882
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,T/NK cells,oxidative_stress,exponential,2556,-13361.252052487687,9.006764443646388,6.4,exponential,-36.38458922097743
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,T/NK cells,oxidative_stress,gaussian,2556,-13358.348735913909,9.006764443646388,10.8,exponential,-33.48127264719915
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,T/NK cells,oxidative_stress,powerlaw,2556,-13360.81925152236,9.006764443646388,3.8000000000000003,exponential,-35.95178825565017
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,T/NK cells,oxidative_stress,step,2556,-13349.491723570462,7.361938632551805,7.4,exponential,-24.624260303751726
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,T/NK cells,oxidative_stress,spline,2556,-13356.366817472985,,,exponential,-31.499354206274802
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,T/NK cells,secondary_senescence,exponential,2556,-18109.6276241909,35.13265199376635,24.400000000000002,step,0.3022051349907997
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,T/NK cells,secondary_senescence,gaussian,2556,-18109.696595850826,21.2211739115045,25.0,step,0.23323347506448044
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,T/NK cells,secondary_senescence,powerlaw,2556,-18107.60196851137,47.54182525407475,40.800000000000004,step,2.3278608145192266
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,T/NK cells,secondary_senescence,step,2556,-18110.885790086082,14.178039470333344,14.200000000000001,step,-0.955960760191374
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,T/NK cells,secondary_senescence,spline,2556,-18101.67217052372,,,step,8.257658802169317
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,T/NK cells,tnfa_nfkb_proximal,exponential,2556,-17648.985353016706,10.477345453252495,7.4,exponential,-18.790942988707684
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,T/NK cells,tnfa_nfkb_proximal,gaussian,2556,-17647.833171805356,12.18803582947357,14.4,exponential,-17.638761777358013
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,T/NK cells,tnfa_nfkb_proximal,powerlaw,2556,-17647.38514280299,11.019082036984365,4.6000000000000005,exponential,-17.190732774990465
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,T/NK cells,tnfa_nfkb_proximal,step,2556,-17647.648299845627,18.24260882600192,18.400000000000002,exponential,-17.453889817628806
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,T/NK cells,tnfa_nfkb_proximal,spline,2556,-17643.15089418126,,,exponential,-12.956484153262863
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,downstream_arrest,exponential,3359,-23296.850892246446,12.818224546846722,9.0,step,-1.309913132321526
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,downstream_arrest,gaussian,3359,-23296.58255329981,7.361938632551805,8.8,step,-1.0415741856850218
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,downstream_arrest,powerlaw,3359,-23295.042153206352,6.999999999999999,7.0,step,0.498825907772698
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,downstream_arrest,step,3359,-23297.915339648207,8.14292620081837,8.200000000000001,step,-2.3743605340823706
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,downstream_arrest,spline,3359,-23288.555217500318,,,step,6.985761613806972
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,emt_ecm,exponential,3359,-17539.249814786006,6.999999999999999,5.0,step,3.5406129478687944
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,emt_ecm,gaussian,3359,-17539.629401603317,6.999999999999999,8.4,step,3.1610261305577296
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,emt_ecm,powerlaw,3359,-17537.3924228776,8.563960425689007,1.8,step,5.398004856273474
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,emt_ecm,step,3359,-17542.017600227704,9.006764443646388,9.200000000000001,step,0.77282750617087
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,emt_ecm,spline,3359,-17537.154489563312,,,step,5.63593817056244
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,il6_jak_stat3,exponential,3359,-20082.23909490585,21.2211739115045,14.8,step,3.0369454121173476
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,il6_jak_stat3,gaussian,3359,-20082.494927898835,14.911122358641625,17.6,step,2.781112419132114
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,il6_jak_stat3,powerlaw,3359,-20080.191955151822,47.54182525407475,19.6,step,5.084085166145087
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,il6_jak_stat3,step,3359,-20085.823103108254,17.345738419684505,17.400000000000002,step,-0.5470627902868728
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,il6_jak_stat3,spline,3359,-20075.55626843898,,,step,9.719771878986649
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,interferon_response,exponential,3359,-20321.85131597571,24.6860647223019,17.2,step,-16.24968980257836
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,interferon_response,gaussian,3359,-20322.47869007956,17.345738419684505,20.6,step,-16.877063906427793
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,interferon_response,powerlaw,3359,-20319.73612529192,49.99999999999999,20.6,step,-14.1344991187907
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,interferon_response,step,3359,-20323.831386973725,17.345738419684505,17.400000000000002,step,-18.229760800593795
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,interferon_response,spline,3359,-20313.85553017406,,,step,-8.253904000928742
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,oxidative_stress,exponential,3359,-17592.803073169394,6.999999999999999,5.0,step,2.1146091212249303
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,oxidative_stress,gaussian,3359,-17592.805792511677,6.999999999999999,8.4,step,2.111889778941986
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,oxidative_stress,powerlaw,3359,-17592.564355564264,6.999999999999999,1.4000000000000001,step,2.35332672635559
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,oxidative_stress,step,3359,-17594.843158900076,9.472463873139185,9.600000000000001,step,0.074523390543618
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,oxidative_stress,spline,3359,-17592.688860919046,,,step,2.228821371572849
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,secondary_senescence,exponential,3359,-22368.192983013025,13.48099749887925,9.4,step,2.340991815835878
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,secondary_senescence,gaussian,3359,-22368.558214013425,12.18803582947357,14.4,step,1.9757608154359332
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,secondary_senescence,powerlaw,3359,-22366.180048913273,49.99999999999999,9.600000000000001,step,4.353925915587752
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,secondary_senescence,step,3359,-22370.996729283775,21.2211739115045,21.400000000000002,step,-0.4627544549148297
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,secondary_senescence,spline,3359,-22365.586455700195,,,step,4.94751912866559
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,tnfa_nfkb_proximal,exponential,3359,-22214.22031997604,19.185852382096297,13.4,step,-8.99186929208372
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,tnfa_nfkb_proximal,gaussian,3359,-22214.795777225114,16.49296129703063,19.6,step,-9.567326541156945
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,tnfa_nfkb_proximal,powerlaw,3359,-22211.991633782614,33.40540803599722,13.8,step,-6.763183098657464
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,tnfa_nfkb_proximal,step,3359,-22215.99321488646,16.49296129703063,16.6,step,-10.764764202504011
7435_liver_sham_Male_10-U1,phase5_win100_grid7_50,1,vSMCs,tnfa_nfkb_proximal,spline,3359,-22206.1902454242,,,step,-0.9617947402439313
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,downstream_arrest,exponential,144324,-1149386.1772716264,3.0000000000000004,2.2,spline,-42.181786448461935
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,downstream_arrest,gaussian,144324,-1149400.7358725707,3.7871177943313317,4.6000000000000005,spline,-56.74038739269599
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,downstream_arrest,powerlaw,144324,-1149379.5748173487,3.0000000000000004,0.6000000000000001,spline,-35.57933217077516
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,downstream_arrest,step,144324,-1149413.6929468838,7.0492401146296455,7.2,spline,-69.69746170588769
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,downstream_arrest,spline,144324,-1149419.1375311725,,,spline,-75.14204599452205
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,emt_ecm,exponential,144324,-960149.8223317288,3.504125300791801,2.6,spline,-2276.2914060162148
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,emt_ecm,gaussian,144324,-960175.6809403888,5.166846492264713,6.2,spline,-2302.15001467627
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,emt_ecm,powerlaw,144324,-960110.2542074682,7.618535406994663,1.6,spline,-2236.723281755694
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,emt_ecm,step,144324,-959610.7296738925,8.898767558209386,9.0,spline,-1737.1987481799442
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,emt_ecm,spline,144324,-960231.6909480672,,,spline,-2358.1600223546848
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,il6_jak_stat3,exponential,144324,-923747.2414567284,3.7871177943313317,2.8000000000000003,gaussian,-702.9614310406614
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,il6_jak_stat3,gaussian,144324,-923782.6579383019,5.584120033325464,6.6000000000000005,gaussian,-738.3779126141453
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,il6_jak_stat3,powerlaw,144324,-923706.64578641,8.233806879010075,1.6,gaussian,-662.3657607221976
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,il6_jak_stat3,step,144324,-923618.0286870301,10.394132182195595,10.4,gaussian,-573.7486613423098
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,il6_jak_stat3,spline,144324,-923782.6373815113,,,gaussian,-738.3573558235075
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,interferon_response,exponential,144324,-993005.467470147,3.7871177943313317,2.8000000000000003,spline,-421.01847213541623
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,interferon_response,gaussian,144324,-993046.8895563504,5.584120033325464,6.6000000000000005,spline,-462.44055833888706
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,interferon_response,powerlaw,144324,-992958.4285425439,7.0492401146296455,1.4000000000000001,spline,-373.9795445323689
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,interferon_response,step,144324,-992970.9732067134,10.394132182195595,10.4,spline,-386.5242087019142
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,interferon_response,spline,144324,-993085.8204110612,,,spline,-501.37141304963734
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,oxidative_stress,exponential,144324,-789806.2113110687,3.7871177943313317,2.8000000000000003,spline,-1824.841753586079
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,oxidative_stress,gaussian,144324,-789759.4997941266,5.584120033325464,6.6000000000000005,spline,-1778.1302366439486
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,oxidative_stress,powerlaw,144324,-789840.2397742076,8.233806879010075,1.6,spline,-1858.8702167249285
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,oxidative_stress,step,144324,-789219.7694156272,9.617430335524263,9.8,spline,-1238.3998581445776
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,oxidative_stress,spline,144324,-789991.9531539524,,,spline,-2010.583596469718
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,secondary_senescence,exponential,144324,-1060222.0499149188,4.092964707883076,3.0,spline,-492.28838947601616
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,secondary_senescence,gaussian,144324,-1060242.4470428654,5.584120033325464,6.6000000000000005,spline,-512.6855174226221
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,secondary_senescence,powerlaw,144324,-1060201.8850646203,8.898767558209386,1.8,spline,-472.12353917746805
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,secondary_senescence,step,144324,-1060120.764809209,9.617430335524263,9.8,spline,-391.0032837660983
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,secondary_senescence,spline,144324,-1060263.997144741,,,spline,-534.2356192981824
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,tnfa_nfkb_proximal,exponential,144324,-1074677.5744833364,3.7871177943313317,2.8000000000000003,spline,-1087.1528084704187
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,tnfa_nfkb_proximal,gaussian,144324,-1074701.6912421251,5.584120033325464,6.6000000000000005,spline,-1111.2695672591217
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,tnfa_nfkb_proximal,powerlaw,144324,-1074645.321436325,8.233806879010075,1.6,spline,-1054.8997614590917
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,tnfa_nfkb_proximal,step,144324,-1074397.3732399703,11.233560322437711,11.4,spline,-806.9515651043039
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,0,ALL,tnfa_nfkb_proximal,spline,144324,-1074718.2485821105,,,spline,-1127.826907244511
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,downstream_arrest,exponential,4227,-31931.564768503606,399.9999999999999,191.20000000000002,step,-0.489823137937492
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,downstream_arrest,gaussian,4227,-31932.26410285371,42.06429250594897,49.6,step,-1.189157488042838
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,downstream_arrest,powerlaw,4227,-31929.535674095776,399.9999999999999,193.4,step,1.5392712698921969
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,downstream_arrest,step,4227,-31934.579724614483,42.06429250594897,42.2,step,-3.5047792488148843
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,downstream_arrest,spline,4227,-31927.335656704006,,,step,3.7392886616617034
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,emt_ecm,exponential,4227,-28133.16530500775,10.394132182195595,7.4,gaussian,-22.377876779137296
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,emt_ecm,gaussian,4227,-28134.133430044705,10.394132182195595,12.4,gaussian,-23.346001816091302
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,emt_ecm,powerlaw,4227,-28130.719785458277,36.012661273651375,7.0,gaussian,-19.932357229663467
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,emt_ecm,step,4227,-28132.303250650166,12.14078051980196,12.200000000000001,gaussian,-21.515822421552002
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,emt_ecm,spline,4227,-28126.827858807002,,,gaussian,-16.040430578388623
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,il6_jak_stat3,exponential,4227,-29497.237476823626,3.0000000000000004,2.2,exponential,-8.523153350564826
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,il6_jak_stat3,gaussian,4227,-29496.878734652106,3.504125300791801,4.2,exponential,-8.164411179044691
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,il6_jak_stat3,powerlaw,4227,-29495.6121796191,4.092964707883076,0.8,exponential,-6.897856146038976
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,il6_jak_stat3,step,4227,-29496.435053650643,6.035092506284049,6.2,exponential,-7.720730177581572
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,il6_jak_stat3,spline,4227,-29489.591348358015,,,exponential,-0.8770248849541531
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,interferon_response,exponential,4227,-30560.520548540164,6.035092506284049,4.2,step,0.006732465848472202
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,interferon_response,gaussian,4227,-30561.00803205205,7.618535406994663,9.0,step,-0.4807510460377671
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,interferon_response,powerlaw,4227,-30558.407183359017,17.901628468571026,3.4000000000000004,step,2.1200976469954185
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,interferon_response,step,4227,-30563.578281977745,11.233560322437711,11.4,step,-3.0510009717327193
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,interferon_response,spline,4227,-30553.86627701547,,,step,6.6610039905426675
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,oxidative_stress,exponential,4227,-22559.657270498257,7.618535406994663,5.4,exponential,-51.52703600743189
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,oxidative_stress,gaussian,4227,-22558.877982132788,8.233806879010075,9.8,exponential,-50.74774764196263
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,oxidative_stress,powerlaw,4227,-22557.8263978168,7.0492401146296455,3.0,exponential,-49.69616332597434
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,oxidative_stress,step,4227,-22553.199758229046,11.233560322437711,11.4,exponential,-45.069523738220596
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,oxidative_stress,spline,4227,-22550.580063976773,,,exponential,-42.4498294859477
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,secondary_senescence,exponential,4227,-30704.681214370892,57.38922156297323,39.800000000000004,exponential,-15.500412406148826
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,secondary_senescence,gaussian,4227,-30702.903036746444,42.06429250594897,49.6,exponential,-13.722234781700536
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,secondary_senescence,powerlaw,4227,-30703.051020124505,12.14078051980196,25.0,exponential,-13.870218159761862
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,secondary_senescence,step,4227,-30701.959067197422,16.563928731234586,16.6,exponential,-12.778265232678677
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,secondary_senescence,spline,4227,-30698.864407508318,,,exponential,-9.683605543574231
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,tnfa_nfkb_proximal,exponential,4227,-30983.99452226401,9.617430335524263,6.800000000000001,step,-11.616096979330905
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,tnfa_nfkb_proximal,gaussian,4227,-30984.52713193716,9.617430335524263,11.4,step,-12.14870665248236
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,tnfa_nfkb_proximal,powerlaw,4227,-30981.910984621863,30.831655419554103,6.0,step,-9.532559337185376
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,tnfa_nfkb_proximal,step,4227,-30986.70364001937,14.18093873026609,14.200000000000001,step,-14.325214734690235
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Biliary/ductular,tnfa_nfkb_proximal,spline,4227,-30982.424503347484,,,step,-10.046078062805464
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,downstream_arrest,exponential,24427,-191039.70522687602,15.32618864787106,10.8,exponential,-15.356064966123085
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,downstream_arrest,gaussian,24427,-191038.92842534484,8.233806879010075,9.8,exponential,-14.579263434949098
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,downstream_arrest,powerlaw,24427,-191039.1586045493,3.0000000000000004,3.0,exponential,-14.809442639409099
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,downstream_arrest,step,24427,-191036.0425459254,17.901628468571026,18.0,exponential,-11.693384015496122
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,downstream_arrest,spline,24427,-191038.41304009335,,,exponential,-14.063878183456836
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,emt_ecm,exponential,24427,-176919.43747501864,8.898767558209386,6.2,exponential,-22.720416751602897
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,emt_ecm,gaussian,24427,-176917.93330311484,9.617430335524263,11.4,exponential,-21.216244847804774
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,emt_ecm,powerlaw,24427,-176918.52870374377,5.166846492264713,2.2,exponential,-21.81164547672961
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,emt_ecm,step,24427,-176917.73484286622,13.121267647941632,13.200000000000001,exponential,-21.01778459918569
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,emt_ecm,spline,24427,-176918.59779699505,,,exponential,-21.88073872801033
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,il6_jak_stat3,exponential,24427,-154837.5815368139,3.2422794300268762,2.4000000000000004,exponential,-32.94233041576808
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,il6_jak_stat3,gaussian,24427,-154835.62778197668,5.166846492264713,6.2,exponential,-30.988575578550808
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,il6_jak_stat3,powerlaw,24427,-154836.80512156614,5.584120033325464,1.2000000000000002,exponential,-32.165915168006904
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,il6_jak_stat3,step,24427,-154829.4486787466,13.121267647941632,13.200000000000001,exponential,-24.80947234845371
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,il6_jak_stat3,spline,24427,-154833.09013838286,,,exponential,-28.450931984727504
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,interferon_response,exponential,24427,-169321.2559604484,3.504125300791801,2.6,gaussian,-15.155805376271019
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,interferon_response,gaussian,24427,-169322.44360044712,5.584120033325464,6.6000000000000005,gaussian,-16.343445374979638
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,interferon_response,powerlaw,24427,-169317.52043374357,6.035092506284049,1.2000000000000002,gaussian,-11.420278671430424
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,interferon_response,step,24427,-169320.98886277835,13.121267647941632,13.200000000000001,gaussian,-14.88870770620997
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,interferon_response,spline,24427,-169315.04810019647,,,gaussian,-8.947945124324178
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,oxidative_stress,exponential,24427,-128252.37492906235,45.46139677689064,31.6,spline,-90.8867362572928
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,oxidative_stress,gaussian,24427,-128247.2442059926,33.321614053498976,39.400000000000006,spline,-85.75601318753615
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,oxidative_stress,powerlaw,24427,-128252.09764213038,3.0000000000000004,7.6000000000000005,spline,-90.60944932531856
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,oxidative_stress,step,24427,-128217.43446598986,38.92103695602845,39.0,spline,-55.94627318480343
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,oxidative_stress,spline,24427,-128257.47348566838,,,spline,-95.98529286331905
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,secondary_senescence,exponential,24427,-171691.56625797754,399.9999999999999,191.20000000000002,spline,-5.459733478957787
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,secondary_senescence,gaussian,24427,-171692.82680421302,232.24998106611457,264.0,spline,-6.720279714441858
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,secondary_senescence,powerlaw,24427,-171689.4969341568,399.9999999999999,193.4,spline,-3.3904096582264174
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,secondary_senescence,step,24427,-171697.28215822318,91.4545783378062,91.60000000000001,spline,-11.175633724604268
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,secondary_senescence,spline,24427,-171704.21772410764,,,spline,-18.11119960906217
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,tnfa_nfkb_proximal,exponential,24427,-176120.9772626811,399.9999999999999,191.20000000000002,spline,-34.50528691380168
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,tnfa_nfkb_proximal,gaussian,24427,-176120.7870819522,134.8501342630265,158.8,spline,-34.315106184920296
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,tnfa_nfkb_proximal,powerlaw,24427,-176118.87638431927,399.9999999999999,193.4,spline,-32.4044085519854
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,tnfa_nfkb_proximal,step,24427,-176113.1852945671,78.2973528233773,78.4,spline,-26.713318799826084
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Endothelial,tnfa_nfkb_proximal,spline,24427,-176139.45868878398,,,spline,-52.98671301669674
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Hepatocytes,downstream_arrest,exponential,84473,-716371.7188267191,49.13285054333422,34.2,exponential,-113.85041038610507
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Hepatocytes,downstream_arrest,gaussian,84473,-716370.5869287011,33.321614053498976,39.400000000000006,exponential,-112.71851236815564
7435_liver_sham_Male_10-U1,phase2_win300_grid3_400,1,Hepatocytes,downstream_arrest,powerlaw,84473,-716369.5627300953,198.8370515862845,37.4,exponential,-111.69431376236025
