section,call,null,draw,celltype,module,n,lam_near,lam_sup,aic_near,aic_sup,d_aic,d_aic_near_vs_cov,d_aic_sup_vs_cov
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Biliary/ductular,secondary_senescence,7108,13.48099749887925,6.999999999999999,-43250.16585027401,-43249.71300312647,0.452847147542343,2.8062123828422045,3.2590595303845475
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Biliary/ductular,tnfa_nfkb_proximal,7108,49.99999999999999,49.99999999999999,-50725.24497212131,-50725.91127110138,-0.6662989800679497,3.640737156951218,2.974438176883268
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Endothelial,downstream_arrest,32072,12.818224546846722,49.99999999999999,-248467.61544038475,-248468.42368744005,-0.8082470553054009,3.978256426664302,3.1700093713589013
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Endothelial,emt_ecm,32072,6.999999999999999,6.999999999999999,-223681.66606645053,-223681.5816318443,0.084434606222203,3.693261573178461,3.777696179400664
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Endothelial,il6_jak_stat3,32072,49.99999999999999,49.99999999999999,-211923.52997147574,-211929.37861563626,-5.8486441605200525,2.2013688154693227,-3.64727534505073
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Endothelial,interferon_response,32072,49.99999999999999,49.99999999999999,-221773.0672616048,-221773.4271824627,-0.35992085791076533,2.6581358562398236,2.2982149983290583
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Endothelial,oxidative_stress,32072,12.818224546846722,11.58882939190469,-175724.30143822666,-175724.65527689492,-0.35383866826305166,3.316044055536622,2.9622053872735705
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Endothelial,secondary_senescence,32072,27.304873519796445,15.682109678112967,-204917.98835367334,-204914.27690254123,3.7114511321124155,-6.608930877060629,-2.897479744948214
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Endothelial,tnfa_nfkb_proximal,32072,49.99999999999999,49.99999999999999,-232966.2653633043,-232976.1208750738,-9.855511769506847,-15.587515819061082,-25.44302758856793
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Hepatocytes,downstream_arrest,98781,8.14292620081837,7.742591489922676,-828445.8845066662,-828446.3971458494,-0.5126391832018271,2.2140469544101506,1.7014077712083235
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Hepatocytes,emt_ecm,98781,22.318425721029357,49.99999999999999,-807851.9413718325,-807917.0671732523,-65.12580141983926,-5.002357311430387,-70.12815873126965
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Hepatocytes,il6_jak_stat3,98781,15.682109678112967,49.99999999999999,-782464.1110018932,-782467.2934448168,-3.1824429236585274,1.7263261588523164,-1.456116764806211
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Hepatocytes,interferon_response,98781,6.999999999999999,6.999999999999999,-800926.2911873473,-800925.2003096621,1.09087768511381,0.2794192659202963,1.3702969510341063
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Hepatocytes,oxidative_stress,98781,17.345738419684505,49.99999999999999,-613121.6299474783,-613145.5848605898,-23.95491311152,1.1834385758265853,-22.771474535693415
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Hepatocytes,secondary_senescence,98781,6.999999999999999,49.99999999999999,-730166.5983154948,-730169.4731841775,-2.874868682702072,2.9222251693718135,0.04735648666974157
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Hepatocytes,tnfa_nfkb_proximal,98781,49.99999999999999,49.99999999999999,-816429.5513759535,-816453.4398909289,-23.8885149754351,-31.880603130091913,-55.76911810552701
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Macrophages,downstream_arrest,13403,7.361938632551805,6.999999999999999,-103467.49060934443,-103467.2104853891,0.2801239553227788,2.538681632548105,2.8188055878708838
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Macrophages,emt_ecm,13403,6.999999999999999,6.999999999999999,-94603.39031022614,-94602.899087312,0.4912229141336866,-5.801917993972893,-5.310695079839206
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Macrophages,il6_jak_stat3,13403,49.99999999999999,49.99999999999999,-83817.31265208524,-83821.28426493793,-3.9716128526924876,2.419557219953276,-1.5520556327392114
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Macrophages,interferon_response,13403,49.99999999999999,49.99999999999999,-86951.91687823145,-86954.93215404711,-3.01527581566188,-0.7968591338139959,-3.812134949475876
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Macrophages,oxidative_stress,13403,6.999999999999999,6.999999999999999,-70117.14351819077,-70116.76830841412,0.375209776655538,2.80855396775587,3.183763744411408
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Macrophages,secondary_senescence,13403,49.99999999999999,17.345738419684505,-84216.52217013293,-84216.41349906057,0.1086710723611759,3.0013994862674735,3.1100705586286495
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Macrophages,tnfa_nfkb_proximal,13403,49.99999999999999,6.999999999999999,-95486.43959530495,-95485.13844631557,1.301148989383364,1.5547363828372909,2.855885372220655
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Mesenchymal,downstream_arrest,24427,49.99999999999999,49.99999999999999,-186713.9618320547,-186715.92946566083,-1.9676336061384063,2.442305745498743,0.4746721393603366
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Mesenchymal,emt_ecm,24427,6.999999999999999,6.999999999999999,-143886.39655388804,-143885.92713440547,0.46941948257153854,2.802899031608831,3.2723185141803697
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Mesenchymal,il6_jak_stat3,24427,49.99999999999999,49.99999999999999,-161047.3069835137,-161047.27770610593,0.029277407767949626,1.4692444416868966,1.4985218494548462
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Mesenchymal,interferon_response,24427,49.99999999999999,7.742591489922676,-168148.93266807115,-168146.66179779868,2.270870272477623,1.6721455078222789,3.943015780299902
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Mesenchymal,oxidative_stress,24427,12.18803582947357,11.019082036984365,-131680.99190671684,-131681.12462494572,-0.13271822888054885,1.081605859711999,0.9488876308314502
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Mesenchymal,secondary_senescence,24427,49.99999999999999,49.99999999999999,-148137.04661371588,-148140.08217083197,-3.0355571160907857,-0.5718605914153159,-3.6074177075061016
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,Mesenchymal,tnfa_nfkb_proximal,24427,6.999999999999999,6.999999999999999,-175995.7601350861,-175995.8714431763,-0.11130809018504806,2.993189051572699,2.881880961387651
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,T/NK cells,downstream_arrest,4444,49.99999999999999,49.99999999999999,-31344.507245549852,-31344.519161050142,-0.011915500290342607,3.5940092534729047,3.582093753182562
7248_liver_sham_Male_26-U1,senepy_p95,N3,1,T/NK cells,emt_ecm,4444,24.6860647223019,11.019082036984365,-27656.779474359162,-27653.48207298807,3.297401371091837,-1.7024785404464637,1.5949228306453733
