section,celltype,module,design,basis,n,beta,se_iid,se_blk,se_ratio,ci_iid_lo,ci_iid_hi,ci_blk_lo,ci_blk_hi
7352_liver_sham_Male_2-U1,Hepatocytes,interferon_response,naive,nearest,70365,0.00284871224025267,0.00046578084097442855,0.0012339024516806452,2.649105208147423,0.0019357817919427901,0.00376164268856255,0.0008487052674948599,0.005756801479440788
7352_liver_sham_Male_2-U1,Hepatocytes,interferon_response,naive,superposition,70365,0.001270261020896861,9.742455644207113e-05,0.000636097287992418,6.529126856950516,0.0010793088902704016,0.0014612131515233204,0.0002405064210059339,0.002669606861159833
7352_liver_sham_Male_2-U1,Hepatocytes,oxidative_stress,ctrl,nearest,70365,-0.006933457570542635,0.0025302805804948664,0.003127296298129104,1.2359484249440333,-0.011892807508312574,-0.001974107632772697,-0.01325758241421429,-0.0012699129780740497
7352_liver_sham_Male_2-U1,Hepatocytes,oxidative_stress,ctrl,superposition,70365,-0.0009671669198512577,0.0001652216007634035,0.00025882009016673334,1.5665027391749,-0.0012910012573475284,-0.0006433325823549869,-0.0014561059100542365,-0.00044162707737146535
7352_liver_sham_Male_2-U1,Hepatocytes,oxidative_stress,naive,nearest,70365,-0.013207468790377354,0.002605691832727007,0.004390716682997251,1.6850483345154874,-0.018314624782522288,-0.00810031279823242,-0.022063685666368054,-0.005075989062416894
7352_liver_sham_Male_2-U1,Hepatocytes,oxidative_stress,naive,superposition,70365,-0.0011234762069993215,0.00015955861309331304,0.0005482269471677573,3.435896919254013,-0.0014362110886622151,-0.000810741325336428,-0.002123719523159083,-8.750364750670415e-06
7352_liver_sham_Male_2-U1,Hepatocytes,secondary_senescence,ctrl,nearest,70365,0.0024625962141747127,0.0009439006221739053,0.001153808418686593,1.2223833649237856,0.0006125509947138585,0.004312641433635567,0.00027723393381445924,0.004615819393901812
7352_liver_sham_Male_2-U1,Hepatocytes,secondary_senescence,ctrl,superposition,70365,0.00025870169022367364,6.1034279117410254e-05,0.00011598447684714607,1.900316978005579,0.00013907450315354955,0.00037832887729379776,1.7111725363682648e-05,0.00045297501987931954
7352_liver_sham_Male_2-U1,Hepatocytes,secondary_senescence,naive,nearest,70365,0.002040972955225692,0.0009444782791278664,0.0014504274144184364,1.5356916579995514,0.00018979552813507363,0.00389215038231631,-0.000569147191426881,0.004611654535532185
7352_liver_sham_Male_2-U1,Hepatocytes,secondary_senescence,naive,superposition,70365,0.0005991212587928594,5.7802412147007786e-05,0.00019394019756399948,3.3552267173687325,0.0004858285309847242,0.0007124139866009947,0.00020506392798504524,0.0009515646705404954
7352_liver_sham_Male_2-U1,Hepatocytes,tnfa_nfkb_proximal,ctrl,nearest,70365,0.0019425575882718378,0.0008711001316525479,0.001003935904549041,1.1524919674211194,0.0002352013302328441,0.0036499138463108316,6.475119112788755e-05,0.003914825182535939
7352_liver_sham_Male_2-U1,Hepatocytes,tnfa_nfkb_proximal,ctrl,superposition,70365,0.0003416332355704512,5.6576421379004696e-05,6.71521650560893e-05,1.1869284662993766,0.000230743449667602,0.0004525230214733004,0.00020949350741525046,0.0004538852820056752
7352_liver_sham_Male_2-U1,Hepatocytes,tnfa_nfkb_proximal,naive,nearest,70365,0.004319125893015414,0.0008890174172647569,0.0014931911328697916,1.6795971640959502,0.002576651755176491,0.006061600030854338,0.0019998806701990476,0.0075530251517790595
7352_liver_sham_Male_2-U1,Hepatocytes,tnfa_nfkb_proximal,naive,superposition,70365,0.0007005073477680352,5.4392962637203115e-05,0.00018921028543257418,3.478580247496211,0.0005938971409991171,0.0008071175545369533,0.0003582136112150743,0.0010864052915012922
7352_liver_sham_Male_2-U1,Macrophages,downstream_arrest,ctrl,nearest,8526,-0.000999301769174194,0.002502740372480191,0.0026508581910559396,1.0591822548612844,-0.005904672899235368,0.00390606936088698,-0.005732253923234347,0.004579151108847393
7352_liver_sham_Male_2-U1,Macrophages,downstream_arrest,ctrl,superposition,8526,-0.0001539835454325482,0.0002240464004614388,0.00023663993954534752,1.0562095131096572,-0.0005931144903369682,0.00028514739947187184,-0.0006118776389193473,0.0003125179574299233
7352_liver_sham_Male_2-U1,Macrophages,downstream_arrest,naive,nearest,8526,-0.004116597860384059,0.0024650283721600447,0.0026940640131793833,1.0929139979101499,-0.008948053469817746,0.0007148577490496289,-0.009103659224627282,0.0016192211554816884
7352_liver_sham_Male_2-U1,Macrophages,downstream_arrest,naive,superposition,8526,-0.00041183561163093984,0.00020234230188228826,0.00021029663783443258,1.0393112852732678,-0.0008084265233202248,-1.5244699941654853e-05,-0.0008239161156310104,-1.628640367894351e-05
7352_liver_sham_Male_2-U1,Macrophages,emt_ecm,ctrl,nearest,8526,0.003085053107448347,0.001769683252010542,0.0015636010525187645,0.8835485394023779,-0.00038352606649231505,0.0065536322813890095,0.00011822592378477871,0.0061147735364854815
7352_liver_sham_Male_2-U1,Macrophages,emt_ecm,ctrl,superposition,8526,0.0009815988448387146,0.0003060449105678123,0.00023630764339318275,0.7721338771971592,0.0003817508201258025,0.0015814468695516267,0.0004949025843325029,0.0014570004218383624
7352_liver_sham_Male_2-U1,Macrophages,emt_ecm,naive,nearest,8526,0.0026663793352264278,0.0018138162522633545,0.0016782309922187975,0.9252486243436356,-0.0008887005192097469,0.006221459189662602,-0.0004018960842569364,0.005807511620555143
7352_liver_sham_Male_2-U1,Macrophages,emt_ecm,naive,superposition,8526,0.0008589841571546993,0.0003050223090990208,0.00030529143126534696,1.0008823032227416,0.00026114043132061853,0.0014568278829887801,0.00028946542323133554,0.0015513972743397394
7352_liver_sham_Male_2-U1,Macrophages,il6_jak_stat3,ctrl,nearest,8526,0.004674784846330162,0.0058436329477318215,0.006386286968602096,1.0928624411772652,-0.006778735731224209,0.016128305423884534,-0.007463688350277311,0.017269425340674598
7352_liver_sham_Male_2-U1,Macrophages,il6_jak_stat3,ctrl,superposition,8526,0.003265431709529675,0.004856923298294958,0.005331570683664066,1.097725938051304,-0.0062541379551284415,0.012785001374187793,-0.0070887975117801,0.013299692239425634
7352_liver_sham_Male_2-U1,Macrophages,il6_jak_stat3,naive,nearest,8526,-0.0010698626296344225,0.0030606756364833293,0.0037502916148973017,1.225314950135105,-0.007068786877141748,0.004929061617872903,-0.008857511134380984,0.0056176604430541515
7352_liver_sham_Male_2-U1,Macrophages,il6_jak_stat3,naive,superposition,8526,-0.001197952969847423,0.0009310217070320118,0.0013133148021726724,1.4106167367024838,-0.0030227555156301664,0.0006268495759353201,-0.003994092251118943,0.0012747198735410204
7352_liver_sham_Male_2-U1,Macrophages,interferon_response,ctrl,nearest,8526,0.006007607649597723,0.0023283487235511934,0.0026874717690717202,1.1542393722589772,0.0014440441514373837,0.010571171147758062,0.001009209011058948,0.010962155761195087
7352_liver_sham_Male_2-U1,Macrophages,interferon_response,ctrl,superposition,8526,0.001956046221742742,0.0004021936460189664,0.0004176123137207269,1.0383364278734364,0.001167746675545568,0.002744345767939916,0.0010405557529786567,0.002685366183849786
7352_liver_sham_Male_2-U1,Macrophages,interferon_response,naive,nearest,8526,0.003912984470706469,0.0026697939905751685,0.0037454344738913326,1.4028926902650016,-0.001319811750820861,0.009145780692233799,-0.0028538234693450877,0.011650031248349282
7352_liver_sham_Male_2-U1,Macrophages,interferon_response,naive,superposition,8526,0.0015730401309294742,0.0006827815394001647,0.0012262739164794092,1.7959974687609628,0.00023478831370515158,0.0029112919481537967,-0.0006403634550144946,0.00396975611472869
7352_liver_sham_Male_2-U1,Macrophages,oxidative_stress,ctrl,nearest,8526,0.012676407745184665,0.008711833485486233,0.008497655261237715,0.9754152527587522,-0.0043987858863683525,0.029751601376737682,-0.004142348482374228,0.029927642805460633
7352_liver_sham_Male_2-U1,Macrophages,oxidative_stress,ctrl,superposition,8526,0.009165408800385116,0.0072433676509607164,0.006384025524597832,0.8813615202524054,-0.005031591795497888,0.02336240939626812,-0.003093711806025573,0.022327220383167912
7352_liver_sham_Male_2-U1,Macrophages,oxidative_stress,naive,nearest,8526,-0.015551948113419102,0.008963764759342416,0.008895526881648458,0.9923873640678893,-0.03312092704173024,0.0020170308148920336,-0.031118780906363344,0.002687244346343028
7352_liver_sham_Male_2-U1,Macrophages,oxidative_stress,naive,superposition,8526,-0.0022717636091513136,0.0007355691137586304,0.0009473852451392546,1.2879622423218406,-0.0037134790721182294,-0.000830048146184398,-0.0040315919658406845,-0.0004582854997793911
7352_liver_sham_Male_2-U1,Macrophages,secondary_senescence,ctrl,nearest,8526,0.004414399969026376,0.0034058848128214196,0.004131408529448022,1.2130206265036845,-0.0022611342641036068,0.011089934202156359,-0.0034989744246679984,0.012184983930530765
7352_liver_sham_Male_2-U1,Macrophages,secondary_senescence,ctrl,superposition,8526,-0.000528925980302143,0.00034283012098460213,0.00034296522652476876,1.0003940888851266,-0.0012008730174319633,0.00014302105682767712,-0.0012054962555892404,8.830068838478765e-05
7352_liver_sham_Male_2-U1,Macrophages,secondary_senescence,naive,nearest,8526,0.005418814986111823,0.003392374098828012,0.004552633817203884,1.3420199790986247,-0.0012302382475910794,0.012067868219814726,-0.0036826465928988805,0.01367366991661946
7352_liver_sham_Male_2-U1,Macrophages,secondary_senescence,naive,superposition,8526,0.00482741410227732,0.0028034365660554216,0.003647821748252819,1.3011964645183645,-0.0006673215671913063,0.010322149771745946,-0.0028314006179425122,0.011492438951715662
7352_liver_sham_Male_2-U1,Macrophages,tnfa_nfkb_proximal,ctrl,nearest,8526,-0.0019078458229983255,0.0017278756215866917,0.001701595466917584,0.9847904824046451,-0.005294482041308241,0.00147879039531159,-0.004863335133687572,0.0017435936644279164
7352_liver_sham_Male_2-U1,Macrophages,tnfa_nfkb_proximal,ctrl,superposition,8526,-0.0005960615141751771,0.00030020026529602433,0.00029233021010641495,0.973783983229166,-0.0011844540341553848,-7.668994194969469e-06,-0.0011310904092094649,6.289939239085728e-05
7352_liver_sham_Male_2-U1,Macrophages,tnfa_nfkb_proximal,naive,nearest,8526,0.005895920624441845,0.003713743620663593,0.004375467253098966,1.1781823679894017,-0.0013830168720587966,0.013174858120942486,-0.0024109710602751304,0.014333807487925404
7352_liver_sham_Male_2-U1,Macrophages,tnfa_nfkb_proximal,naive,superposition,8526,0.006344840905099442,0.0030687730436574543,0.003926061080023485,1.279358565840467,0.0003300457395308317,0.012359636070668052,-0.001208936098096568,0.014421017185893474
7352_liver_sham_Male_2-U1,Mesenchymal,downstream_arrest,ctrl,nearest,8039,-0.0019225850655966064,0.002485303576086205,0.0028192548580915017,1.1343704186557342,-0.006793780074725568,0.002948609943532355,-0.007373001325898438,0.003473152308398243
7352_liver_sham_Male_2-U1,Mesenchymal,downstream_arrest,ctrl,superposition,8039,-0.00034725396384911256,0.00020120319903424197,0.00020730335681541905,1.0303183935964106,-0.0007416122339562268,4.710430625800172e-05,-0.0007618548828285919,7.876838041289959e-05
7352_liver_sham_Male_2-U1,Mesenchymal,downstream_arrest,naive,nearest,8039,-0.0036034385211719477,0.0024503825494488693,0.0025904624318867035,1.0571665360861064,-0.008406188318091732,0.0011993112757478362,-0.008691275218518991,0.0010769533201633109
7352_liver_sham_Male_2-U1,Mesenchymal,downstream_arrest,naive,superposition,8039,-0.000564113955614955,0.00019141421730666398,0.00020589479141396418,1.075650462703619,-0.0009392858215360164,-0.00018894208969389358,-0.0009528626115656103,-0.00013629107566588255
7352_liver_sham_Male_2-U1,Mesenchymal,emt_ecm,ctrl,nearest,8039,-0.00812416017130902,0.004660921531775789,0.004928892539174567,1.0574931385503676,-0.017259566373589566,0.001011246030971526,-0.016751299282892224,0.0011713999746836353
7352_liver_sham_Male_2-U1,Mesenchymal,emt_ecm,ctrl,superposition,8039,0.0012152888891424905,0.00037698411769702906,0.0005039013720934853,1.336664725219156,0.0004764000184563135,0.0019541777598286675,0.0003065714843543838,0.002252970731353769
7352_liver_sham_Male_2-U1,Mesenchymal,emt_ecm,naive,nearest,8039,-0.002452625573434973,0.0025876023123246267,0.0028057493529307785,1.0843047015250866,-0.007524326105591241,0.002619074958721295,-0.00789054573798425,0.0030630405951687055
7352_liver_sham_Male_2-U1,Mesenchymal,emt_ecm,naive,superposition,8039,0.0007999254153113403,0.00041557725977159403,0.0006077860686904914,1.4625104102773512,-1.4606013840984039e-05,0.0016144568444636646,-0.00022285544310885434,0.0019891161368967834
7352_liver_sham_Male_2-U1,Mesenchymal,il6_jak_stat3,ctrl,nearest,8039,0.001892596891461944,0.003614572085933465,0.0038605019467402636,1.0680384440979511,-0.005191964396967647,0.008977158179891535,-0.005837126268589378,0.00911752887083366
7352_liver_sham_Male_2-U1,Mesenchymal,il6_jak_stat3,ctrl,superposition,8039,0.0020820764387493164,0.00151418444186815,0.0015323634595478075,1.0120058146002537,-0.0008857250673122573,0.0050498779448108905,-0.0004828063138840979,0.00534368571304372
7352_liver_sham_Male_2-U1,Mesenchymal,il6_jak_stat3,naive,nearest,8039,-0.0024019605507393173,0.002668161648740305,0.0026476716625276615,0.9923205604044578,-0.007631557382270315,0.002827636280791681,-0.0074549527280666425,0.0025213655044542824
7352_liver_sham_Male_2-U1,Mesenchymal,il6_jak_stat3,naive,superposition,8039,-0.0009422197393160679,0.0008452060742329694,0.0009600493340488639,1.1358760464660829,-0.0025988236448126877,0.000714384166180552,-0.0027416999051244327,0.0010222987030326577
7352_liver_sham_Male_2-U1,Mesenchymal,interferon_response,ctrl,nearest,8039,0.003128579676401907,0.002058745750173011,0.0021382097496421976,1.038598257925977,-0.000906561993937194,0.007163721346741008,-0.0011269121687990011,0.006898837200198835
7352_liver_sham_Male_2-U1,Mesenchymal,interferon_response,ctrl,superposition,8039,0.0008945031215750826,0.00034904042520435643,0.00039554727928985703,1.1332420279349353,0.00021038388817454408,0.0015786223549756212,0.00013206923352957663,0.0017102518476487718
7352_liver_sham_Male_2-U1,Mesenchymal,interferon_response,naive,nearest,8039,0.004253364444431287,0.004726659822548668,0.005619138666681757,1.1888180824597303,-0.005010888807764103,0.013517617696626676,-0.007645586612015676,0.014057450523403115
7352_liver_sham_Male_2-U1,Mesenchymal,interferon_response,naive,superposition,8039,0.003253157460123457,0.003950048001895635,0.004754554798350756,1.2036701316209417,-0.004488936623591987,0.010995251543838902,-0.006736477182117427,0.011709454173674382
7352_liver_sham_Male_2-U1,Mesenchymal,oxidative_stress,ctrl,nearest,8039,-0.002194138896305915,0.0037957356901303064,0.003544108450856922,0.9337079133492706,-0.009633780848961316,0.005245503056349485,-0.009357854800489295,0.004261642676594686
7352_liver_sham_Male_2-U1,Mesenchymal,oxidative_stress,ctrl,superposition,8039,-0.002078855688585009,0.0006524354445702609,0.0006077723263412279,0.9315440039306093,-0.0033576291599427205,-0.0008000822172272977,-0.0031869351676061092,-0.0007059036647262895
7352_liver_sham_Male_2-U1,Mesenchymal,oxidative_stress,naive,nearest,8039,-0.015295496011502242,0.005720775579401797,0.00573670355171732,1.0027842330282757,-0.026508216147129764,-0.00408277587587472,-0.02640476677578784,-0.0054921826601360075
7352_liver_sham_Male_2-U1,Mesenchymal,oxidative_stress,naive,superposition,8039,-0.0036305774077594207,0.0006709409157868903,0.000781392990786776,1.1646226551414676,-0.004945621602701726,-0.0023155332128171158,-0.0050481447905630465,-0.002100111652283566
7352_liver_sham_Male_2-U1,Mesenchymal,secondary_senescence,ctrl,nearest,8039,-0.0027764992554450327,0.0037467766486746247,0.0038866206999667403,1.0373238290949591,-0.010120181486847298,0.004567182975957231,-0.010074033604895257,0.004872891952827385
7352_liver_sham_Male_2-U1,Mesenchymal,secondary_senescence,ctrl,superposition,8039,0.0006665410965739809,0.00030310985901783844,0.0003217048857373666,1.061347482327963,7.244577289901755e-05,0.0012606364202489442,0.00010528268161457607,0.0013263625632380094
7352_liver_sham_Male_2-U1,Mesenchymal,secondary_senescence,naive,nearest,8039,-0.0004512906784005289,0.0016867774509222908,0.001505494414282526,0.8925269978320831,-0.003757374482208219,0.0028547931254071612,-0.0034649391957444486,0.0025702212973346475
7352_liver_sham_Male_2-U1,Mesenchymal,secondary_senescence,naive,superposition,8039,0.0007667179019797195,0.0002983915495009391,0.00034786514502271713,1.1658009270186196,0.00018187046495787883,0.0013515653390015602,0.00012716964858148222,0.0014847154493321502
7352_liver_sham_Male_2-U1,Mesenchymal,tnfa_nfkb_proximal,ctrl,nearest,8039,0.0006079934932322241,0.0015576541059708286,0.0014816348585318096,0.9511963232738124,-0.0024450085544706,0.003660995540935048,-0.002779553168126715,0.003330761028527926
7352_liver_sham_Male_2-U1,Mesenchymal,tnfa_nfkb_proximal,ctrl,superposition,8039,0.0006183300101204793,0.0007084246180222,0.0006327898645360936,0.8932352835263325,-0.0007701822412030326,0.002006842261443991,-0.0008161731199216205,0.001815325598699234
7352_liver_sham_Male_2-U1,Mesenchymal,tnfa_nfkb_proximal,naive,nearest,8039,0.004858482377267791,0.003404176377221825,0.0032955371251183795,0.968086479645891,-0.0018137033220869863,0.011530668076622567,-0.002294718337378348,0.010760185539648123
7352_liver_sham_Male_2-U1,Mesenchymal,tnfa_nfkb_proximal,naive,superposition,8039,0.0004876840463256785,0.00026600678911835616,0.0002705928819485184,1.0172405104597602,-3.368926034629958e-05,0.0010090573529976565,-7.166475736419175e-06,0.0010692595660620912
7352_liver_sham_Male_2-U1,T/NK cells,downstream_arrest,ctrl,nearest,2897,-0.0073326570240930195,0.0046866816317563936,0.004183910979564744,0.8927235319794424,-0.016518553022335552,0.001853238974149512,-0.014867859132498806,0.0015848188198413077
7352_liver_sham_Male_2-U1,T/NK cells,downstream_arrest,ctrl,superposition,2897,-0.007008748257034807,0.00358011694038289,0.003174910158173267,0.8868174450842696,-0.014025777460185272,8.28094611565744e-06,-0.012607211711626246,0.00019096642793949952
7352_liver_sham_Male_2-U1,T/NK cells,downstream_arrest,naive,nearest,2897,-0.0015687054308112297,0.002479498519403607,0.002391988624837808,0.9647066155188317,-0.0064285225288423,0.0032911116672198404,-0.006386806546200216,0.0031800626388141426
7352_liver_sham_Male_2-U1,T/NK cells,downstream_arrest,naive,superposition,2897,-0.00013535711090433738,0.00036959573635884365,0.00038701530092916786,1.047131400221055,-0.000859764754167671,0.0005890505323589962,-0.0009310167378139262,0.0005369341127035161
7352_liver_sham_Male_2-U1,T/NK cells,emt_ecm,ctrl,nearest,2897,0.005279809338190526,0.003112715295398762,0.0032861072319605835,1.0557043995697681,-0.0008211126407910475,0.0113807313171721,-0.0009890157755372002,0.011935925261690676
7352_liver_sham_Male_2-U1,T/NK cells,emt_ecm,ctrl,superposition,2897,0.0007181073206858941,0.0005890978046978323,0.0005046449869776627,0.8566404134480043,-0.00043652437652185697,0.0018727390178936453,-0.00023338600810437083,0.0016138872042816626
7352_liver_sham_Male_2-U1,T/NK cells,emt_ecm,naive,nearest,2897,0.013161914482621532,0.0030960002245930067,0.0036096413476715402,1.165904743481101,0.007093754042419238,0.019230074922823824,0.0058843332418227826,0.02037630021034907
7352_liver_sham_Male_2-U1,T/NK cells,emt_ecm,naive,superposition,2897,0.007490179320190257,0.0013260521562927707,0.0015914790683334646,1.2001632520871162,0.0048911170938564265,0.010089241546524087,0.004315740020894258,0.010357440248517
7352_liver_sham_Male_2-U1,T/NK cells,il6_jak_stat3,ctrl,nearest,2897,0.008343789376823315,0.008151476264440611,0.009127935409919671,1.1197892398630531,-0.0076331041014802824,0.02432068285512691,-0.008837170073826442,0.026627144590761286
7352_liver_sham_Male_2-U1,T/NK cells,il6_jak_stat3,ctrl,superposition,2897,0.0010421453512684468,0.0007151559931718622,0.000733766961946615,1.0260236493190937,-0.0003595603953484032,0.0024438510978852966,-0.0003195371498616297,0.002486931797972155
7352_liver_sham_Male_2-U1,T/NK cells,il6_jak_stat3,naive,nearest,2897,0.02761476679014305,0.008842530897040327,0.01022748717488853,1.1566244205391196,0.010283406231944011,0.044946127348342094,0.006873623405018456,0.04650646400793281
7352_liver_sham_Male_2-U1,T/NK cells,il6_jak_stat3,naive,superposition,2897,0.007181000677298314,0.0019916063774568548,0.004072930899269376,2.0450481306804362,0.0032774521774828784,0.01108454917711375,-0.0007495335284182468,0.015481953869890363
7352_liver_sham_Male_2-U1,T/NK cells,interferon_response,ctrl,nearest,2897,-0.012713027867760032,0.005813762360235286,0.006096590335029234,1.048648010921193,-0.02410800209382119,-0.0013180536416988724,-0.025484429380918588,-0.0007993514067786347
7352_liver_sham_Male_2-U1,T/NK cells,interferon_response,ctrl,superposition,2897,-0.010338372453820535,0.004650075560154939,0.005240304220391883,1.1269288321451012,-0.019452520551724216,-0.0012242243559168545,-0.021971099685253296,-0.0012822878217156391
7352_liver_sham_Male_2-U1,T/NK cells,interferon_response,naive,nearest,2897,0.007578719951529703,0.006179718394602147,0.011290060595087194,1.826953895657903,-0.004533528101890505,0.01969096800494991,-0.012335710501860307,0.030442405711288367
7352_liver_sham_Male_2-U1,T/NK cells,interferon_response,naive,superposition,2897,0.0037695673735275467,0.0009590110803007476,0.003063626968725193,3.194568896706005,0.0018899056561380815,0.005649229090917012,-0.0011558554307855777,0.010266726161519921
7352_liver_sham_Male_2-U1,T/NK cells,oxidative_stress,ctrl,nearest,2897,0.012221945469915788,0.012462264305547185,0.01380177333871539,1.107485204961667,-0.012204092568956694,0.03664798350878827,-0.014655940140210495,0.038312272200228814
7352_liver_sham_Male_2-U1,T/NK cells,oxidative_stress,ctrl,superposition,2897,0.012487788494441966,0.009536970433922995,0.011976210556648891,1.2557667699219788,-0.006204673556047105,0.031180250544931037,-0.008805551337942205,0.03543795831457602
7352_liver_sham_Male_2-U1,T/NK cells,oxidative_stress,naive,nearest,2897,-0.012551203896633991,0.006820575293130506,0.0069531440711567095,1.019436597695758,-0.025919531471169783,0.0008171236779018001,-0.02470543261534487,0.002472164472435746
7352_liver_sham_Male_2-U1,T/NK cells,oxidative_stress,naive,superposition,2897,-0.0058454164050078024,0.0023160045861421318,0.002522589859117251,1.0891989913194589,-0.01038478539384638,-0.0013060474161692244,-0.010784705888014657,-0.0005595819769351581
7352_liver_sham_Male_2-U1,T/NK cells,secondary_senescence,ctrl,nearest,2897,-0.008750322889661875,0.004894491861811381,0.004391288144060473,0.8971897937603927,-0.01834352693881218,0.0008428811594884313,-0.017559997240027474,-0.0005202480958820993
7352_liver_sham_Male_2-U1,T/NK cells,secondary_senescence,ctrl,superposition,2897,0.0005680438475556807,0.00045069874408190723,0.0004908162588002176,1.0890118183045563,-0.00031532569084485754,0.0014514133859562187,-0.0003388217844248973,0.0016223491216271918
7352_liver_sham_Male_2-U1,T/NK cells,secondary_senescence,naive,nearest,2897,-0.005510470017310894,0.005029884916243618,0.005970277687870973,1.1869610910163033,-0.015369044453148385,0.004348104418526597,-0.016227540412466986,0.005477094218585784
7352_liver_sham_Male_2-U1,T/NK cells,secondary_senescence,naive,superposition,2897,0.00120213487132806,0.00041190095936118125,0.0008189162243088649,1.9881386670692032,0.0003948089909801447,0.002009460751675975,-0.0002954320791624216,0.0028477567101581505
7352_liver_sham_Male_2-U1,T/NK cells,tnfa_nfkb_proximal,ctrl,nearest,2897,-0.004189037599644771,0.005059045158675407,0.005982960386150064,1.182626404488661,-0.014104766110648568,0.005726690911359026,-0.015502188877981151,0.007333981948683749
7352_liver_sham_Male_2-U1,T/NK cells,tnfa_nfkb_proximal,ctrl,superposition,2897,-0.0037061394778987325,0.0038668417322606655,0.004072957801644123,1.0533034666673455,-0.011285149273129636,0.0038728703173321714,-0.011655591125608308,0.004053832852321739
7352_liver_sham_Male_2-U1,T/NK cells,tnfa_nfkb_proximal,naive,nearest,2897,0.011625252854434807,0.00353954634355996,0.005249410419663705,1.4830743575980474,0.004687742021057285,0.018562763687812327,0.001602210631872438,0.02205617388540378
7352_liver_sham_Male_2-U1,T/NK cells,tnfa_nfkb_proximal,naive,superposition,2897,0.0034760473632437557,0.0005785849265403544,0.001683546644238657,2.9097658217703937,0.002342020907224661,0.00461007381926285,0.00043745130769959627,0.006920015874917371
7352_liver_sham_Male_2-U1,vSMCs,downstream_arrest,ctrl,nearest,3907,-0.002101052935316945,0.002368661103713782,0.0022329260393694193,0.942695447596304,-0.006743628698595959,0.0025415228279620683,-0.00626250886047977,0.002506644273913907
7352_liver_sham_Male_2-U1,vSMCs,downstream_arrest,ctrl,superposition,3907,-0.002322945807305887,0.0017656238379043629,0.0016797831966167134,0.9513822596609623,-0.005783568529598438,0.0011376769149866644,-0.005204988981660149,0.001195519717257896
7352_liver_sham_Male_2-U1,vSMCs,downstream_arrest,naive,nearest,3907,-0.0017909030393046773,0.002668338466016355,0.0026210926650377616,0.9822939250097729,-0.007020846432696733,0.0034390403540873783,-0.006482741348934426,0.0037126456085566297
7352_liver_sham_Male_2-U1,vSMCs,downstream_arrest,naive,superposition,3907,-0.0019624362856999677,0.002006586619131404,0.0019603557654384205,0.9769604495254754,-0.005895346059197519,0.001970473487797584,-0.005142331339163637,0.002300366525407429
7352_liver_sham_Male_2-U1,vSMCs,emt_ecm,ctrl,nearest,3907,0.014336456584356005,0.006045739743894399,0.006379811498416084,1.0552573826650518,0.002486806686322984,0.026186106482389025,0.0030612294180780387,0.02702247098231899
7352_liver_sham_Male_2-U1,vSMCs,emt_ecm,ctrl,superposition,3907,0.0019231041644065334,0.0008217299451074031,0.0008855018495012094,1.0776068887029193,0.00031251347199602337,0.0035336948568170435,0.00037870341090095116,0.003903793795379681
7352_liver_sham_Male_2-U1,vSMCs,emt_ecm,naive,nearest,3907,0.04646445251644255,0.007652598566836126,0.008578830123066624,1.1210349070503298,0.03146535932544375,0.06146354570744136,0.02954997150105258,0.061696024520190615
7352_liver_sham_Male_2-U1,vSMCs,emt_ecm,naive,superposition,3907,0.03134986993733278,0.004996771344118233,0.005589144016721069,1.1185510866532098,0.021556198102861048,0.041143541771804515,0.021223460421196,0.042912472340227305
7352_liver_sham_Male_2-U1,vSMCs,il6_jak_stat3,ctrl,nearest,3907,-0.01386377750656228,0.006014278858871688,0.007613280080866265,1.2658674896053221,-0.02565176406995079,-0.0020757909431737727,-0.029655882664472683,-1.6006847549657676e-06
7352_liver_sham_Male_2-U1,vSMCs,il6_jak_stat3,ctrl,superposition,3907,-0.0033253776590988944,0.0014492030749971936,0.0016989236848840802,1.1723158156336166,-0.006165815686093394,-0.00048493963210439507,-0.006951534824243487,-0.0003416036551004793
7352_liver_sham_Male_2-U1,vSMCs,il6_jak_stat3,naive,nearest,3907,-0.015459555568170764,0.0038402104137879984,0.005153030943075638,1.3418616137735715,-0.02298636797919524,-0.007932743157146288,-0.025656796224370657,-0.005054314192268313
7352_liver_sham_Male_2-U1,vSMCs,il6_jak_stat3,naive,superposition,3907,-0.00614187964821471,0.0014959455638555255,0.0017018395580602145,1.137634683493452,-0.00907393295337154,-0.0032098263430578797,-0.009708175932443141,-0.0028207951027051496
7352_liver_sham_Male_2-U1,vSMCs,interferon_response,ctrl,nearest,3907,0.0015842449177115572,0.0032444850721819554,0.003971100241896622,1.2239539259849357,-0.004774945823765075,0.007943435659188189,-0.006240357581386706,0.009428549223989665
7352_liver_sham_Male_2-U1,vSMCs,interferon_response,ctrl,superposition,3907,0.0005454613306055497,0.00046892275149394767,0.000519554783696072,1.1079752092232995,-0.00037362726232258777,0.0014645499235336871,-0.000555716294470336,0.001449956920566225
7352_liver_sham_Male_2-U1,vSMCs,interferon_response,naive,nearest,3907,0.0022915823832136114,0.0032173487644081822,0.006381450529259286,1.9834500380729245,-0.004014421195026425,0.008597585961453647,-0.008943979140798239,0.015222757157600152
7352_liver_sham_Male_2-U1,vSMCs,interferon_response,naive,superposition,3907,0.0007212478188133378,0.0004314265225326967,0.0013581346570524344,3.148009188400106,-0.00012434816535074767,0.0015668438029774233,-0.0015827152359119692,0.00406914693652825
