section,arm,week,call,module,n,lam_naive,beta_unstrat,beta_plus_celltype,beta_plus_n5,sd_y,sf_celltype,sf_n5_unstrat,spearman_bins,n_bins
7450_liver_sbr_Male_10-U1,sbr,10,tierA_p95,interferon_response,76676,6.999999999999999,0.029449626177718288,0.014701798562785888,0.0016187802738955744,0.041875090809369644,0.49921851211508184,0.05496776984966792,-0.8105263157894737,20
7450_liver_sbr_Male_10-U1,sbr,10,tierA_p95,oxidative_stress,76676,6.999999999999999,-0.08399512602003052,-0.04485285281376591,-0.008734197834003456,0.06816588081576581,0.5339935177080363,0.10398457919951914,0.9473684210526315,20
7450_liver_sbr_Male_10-U1,sbr,10,tierA_p95,secondary_senescence,76676,6.999999999999999,0.040419047002849234,0.01964915783071214,0.004141955447391134,0.04313870040880246,0.4861360988874137,0.10247533661788606,-0.9308270676691727,20
7450_liver_sbr_Male_10-U1,sbr,10,tierA_p95,tnfa_nfkb_proximal,76676,7.422586357409932,0.02696574139013412,0.017041175484029763,0.0021466853432919757,0.02956910150486978,0.6319564975975246,0.07960787401444773,-0.9879699248120299,20
7250_liver_sham_Male_26-U1,sham,26,tierA_p95,downstream_arrest,206724,6.999999999999999,0.003019391632019567,0.00043696833380478826,0.0015760412302790899,0.015099690481046292,0.14472065470768863,0.5219731066237772,-0.4812030075187969,20
7250_liver_sham_Male_26-U1,sham,26,tierA_p95,emt_ecm,206724,6.999999999999999,0.038065953421281586,0.006539644219519762,-0.0008105001691754175,0.033996536398464394,0.17179772557236497,-0.021291997082156098,-0.8691729323308269,20
7250_liver_sham_Male_26-U1,sham,26,tierA_p95,il6_jak_stat3,206724,6.999999999999999,0.020850327162030804,0.010409047109698833,0.001009370695272225,0.03220704013828944,0.4992270398832917,0.04841030490448733,-0.6345864661654135,20
7250_liver_sham_Male_26-U1,sham,26,tierA_p95,interferon_response,206724,6.999999999999999,0.013212084360835784,0.00613549221507141,0.003357483879093649,0.02612282536699226,0.4643848803492869,0.2541221950600123,0.25112781954887214,20
7250_liver_sham_Male_26-U1,sham,26,tierA_p95,oxidative_stress,206724,6.999999999999999,-0.06421202877659449,-0.027684768315171353,-0.003586127093259916,0.059913532315101804,0.4311461394794389,0.05584821351365045,0.9819548872180449,20
7250_liver_sham_Male_26-U1,sham,26,tierA_p95,secondary_senescence,206724,6.999999999999999,0.032708525991836525,0.010705035240210293,0.0019920527347583963,0.03077536651242148,0.32728577383407864,0.06090316436930168,-0.9759398496240601,20
7250_liver_sham_Male_26-U1,sham,26,tierA_p95,tnfa_nfkb_proximal,206724,6.999999999999999,0.015340217672370812,0.006378771173562575,0.0016191576741361132,0.021964935954721473,0.4158201213175317,0.1055498499902234,-0.7428571428571428,20
