section,arm,gene,role,cell_type,n,pct_pos,mean_counts,pct_pos_senders,pct_pos_nonsenders,enrich,on_panel
sbr,SBR,Ackr3,receptor,B-cells,772,0.259,0.0039,,0.264,,True
sbr,SBR,Ackr3,receptor,Biliary/ductular,32804,0.171,0.0018,0.18,0.171,1.055,True
sbr,SBR,Ackr3,receptor,DC,2767,0.325,0.0033,0.0,0.333,0.0,True
sbr,SBR,Ackr3,receptor,Hepatic stellate cells,15119,0.668,0.0074,0.573,0.67,0.855,True
sbr,SBR,Ackr3,receptor,Hepatocytes,30103,0.246,0.0026,0.31,0.239,1.298,True
sbr,SBR,Ackr3,receptor,Kupffer cells,13212,0.288,0.003,1.034,0.265,3.899,True
sbr,SBR,Ackr3,receptor,LSECs,12963,0.987,0.0105,0.842,0.996,0.845,True
sbr,SBR,Ackr3,receptor,Proliferating,674,0.148,0.0015,0.0,0.184,0.0,True
sbr,SBR,Ackr3,receptor,T/NK cells,6307,0.254,0.0029,0.781,0.243,3.218,True
sbr,SBR,Ccl2,ligand,B-cells,772,1.554,0.0181,,1.585,,True
sbr,SBR,Ccl2,ligand,Biliary/ductular,32804,6.033,0.1172,7.554,6.007,1.258,True
sbr,SBR,Ccl2,ligand,DC,2767,3.614,0.0542,6.557,3.548,1.848,True
sbr,SBR,Ccl2,ligand,Hepatic stellate cells,15119,7.123,0.1431,10.315,7.048,1.464,True
sbr,SBR,Ccl2,ligand,Hepatocytes,30103,2.498,0.0344,3.964,2.342,1.693,True
sbr,SBR,Ccl2,ligand,Kupffer cells,13212,5.828,0.0838,8.527,5.747,1.484,True
sbr,SBR,Ccl2,ligand,LSECs,12963,2.499,0.0328,3.226,2.457,1.313,True
sbr,SBR,Ccl2,ligand,Proliferating,674,3.116,0.0549,5.385,2.574,2.092,True
sbr,SBR,Ccl2,ligand,T/NK cells,6307,4.265,0.0701,10.938,4.127,2.65,True
sbr,SBR,Ccr2,receptor,B-cells,772,3.886,0.0427,,3.567,,True
sbr,SBR,Ccr2,receptor,Biliary/ductular,32804,0.783,0.0084,0.719,0.785,0.917,True
sbr,SBR,Ccr2,receptor,DC,2767,16.227,0.2114,21.311,16.112,1.323,True
sbr,SBR,Ccr2,receptor,Hepatic stellate cells,15119,1.429,0.0159,2.579,1.401,1.84,True
sbr,SBR,Ccr2,receptor,Hepatocytes,30103,0.694,0.0074,1.034,0.658,1.572,True
sbr,SBR,Ccr2,receptor,Kupffer cells,13212,8.167,0.1037,8.786,8.148,1.078,True
sbr,SBR,Ccr2,receptor,LSECs,12963,0.494,0.0054,0.561,0.49,1.145,True
sbr,SBR,Ccr2,receptor,Proliferating,674,1.484,0.0148,0.0,1.838,0.0,True
sbr,SBR,Ccr2,receptor,T/NK cells,6307,6.421,0.0733,11.719,6.312,1.857,True
sbr,SBR,Cd47,receptor,B-cells,772,36.917,0.5298,,37.384,,True
sbr,SBR,Cd47,receptor,Biliary/ductular,32804,36.404,0.5031,42.086,36.306,1.159,True
sbr,SBR,Cd47,receptor,DC,2767,41.091,0.5927,47.541,40.946,1.161,True
sbr,SBR,Cd47,receptor,Hepatic stellate cells,15119,33.441,0.4539,41.834,33.243,1.258,True
sbr,SBR,Cd47,receptor,Hepatocytes,30103,48.005,0.837,65.012,46.191,1.407,True
sbr,SBR,Cd47,receptor,Kupffer cells,13212,42.893,0.6433,53.23,42.581,1.25,True
sbr,SBR,Cd47,receptor,LSECs,12963,41.981,0.6118,49.93,41.518,1.203,True
sbr,SBR,Cd47,receptor,Proliferating,674,55.49,0.951,62.308,53.86,1.157,True
sbr,SBR,Cd47,receptor,T/NK cells,6307,34.137,0.465,47.656,33.857,1.408,True
sbr,SBR,Cxcl1,ligand,B-cells,772,1.425,0.0142,,1.453,,True
sbr,SBR,Cxcl1,ligand,Biliary/ductular,32804,8.337,0.115,8.633,8.332,1.036,True
sbr,SBR,Cxcl1,ligand,DC,2767,1.409,0.0159,0.0,1.441,0.0,True
sbr,SBR,Cxcl1,ligand,Hepatic stellate cells,15119,3.208,0.0368,4.585,3.175,1.444,True
sbr,SBR,Cxcl1,ligand,Hepatocytes,30103,8.607,0.1141,12.41,8.202,1.513,True
sbr,SBR,Cxcl1,ligand,Kupffer cells,13212,1.703,0.0191,1.292,1.715,0.753,True
sbr,SBR,Cxcl1,ligand,LSECs,12963,2.607,0.0285,3.226,2.571,1.254,True
sbr,SBR,Cxcl1,ligand,Proliferating,674,8.902,0.1276,13.846,7.721,1.793,True
sbr,SBR,Cxcl1,ligand,T/NK cells,6307,1.792,0.0208,3.125,1.764,1.772,True
sbr,SBR,Cxcl12,ligand,B-cells,772,44.301,0.8148,,44.122,,True
sbr,SBR,Cxcl12,ligand,Biliary/ductular,32804,36.648,0.5931,44.065,36.52,1.207,True
sbr,SBR,Cxcl12,ligand,DC,2767,44.742,0.8171,47.541,44.678,1.064,True
sbr,SBR,Cxcl12,ligand,Hepatic stellate cells,15119,82.552,2.4566,85.673,82.478,1.039,True
sbr,SBR,Cxcl12,ligand,Hepatocytes,30103,56.117,1.2786,67.908,54.86,1.238,True
sbr,SBR,Cxcl12,ligand,Kupffer cells,13212,46.609,0.8513,43.669,46.698,0.935,True
sbr,SBR,Cxcl12,ligand,LSECs,12963,38.17,0.6307,39.13,38.114,1.027,True
sbr,SBR,Cxcl12,ligand,Proliferating,674,61.869,1.405,70.0,59.926,1.168,True
sbr,SBR,Cxcl12,ligand,T/NK cells,6307,43.745,0.7874,55.469,43.502,1.275,True
sbr,SBR,Cxcl2,ligand,B-cells,772,0.0,0.0,,0.0,,True
sbr,SBR,Cxcl2,ligand,Biliary/ductular,32804,0.152,0.0016,0.719,0.143,5.043,True
sbr,SBR,Cxcl2,ligand,DC,2767,0.072,0.0007,0.0,0.074,0.0,True
sbr,SBR,Cxcl2,ligand,Hepatic stellate cells,15119,0.026,0.0003,0.0,0.027,0.0,True
sbr,SBR,Cxcl2,ligand,Hepatocytes,30103,0.073,0.0007,0.138,0.066,2.084,True
sbr,SBR,Cxcl2,ligand,Kupffer cells,13212,0.061,0.0006,0.0,0.062,0.0,True
sbr,SBR,Cxcl2,ligand,LSECs,12963,0.046,0.0005,0.0,0.049,0.0,True
sbr,SBR,Cxcl2,ligand,Proliferating,674,0.0,0.0,0.0,0.0,,True
sbr,SBR,Cxcl2,ligand,T/NK cells,6307,0.048,0.0005,0.0,0.049,0.0,True
sbr,SBR,Cxcl5,ligand,B-cells,772,2.202,0.0324,,2.246,,True
sbr,SBR,Cxcl5,ligand,Biliary/ductular,32804,15.806,0.3002,17.806,15.772,1.129,True
sbr,SBR,Cxcl5,ligand,DC,2767,3.216,0.043,8.197,3.104,2.641,True
sbr,SBR,Cxcl5,ligand,Hepatic stellate cells,15119,2.447,0.03,3.438,2.424,1.419,True
sbr,SBR,Cxcl5,ligand,Hepatocytes,30103,3.834,0.0527,4.654,3.746,1.242,True
sbr,SBR,Cxcl5,ligand,Kupffer cells,13212,2.695,0.0353,2.584,2.698,0.958,True
sbr,SBR,Cxcl5,ligand,LSECs,12963,1.443,0.0175,2.104,1.404,1.498,True
sbr,SBR,Cxcl5,ligand,Proliferating,674,2.967,0.0312,2.308,3.125,0.738,True
sbr,SBR,Cxcl5,ligand,T/NK cells,6307,2.664,0.04,3.125,2.654,1.177,True
sbr,SBR,Cxcr2,receptor,B-cells,772,4.922,0.0648,,4.888,,True
sbr,SBR,Cxcr2,receptor,Biliary/ductular,32804,1.305,0.0153,0.719,1.315,0.547,True
sbr,SBR,Cxcr2,receptor,DC,2767,3.397,0.0405,3.279,3.4,0.964,True
sbr,SBR,Cxcr2,receptor,Hepatic stellate cells,15119,2.189,0.027,2.579,2.18,1.183,True
sbr,SBR,Cxcr2,receptor,Hepatocytes,30103,3.591,0.0408,4.654,3.478,1.338,True
sbr,SBR,Cxcr2,receptor,Kupffer cells,13212,2.687,0.033,2.067,2.706,0.764,True
sbr,SBR,Cxcr2,receptor,LSECs,12963,1.489,0.0178,1.683,1.478,1.139,True
sbr,SBR,Cxcr2,receptor,Proliferating,674,3.709,0.0445,3.846,3.676,1.046,True
sbr,SBR,Cxcr2,receptor,T/NK cells,6307,2.902,0.0357,1.562,2.929,0.533,True
sbr,SBR,Cxcr4,receptor,B-cells,772,33.679,0.4961,,33.818,,True
sbr,SBR,Cxcr4,receptor,Biliary/ductular,32804,3.859,0.0428,6.475,3.814,1.698,True
sbr,SBR,Cxcr4,receptor,DC,2767,30.683,0.4261,37.705,30.525,1.235,True
sbr,SBR,Cxcr4,receptor,Hepatic stellate cells,15119,7.071,0.0811,10.029,7.001,1.433,True
sbr,SBR,Cxcr4,receptor,Hepatocytes,30103,7.723,0.0873,9.824,7.499,1.31,True
sbr,SBR,Cxcr4,receptor,Kupffer cells,13212,28.959,0.4076,27.649,28.998,0.953,True
sbr,SBR,Cxcr4,receptor,LSECs,12963,3.788,0.0428,3.506,3.804,0.922,True
sbr,SBR,Cxcr4,receptor,Proliferating,674,10.237,0.1276,6.154,11.213,0.549,True
sbr,SBR,Cxcr4,receptor,T/NK cells,6307,23.704,0.3019,28.906,23.596,1.225,True
sbr,SBR,Dpp4,receptor,B-cells,772,5.052,0.0583,,4.888,,True
sbr,SBR,Dpp4,receptor,Biliary/ductular,32804,3.521,0.0374,3.957,3.513,1.126,True
sbr,SBR,Dpp4,receptor,DC,2767,15.54,0.1861,9.836,15.669,0.628,True
sbr,SBR,Dpp4,receptor,Hepatic stellate cells,15119,4.094,0.0444,5.158,4.069,1.268,True
sbr,SBR,Dpp4,receptor,Hepatocytes,30103,13.474,0.1621,20.303,12.745,1.593,True
sbr,SBR,Dpp4,receptor,Kupffer cells,13212,3.262,0.0358,5.943,3.181,1.868,True
sbr,SBR,Dpp4,receptor,LSECs,12963,19.725,0.2398,23.703,19.494,1.216,True
sbr,SBR,Dpp4,receptor,Proliferating,674,15.282,0.1751,18.462,14.522,1.271,True
sbr,SBR,Dpp4,receptor,T/NK cells,6307,3.805,0.0411,5.469,3.771,1.45,True
sbr,SBR,Gdf15,ligand,B-cells,772,0.13,0.0013,,0.132,,True
sbr,SBR,Gdf15,ligand,Biliary/ductular,32804,0.088,0.0009,0.36,0.084,4.296,True
sbr,SBR,Gdf15,ligand,DC,2767,0.108,0.0011,0.0,0.111,0.0,True
sbr,SBR,Gdf15,ligand,Hepatic stellate cells,15119,0.112,0.0011,0.0,0.115,0.0,True
sbr,SBR,Gdf15,ligand,Hepatocytes,30103,1.262,0.014,3.585,1.015,3.533,True
sbr,SBR,Gdf15,ligand,Kupffer cells,13212,0.219,0.0023,0.775,0.203,3.824,True
sbr,SBR,Gdf15,ligand,LSECs,12963,0.139,0.0014,0.14,0.139,1.011,True
sbr,SBR,Gdf15,ligand,Proliferating,674,1.929,0.0223,2.308,1.838,1.255,True
sbr,SBR,Gdf15,ligand,T/NK cells,6307,0.19,0.0019,0.781,0.178,4.388,True
sbr,SBR,Igfbp3,ligand,B-cells,772,16.969,0.2785,,17.041,,True
sbr,SBR,Igfbp3,ligand,Biliary/ductular,32804,11.063,0.1547,14.568,11.002,1.324,True
sbr,SBR,Igfbp3,ligand,DC,2767,23.925,0.4315,29.508,23.799,1.24,True
sbr,SBR,Igfbp3,ligand,Hepatic stellate cells,15119,47.893,1.104,48.138,47.888,1.005,True
sbr,SBR,Igfbp3,ligand,Hepatocytes,30103,8.85,0.1251,10.651,8.657,1.23,True
sbr,SBR,Igfbp3,ligand,Kupffer cells,13212,17.038,0.2662,15.504,17.084,0.908,True
sbr,SBR,Igfbp3,ligand,LSECs,12963,10.592,0.1524,11.921,10.514,1.134,True
sbr,SBR,Igfbp3,ligand,Proliferating,674,12.166,0.1869,8.462,13.051,0.648,True
sbr,SBR,Igfbp3,ligand,T/NK cells,6307,18.139,0.3065,17.969,18.142,0.99,True
sbr,SBR,Il1a,ligand,B-cells,772,1.554,0.0168,,1.585,,True
sbr,SBR,Il1a,ligand,Biliary/ductular,32804,0.814,0.0084,1.079,0.809,1.333,True
sbr,SBR,Il1a,ligand,DC,2767,1.446,0.0152,3.279,1.404,2.335,True
sbr,SBR,Il1a,ligand,Hepatic stellate cells,15119,1.422,0.015,2.865,1.388,2.064,True
sbr,SBR,Il1a,ligand,Hepatocytes,30103,1.289,0.0138,1.861,1.228,1.516,True
sbr,SBR,Il1a,ligand,Kupffer cells,13212,6.055,0.0683,9.561,5.949,1.607,True
sbr,SBR,Il1a,ligand,LSECs,12963,9.874,0.1166,14.446,9.608,1.504,True
sbr,SBR,Il1a,ligand,Proliferating,674,1.929,0.0193,2.308,1.838,1.255,True
sbr,SBR,Il1a,ligand,T/NK cells,6307,1.395,0.0146,3.906,1.343,2.908,True
sbr,SBR,Il1r1,receptor,B-cells,772,4.404,0.0479,,4.359,,True
sbr,SBR,Il1r1,receptor,Biliary/ductular,32804,8.648,0.0995,10.252,8.621,1.189,True
sbr,SBR,Il1r1,receptor,DC,2767,5.927,0.0669,4.918,5.95,0.827,True
sbr,SBR,Il1r1,receptor,Hepatic stellate cells,15119,20.286,0.2535,24.928,20.176,1.236,True
sbr,SBR,Il1r1,receptor,Hepatocytes,30103,26.692,0.4287,39.055,25.373,1.539,True
sbr,SBR,Il1r1,receptor,Kupffer cells,13212,6.282,0.0718,9.044,6.199,1.459,True
sbr,SBR,Il1r1,receptor,LSECs,12963,16.323,0.2057,20.056,16.106,1.245,True
sbr,SBR,Il1r1,receptor,Proliferating,674,29.377,0.4243,35.385,27.941,1.266,True
sbr,SBR,Il1r1,receptor,T/NK cells,6307,7.246,0.0893,7.031,7.25,0.97,True
sbr,SBR,Il1rap,receptor,B-cells,772,4.016,0.0402,,4.095,,True
sbr,SBR,Il1rap,receptor,Biliary/ductular,32804,2.997,0.0326,2.878,2.999,0.96,True
sbr,SBR,Il1rap,receptor,DC,2767,3.18,0.0358,6.557,3.104,2.112,True
sbr,SBR,Il1rap,receptor,Hepatic stellate cells,15119,5.457,0.0623,8.883,5.376,1.652,True
sbr,SBR,Il1rap,receptor,Hepatocytes,30103,21.121,0.2843,32.713,19.885,1.645,True
sbr,SBR,Il1rap,receptor,Kupffer cells,13212,4.42,0.0486,4.91,4.405,1.114,True
sbr,SBR,Il1rap,receptor,LSECs,12963,4.953,0.0567,6.171,4.882,1.264,True
sbr,SBR,Il1rap,receptor,Proliferating,674,18.694,0.2507,26.154,16.912,1.546,True
sbr,SBR,Il1rap,receptor,T/NK cells,6307,4.138,0.0447,6.25,4.095,1.526,True
sbr,SBR,Il6,ligand,B-cells,772,0.259,0.0026,,0.264,,True
sbr,SBR,Il6,ligand,Biliary/ductular,32804,0.034,0.0003,0.0,0.034,0.0,True
sbr,SBR,Il6,ligand,DC,2767,0.145,0.0014,0.0,0.148,0.0,True
sbr,SBR,Il6,ligand,Hepatic stellate cells,15119,0.079,0.0008,0.0,0.081,0.0,True
sbr,SBR,Il6,ligand,Hepatocytes,30103,0.09,0.0009,0.103,0.088,1.172,True
sbr,SBR,Il6,ligand,Kupffer cells,13212,0.25,0.003,0.0,0.257,0.0,True
sbr,SBR,Il6,ligand,LSECs,12963,0.054,0.0005,0.0,0.057,0.0,True
sbr,SBR,Il6,ligand,Proliferating,674,0.0,0.0,0.0,0.0,,True
sbr,SBR,Il6,ligand,T/NK cells,6307,0.063,0.0006,0.0,0.065,0.0,True
sbr,SBR,Il6ra,receptor,B-cells,772,8.808,0.0946,,8.719,,True
sbr,SBR,Il6ra,receptor,Biliary/ductular,32804,5.807,0.062,6.475,5.796,1.117,True
sbr,SBR,Il6ra,receptor,DC,2767,17.492,0.2089,27.869,17.258,1.615,True
sbr,SBR,Il6ra,receptor,Hepatic stellate cells,15119,8.274,0.0925,10.888,8.213,1.326,True
sbr,SBR,Il6ra,receptor,Hepatocytes,30103,25.323,0.3526,36.16,24.167,1.496,True
sbr,SBR,Il6ra,receptor,Kupffer cells,13212,19.8,0.2377,25.323,19.634,1.29,True
sbr,SBR,Il6ra,receptor,LSECs,12963,4.582,0.0496,6.031,4.498,1.341,True
sbr,SBR,Il6ra,receptor,Proliferating,674,24.926,0.3027,28.462,24.081,1.182,True
sbr,SBR,Il6ra,receptor,T/NK cells,6307,6.834,0.0761,10.156,6.765,1.501,True
sbr,SBR,Il6st,receptor,B-cells,772,14.896,0.1684,,14.927,,True
sbr,SBR,Il6st,receptor,Biliary/ductular,32804,21.488,0.2648,27.878,21.378,1.304,True
sbr,SBR,Il6st,receptor,DC,2767,21.214,0.2739,32.787,20.953,1.565,True
sbr,SBR,Il6st,receptor,Hepatic stellate cells,15119,35.994,0.5109,40.115,35.897,1.117,True
sbr,SBR,Il6st,receptor,Hepatocytes,30103,33.638,0.5096,50.327,31.858,1.58,True
sbr,SBR,Il6st,receptor,Kupffer cells,13212,18.347,0.2288,21.189,18.261,1.16,True
sbr,SBR,Il6st,receptor,LSECs,12963,63.558,1.3012,73.212,62.996,1.162,True
sbr,SBR,Il6st,receptor,Proliferating,674,35.46,0.5252,43.077,33.64,1.281,True
sbr,SBR,Il6st,receptor,T/NK cells,6307,16.315,0.2028,25.781,16.119,1.599,True
sbr,SBR,Mmp3,ligand,B-cells,772,0.0,0.0,,0.0,,True
sbr,SBR,Mmp3,ligand,Biliary/ductular,32804,0.03,0.0003,0.18,0.028,6.444,True
sbr,SBR,Mmp3,ligand,DC,2767,0.181,0.0018,0.0,0.185,0.0,True
sbr,SBR,Mmp3,ligand,Hepatic stellate cells,15119,0.119,0.0013,0.0,0.122,0.0,True
sbr,SBR,Mmp3,ligand,Hepatocytes,30103,0.093,0.0009,0.069,0.096,0.721,True
sbr,SBR,Mmp3,ligand,Kupffer cells,13212,0.091,0.001,0.0,0.094,0.0,True
sbr,SBR,Mmp3,ligand,LSECs,12963,0.031,0.0003,0.0,0.033,0.0,True
sbr,SBR,Mmp3,ligand,Proliferating,674,0.0,0.0,0.0,0.0,,True
sbr,SBR,Mmp3,ligand,T/NK cells,6307,0.063,0.0006,0.0,0.065,0.0,True
sbr,SBR,Sdc1,receptor,B-cells,772,12.953,0.1839,,12.814,,True
sbr,SBR,Sdc1,receptor,Biliary/ductular,32804,14.678,0.1822,21.942,14.553,1.508,True
sbr,SBR,Sdc1,receptor,DC,2767,8.529,0.107,14.754,8.389,1.759,True
sbr,SBR,Sdc1,receptor,Hepatic stellate cells,15119,15.907,0.2194,25.501,15.68,1.626,True
sbr,SBR,Sdc1,receptor,Hepatocytes,30103,62.339,1.7525,81.041,60.345,1.343,True
sbr,SBR,Sdc1,receptor,Kupffer cells,13212,14.411,0.1923,20.93,14.214,1.472,True
sbr,SBR,Sdc1,receptor,LSECs,12963,18.846,0.2715,26.227,18.416,1.424,True
sbr,SBR,Sdc1,receptor,Proliferating,674,62.76,1.5267,76.923,59.375,1.296,True
sbr,SBR,Sdc1,receptor,T/NK cells,6307,10.829,0.1429,14.844,10.746,1.381,True
sbr,SBR,Tgfb1,ligand,B-cells,772,12.694,0.1528,,12.682,,True
sbr,SBR,Tgfb1,ligand,Biliary/ductular,32804,3.737,0.04,4.496,3.724,1.207,True
sbr,SBR,Tgfb1,ligand,DC,2767,14.42,0.1702,24.59,14.191,1.733,True
sbr,SBR,Tgfb1,ligand,Hepatic stellate cells,15119,6.952,0.0762,7.163,6.947,1.031,True
sbr,SBR,Tgfb1,ligand,Hepatocytes,30103,3.724,0.0405,4.688,3.621,1.295,True
sbr,SBR,Tgfb1,ligand,Kupffer cells,13212,14.335,0.1676,18.605,14.207,1.31,True
sbr,SBR,Tgfb1,ligand,LSECs,12963,10.252,0.1157,11.22,10.196,1.1,True
sbr,SBR,Tgfb1,ligand,Proliferating,674,4.896,0.0504,5.385,4.779,1.127,True
sbr,SBR,Tgfb1,ligand,T/NK cells,6307,11.178,0.1243,18.75,11.021,1.701,True
sbr,SBR,Tgfbr1,receptor,B-cells,772,15.155,0.1736,,15.192,,True
sbr,SBR,Tgfbr1,receptor,Biliary/ductular,32804,9.209,0.102,12.41,9.154,1.356,True
sbr,SBR,Tgfbr1,receptor,DC,2767,23.708,0.3141,29.508,23.577,1.252,True
sbr,SBR,Tgfbr1,receptor,Hepatic stellate cells,15119,17.184,0.203,21.203,17.089,1.241,True
sbr,SBR,Tgfbr1,receptor,Hepatocytes,30103,16.54,0.1996,26.612,15.466,1.721,True
sbr,SBR,Tgfbr1,receptor,Kupffer cells,13212,34.454,0.4908,34.109,34.464,0.99,True
sbr,SBR,Tgfbr1,receptor,LSECs,12963,7.583,0.0842,9.677,7.461,1.297,True
sbr,SBR,Tgfbr1,receptor,Proliferating,674,19.436,0.2389,26.923,17.647,1.526,True
sbr,SBR,Tgfbr1,receptor,T/NK cells,6307,14.555,0.1744,17.188,14.501,1.185,True
sbr,SBR,Tgfbr2,receptor,B-cells,772,27.979,0.3601,,28.005,,True
sbr,SBR,Tgfbr2,receptor,Biliary/ductular,32804,11.642,0.1368,12.77,11.622,1.099,True
sbr,SBR,Tgfbr2,receptor,DC,2767,22.804,0.2895,24.59,22.764,1.08,True
sbr,SBR,Tgfbr2,receptor,Hepatic stellate cells,15119,27.264,0.366,32.951,27.129,1.215,True
sbr,SBR,Tgfbr2,receptor,Hepatocytes,30103,24.858,0.3351,34.54,23.825,1.45,True
sbr,SBR,Tgfbr2,receptor,Kupffer cells,13212,27.823,0.3641,36.434,27.563,1.322,True
sbr,SBR,Tgfbr2,receptor,LSECs,12963,25.982,0.3451,32.398,25.608,1.265,True
sbr,SBR,Tgfbr2,receptor,Proliferating,674,30.564,0.4036,38.462,28.676,1.341,True
sbr,SBR,Tgfbr2,receptor,T/NK cells,6307,28.809,0.3789,37.5,28.629,1.31,True
sbr,SBR,Thbs1,ligand,B-cells,772,2.85,0.0466,,2.906,,True
sbr,SBR,Thbs1,ligand,Biliary/ductular,32804,5.438,0.0776,5.396,5.439,0.992,True
sbr,SBR,Thbs1,ligand,DC,2767,6.469,0.0867,6.557,6.467,1.014,True
sbr,SBR,Thbs1,ligand,Hepatic stellate cells,15119,12.957,0.1958,14.613,12.918,1.131,True
sbr,SBR,Thbs1,ligand,Hepatocytes,30103,3.113,0.0365,3.895,3.029,1.286,True
sbr,SBR,Thbs1,ligand,Kupffer cells,13212,6.994,0.1033,8.01,6.963,1.15,True
sbr,SBR,Thbs1,ligand,LSECs,12963,2.847,0.0361,2.805,2.849,0.985,True
sbr,SBR,Thbs1,ligand,Proliferating,674,2.671,0.0326,3.077,2.574,1.196,True
sbr,SBR,Thbs1,ligand,T/NK cells,6307,4.709,0.066,7.812,4.645,1.682,True
sbr,SBR,Timp1,ligand,B-cells,772,1.425,0.0194,,1.321,,True
sbr,SBR,Timp1,ligand,Biliary/ductular,32804,1.61,0.0178,2.338,1.597,1.464,True
sbr,SBR,Timp1,ligand,DC,2767,2.747,0.0304,8.197,2.624,3.124,True
sbr,SBR,Timp1,ligand,Hepatic stellate cells,15119,5.496,0.0668,5.158,5.504,0.937,True
sbr,SBR,Timp1,ligand,Hepatocytes,30103,1.073,0.0117,1.586,1.018,1.557,True
sbr,SBR,Timp1,ligand,Kupffer cells,13212,2.278,0.0269,2.067,2.285,0.905,True
sbr,SBR,Timp1,ligand,LSECs,12963,1.713,0.0193,2.244,1.682,1.334,True
sbr,SBR,Timp1,ligand,Proliferating,674,1.484,0.0178,1.538,1.471,1.046,True
sbr,SBR,Timp1,ligand,T/NK cells,6307,1.95,0.022,0.781,1.974,0.396,True
sbr,SBR,Tnf,ligand,B-cells,772,1.554,0.0155,,1.585,,True
sbr,SBR,Tnf,ligand,Biliary/ductular,32804,1.619,0.0177,2.698,1.6,1.686,True
sbr,SBR,Tnf,ligand,DC,2767,1.626,0.0177,1.639,1.626,1.008,True
sbr,SBR,Tnf,ligand,Hepatic stellate cells,15119,0.397,0.0042,0.0,0.406,0.0,True
sbr,SBR,Tnf,ligand,Hepatocytes,30103,0.409,0.0043,0.414,0.408,1.014,True
sbr,SBR,Tnf,ligand,Kupffer cells,13212,1.93,0.0218,2.326,1.918,1.212,True
sbr,SBR,Tnf,ligand,LSECs,12963,0.231,0.0024,0.14,0.237,0.592,True
sbr,SBR,Tnf,ligand,Proliferating,674,0.742,0.0089,1.538,0.551,2.79,True
sbr,SBR,Tnf,ligand,T/NK cells,6307,3.916,0.0461,9.375,3.803,2.465,True
sbr,SBR,Tnfrsf1a,receptor,B-cells,772,17.876,0.2047,,17.966,,True
sbr,SBR,Tnfrsf1a,receptor,Biliary/ductular,32804,25.162,0.3152,30.216,25.074,1.205,True
sbr,SBR,Tnfrsf1a,receptor,DC,2767,34.08,0.4633,47.541,33.777,1.408,True
sbr,SBR,Tnfrsf1a,receptor,Hepatic stellate cells,15119,39.308,0.5606,48.424,39.093,1.239,True
sbr,SBR,Tnfrsf1a,receptor,Hepatocytes,30103,54.898,1.1089,74.595,52.798,1.413,True
sbr,SBR,Tnfrsf1a,receptor,Kupffer cells,13212,40.13,0.5796,51.163,39.797,1.286,True
sbr,SBR,Tnfrsf1a,receptor,LSECs,12963,45.915,0.6947,55.68,45.347,1.228,True
sbr,SBR,Tnfrsf1a,receptor,Proliferating,674,58.16,1.1513,72.308,54.779,1.32,True
sbr,SBR,Tnfrsf1a,receptor,T/NK cells,6307,27.699,0.3651,43.75,27.367,1.599,True
sbr,SBR,Tnfrsf1b,receptor,B-cells,772,15.674,0.1788,,15.588,,True
sbr,SBR,Tnfrsf1b,receptor,Biliary/ductular,32804,8.276,0.0919,10.612,8.236,1.288,True
sbr,SBR,Tnfrsf1b,receptor,DC,2767,25.407,0.3451,42.623,25.018,1.704,True
sbr,SBR,Tnfrsf1b,receptor,Hepatic stellate cells,15119,26.702,0.3433,31.232,26.594,1.174,True
sbr,SBR,Tnfrsf1b,receptor,Hepatocytes,30103,26.363,0.3679,39.676,24.943,1.591,True
sbr,SBR,Tnfrsf1b,receptor,Kupffer cells,13212,38.541,0.5513,46.512,38.3,1.214,True
sbr,SBR,Tnfrsf1b,receptor,LSECs,12963,7.745,0.0882,11.501,7.527,1.528,True
sbr,SBR,Tnfrsf1b,receptor,Proliferating,674,28.338,0.3605,43.846,24.632,1.78,True
sbr,SBR,Tnfrsf1b,receptor,T/NK cells,6307,25.353,0.3277,34.375,25.166,1.366,True
7448_liver_sbr_Male_10-U1,SBR,Ackr3,receptor,B-cells,1837,1.198,0.0125,0.0,1.256,0.0,True
7448_liver_sbr_Male_10-U1,SBR,Ackr3,receptor,Biliary/ductular,33646,1.201,0.0126,1.182,1.201,0.984,True
7448_liver_sbr_Male_10-U1,SBR,Ackr3,receptor,Central venous LSECs,1143,13.298,0.2073,,13.196,,True
7448_liver_sbr_Male_10-U1,SBR,Ackr3,receptor,DC,6577,2.858,0.0318,4.144,2.784,1.489,True
7448_liver_sbr_Male_10-U1,SBR,Ackr3,receptor,Hepatic stellate cells,21845,4.486,0.0492,5.348,4.437,1.205,True
7448_liver_sbr_Male_10-U1,SBR,Ackr3,receptor,Hepatocytes,40203,0.729,0.0078,0.855,0.685,1.247,True
7448_liver_sbr_Male_10-U1,SBR,Ackr3,receptor,Inflammatory macs,17139,1.214,0.0128,1.147,1.218,0.942,True
7448_liver_sbr_Male_10-U1,SBR,Ackr3,receptor,Kupffer cells,382,1.571,0.0183,2.703,1.449,1.865,True
7448_liver_sbr_Male_10-U1,SBR,Ackr3,receptor,LSECs,20360,2.417,0.0264,1.796,2.464,0.729,True
7448_liver_sbr_Male_10-U1,SBR,Ackr3,receptor,Proliferating,4390,0.979,0.01,0.885,1.039,0.852,True
7448_liver_sbr_Male_10-U1,SBR,Ackr3,receptor,T/NK cells,6249,1.824,0.0205,1.993,1.816,1.098,True
7448_liver_sbr_Male_10-U1,SBR,Ackr3,receptor,vSMCs,8532,10.314,0.1254,13.333,10.249,1.301,True
