section,celltype,module,n,lam,beta_obs,N3_var_p_naive,N3_var_cov_p_rscount,N3_var_cov_p_rscount_1s,N3_var_beta_p_rscount,N3_var_beta_p_rscount_1s,N3_var_cov_p_rsker10,N3_var_cov_p_rsker20,N3_var_cov_p_rsker30,N3_var_cov_p_raw,N4_var_p_naive,N4_var_cov_p_rscount,N4_var_cov_p_rscount_1s,N4_var_beta_p_rscount,N4_var_beta_p_rscount_1s,N4_var_cov_p_rsker10,N4_var_cov_p_rsker20,N4_var_cov_p_rsker30,N4_var_cov_p_raw
7435_liver_sham_Male_10-U1,Biliary/ductular,emt_ecm,4215,11.019082036984363,0.0151083465109844,0.008,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0079920079920079,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.007,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009
7435_liver_sham_Male_10-U1,Biliary/ductular,il6_jak_stat3,4215,6.999999999999999,0.0111365300892983,0.082,0.0009990009990009,0.0009990009990009,0.0129870129870129,0.0049950049950049,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0039960039960039,0.023,0.0019980019980019,0.0019980019980019,0.0169830169830169,0.0109890109890109,0.0059940059940059,0.0039960039960039,0.0029970029970029,0.0039960039960039
7435_liver_sham_Male_10-U1,Biliary/ductular,secondary_senescence,4215,49.99999999999999,0.009027930023415,0.02,0.0029970029970029,0.0019980019980019,0.0049950049950049,0.0019980019980019,0.0299700299700299,0.0109890109890109,0.0099900099900099,0.0109890109890109,0.009,0.0029970029970029,0.0029970029970029,0.0079920079920079,0.0079920079920079,0.0339660339660339,0.0089910089910089,0.0049950049950049,0.0029970029970029
7435_liver_sham_Male_10-U1,Biliary/ductular,tnfa_nfkb_proximal,4215,9.962242533302096,0.008947984540122,0.059,0.0009990009990009,0.0009990009990009,0.0119880119880119,0.0089910089910089,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0069930069930069,0.017,0.0009990009990009,0.0009990009990009,0.0099900099900099,0.0049950049950049,0.0079920079920079,0.0019980019980019,0.0009990009990009,0.0009990009990009
7435_liver_sham_Male_10-U1,Endothelial,emt_ecm,24230,8.14292620081837,0.0107740447156081,0.0,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0179820179820179,0.0149850149850149,0.0119880119880119,0.0139860139860139,0.0,0.0049950049950049,0.0029970029970029,0.0009990009990009,0.0009990009990009,0.0299700299700299,0.0209790209790209,0.0159840159840159,0.0059940059940059
7435_liver_sham_Male_10-U1,Endothelial,il6_jak_stat3,24230,6.999999999999999,0.0226201050114088,0.0,0.0029970029970029,0.0029970029970029,0.0009990009990009,0.0009990009990009,0.0169830169830169,0.0059940059940059,0.0029970029970029,0.0079920079920079,0.0,0.0029970029970029,0.0029970029970029,0.0009990009990009,0.0009990009990009,0.0139860139860139,0.0149850149850149,0.0079920079920079,0.0029970029970029
7435_liver_sham_Male_10-U1,Endothelial,interferon_response,24230,6.999999999999999,0.0113176254998934,0.0,0.0239760239760239,0.0139860139860139,0.0009990009990009,0.0009990009990009,0.0199800199800199,0.0329670329670329,0.0249750249750249,0.0589410589410589,0.0,0.0219780219780219,0.0119880119880119,0.0009990009990009,0.0009990009990009,0.0379620379620379,0.0299700299700299,0.0309690309690309,0.0309690309690309
7435_liver_sham_Male_10-U1,Endothelial,secondary_senescence,24230,6.999999999999999,0.007365853149446,0.002,0.1148851148851148,0.0629370629370629,0.0009990009990009,0.0009990009990009,0.3116883116883117,0.2337662337662337,0.2007992007992008,0.1808191808191808,0.0,0.0589410589410589,0.0239760239760239,0.0009990009990009,0.0009990009990009,0.1418581418581418,0.1038961038961039,0.0859140859140859,0.0919080919080919
7435_liver_sham_Male_10-U1,Endothelial,tnfa_nfkb_proximal,24230,6.999999999999999,0.0141914812678678,0.0,0.0019980019980019,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0539460539460539,0.0159840159840159,0.0059940059940059,0.0099900099900099,0.0,0.0019980019980019,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0349650349650349,0.0149850149850149,0.0099900099900099,0.0019980019980019
7435_liver_sham_Male_10-U1,Hepatocytes,il6_jak_stat3,83711,6.999999999999999,0.0092063495676574,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0109890109890109,0.0009990009990009,0.0009990009990009,0.0019980019980019,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0269730269730269,0.0059940059940059,0.0029970029970029,0.0009990009990009
7435_liver_sham_Male_10-U1,Hepatocytes,tnfa_nfkb_proximal,83711,6.999999999999999,0.0028098238595901,0.0,0.1258741258741259,0.0659340659340659,0.0009990009990009,0.0009990009990009,0.1558441558441558,0.1448551448551448,0.1628371628371628,0.2077922077922078,0.0,0.1498501498501498,0.0749250749250749,0.0009990009990009,0.0009990009990009,0.2307692307692307,0.2517482517482518,0.2287712287712287,0.1718281718281718
7435_liver_sham_Male_10-U1,Macrophages,downstream_arrest,12021,7.361938632551805,0.0054838120685296,0.01,0.0389610389610389,0.0199800199800199,0.0009990009990009,0.0009990009990009,0.1708291708291708,0.1078921078921078,0.0779220779220779,0.1378621378621378,0.005,0.0589410589410589,0.0359640359640359,0.0019980019980019,0.0019980019980019,0.0689310689310689,0.0689310689310689,0.0769230769230769,0.1058941058941058
7435_liver_sham_Male_10-U1,Macrophages,emt_ecm,12021,6.999999999999999,0.0248939835861356,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0059940059940059,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0049950049950049,0.0009990009990009,0.0009990009990009,0.0009990009990009
7435_liver_sham_Male_10-U1,Macrophages,secondary_senescence,12021,10.477345453252497,0.0060187227234831,0.013,0.0219780219780219,0.0139860139860139,0.0029970029970029,0.0029970029970029,0.1458541458541458,0.0519480519480519,0.0459540459540459,0.0489510489510489,0.001,0.0049950049950049,0.0019980019980019,0.0009990009990009,0.0009990009990009,0.0099900099900099,0.0169830169830169,0.0109890109890109,0.0069930069930069
7435_liver_sham_Male_10-U1,Macrophages,tnfa_nfkb_proximal,12021,6.999999999999999,0.015820259710511,0.0,0.0029970029970029,0.0029970029970029,0.0009990009990009,0.0009990009990009,0.0599400599400599,0.0179820179820179,0.0119880119880119,0.0159840159840159,0.0,0.0059940059940059,0.0039960039960039,0.0009990009990009,0.0009990009990009,0.0039960039960039,0.0059940059940059,0.0059940059940059,0.0069930069930069
7435_liver_sham_Male_10-U1,Mesenchymal,emt_ecm,10962,49.99999999999999,0.0075501649223545,0.043,0.0269730269730269,0.0159840159840159,0.0119880119880119,0.0079920079920079,0.0949050949050949,0.0939060939060939,0.0779220779220779,0.0749250749250749,0.021,0.0249750249750249,0.0209790209790209,0.0079920079920079,0.0069930069930069,0.2957042957042957,0.1808191808191808,0.1198801198801198,0.0479520479520479
7435_liver_sham_Male_10-U1,Mesenchymal,interferon_response,10962,17.345738419684505,0.0037340987791688,0.059,0.0469530469530469,0.0249750249750249,0.0199800199800199,0.0089910089910089,0.0989010989010989,0.0369630369630369,0.0299700299700299,0.0959040959040959,0.023,0.0469530469530469,0.0289710289710289,0.0129870129870129,0.0049950049950049,0.0709290709290709,0.0719280719280719,0.0729270729270729,0.0619380619380619
7435_liver_sham_Male_10-U1,Mesenchymal,tnfa_nfkb_proximal,10962,6.999999999999999,0.0067846529405907,0.027,0.1578421578421578,0.0799200799200799,0.0079920079920079,0.0029970029970029,0.2877122877122877,0.1938061938061938,0.1688311688311688,0.2287712287712287,0.005,0.1208791208791208,0.0709290709290709,0.0029970029970029,0.0029970029970029,0.0879120879120879,0.1458541458541458,0.1348651348651348,0.1508491508491508
7435_liver_sham_Male_10-U1,T/NK cells,emt_ecm,2556,6.999999999999999,0.0491324651036495,0.001,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0119880119880119,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0039960039960039,0.0019980019980019,0.0009990009990009,0.0009990009990009
7435_liver_sham_Male_10-U1,T/NK cells,il6_jak_stat3,2556,7.361938632551805,0.0468049172850244,0.002,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0119880119880119,0.0029970029970029,0.0029970029970029,0.0039960039960039,0.0,0.0029970029970029,0.0029970029970029,0.0009990009990009,0.0009990009990009,0.0119880119880119,0.0039960039960039,0.0029970029970029,0.0029970029970029
7435_liver_sham_Male_10-U1,T/NK cells,interferon_response,2556,10.477345453252497,0.0308398956867941,0.011,0.0009990009990009,0.0009990009990009,0.0019980019980019,0.0019980019980019,0.0039960039960039,0.0019980019980019,0.0029970029970029,0.0069930069930069,0.002,0.0029970029970029,0.0029970029970029,0.0029970029970029,0.0029970029970029,0.0359640359640359,0.0139860139860139,0.0099900099900099,0.0029970029970029
7435_liver_sham_Male_10-U1,T/NK cells,tnfa_nfkb_proximal,2556,10.477345453252497,0.0205919046309738,0.008,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0009990009990009,0.0029970029970029,0.0009990009990009,0.0009990009990009,0.0049950049950049,0.003,0.0039960039960039,0.0039960039960039,0.0019980019980019,0.0019980019980019,0.0069930069930069,0.0049950049950049,0.0039960039960039,0.0039960039960039
