section,arm,band,call,celltype,module,n,sender_density_per_um2,d_poisson_um,median_nn_um,sd_y,lam_raw,beta_raw,railed_raw,lam_poisson,beta_poisson,railed_poisson,lam_nn,beta_nn,railed_nn
7259_liver_sbr_Male_26-U1,sbr,in_band,cdkn1a_pos,Biliary/ductular,interferon_response,32233,0.0003204389574759945,26.240079054074016,6.744689781971417,0.026999392962534615,7.000000000000001,0.0032517311075702755,1,0.2667674889841152,0.0032517311075702764,1,1.037853515325646,0.0032517311075702777,1
7259_liver_sbr_Male_26-U1,sbr,in_band,cdkn1a_pos,Biliary/ductular,oxidative_stress,32233,0.0003204389574759945,26.240079054074016,6.744689781971417,0.05149175450511885,47.54182525407475,0.008415019647898201,0,1.8118019063930162,0.008415019647898203,0,7.048778637848437,0.008415019647898203,0
7259_liver_sbr_Male_26-U1,sbr,in_band,cdkn1a_pos,Biliary/ductular,secondary_senescence,32233,0.0003204389574759945,26.240079054074016,6.744689781971417,0.03832017270540442,7.000000000000001,0.004977823158917764,1,0.2667674889841152,0.0049778231589177645,1,1.037853515325646,0.004977823158917766,1
7259_liver_sbr_Male_26-U1,sbr,in_band,cdkn1a_pos,Biliary/ductular,tnfa_nfkb_proximal,32233,0.0003204389574759945,26.240079054074016,6.744689781971417,0.02563562738688986,7.361938632551807,0.006937647810590404,0,0.2805608404372851,0.006937647810590404,0,1.0915162699150818,0.006937647810590403,0
7259_liver_sbr_Male_26-U1,sbr,in_band,senepy_p95,Hepatocytes,downstream_arrest,27784,0.0001988477366255144,33.310217479266406,6.744689781971417,0.0118916815788402,7.000000000000001,0.0050704906651357,1,0.21014573094147693,0.005070490665135702,1,1.037853515325646,0.005070490665135702,1
7259_liver_sbr_Male_26-U1,sbr,in_band,senepy_p95,Hepatocytes,emt_ecm,27784,0.0001988477366255144,33.310217479266406,6.744689781971417,0.017490724977330476,7.000000000000001,0.019651035857267043,1,0.21014573094147693,0.019651035857267057,1,1.037853515325646,0.019651035857267053,1
7259_liver_sbr_Male_26-U1,sbr,in_band,senepy_p95,Hepatocytes,il6_jak_stat3,27784,0.0001988477366255144,33.310217479266406,6.744689781971417,0.01781146944389224,7.000000000000001,0.012999018937066556,1,0.21014573094147693,0.01299901893706656,1,1.037853515325646,0.012999018937066559,1
7259_liver_sbr_Male_26-U1,sbr,in_band,senepy_p95,Hepatocytes,interferon_response,27784,0.0001988477366255144,33.310217479266406,6.744689781971417,0.016277686220844217,7.000000000000001,0.012609206711602273,1,0.21014573094147693,0.01260920671160228,1,1.037853515325646,0.012609206711602278,1
7259_liver_sbr_Male_26-U1,sbr,in_band,senepy_p95,Hepatocytes,oxidative_stress,27784,0.0001988477366255144,33.310217479266406,6.744689781971417,0.04108822575350039,50.0,0.010325579733481314,1,1.5010409352962637,0.01032557973348131,1,7.413239395183186,0.010325579733481314,1
7259_liver_sbr_Male_26-U1,sbr,in_band,senepy_p95,Hepatocytes,secondary_senescence,27784,0.0001988477366255144,33.310217479266406,6.744689781971417,0.021271555192667126,7.000000000000001,0.007405515373368952,1,0.21014573094147693,0.007405515373368957,1,1.037853515325646,0.007405515373368954,1
7259_liver_sbr_Male_26-U1,sbr,in_band,senepy_p95,Hepatocytes,tnfa_nfkb_proximal,27784,0.0001988477366255144,33.310217479266406,6.744689781971417,0.014044340803578052,7.000000000000001,0.008216920253534396,1,0.21014573094147693,0.008216920253534397,1,1.037853515325646,0.008216920253534396,1
7259_liver_sbr_Male_26-U1,sbr,in_band,senepy_p95,Biliary/ductular,downstream_arrest,31826,0.0001988477366255144,33.310217479266406,6.744689781971417,0.015195334980746886,13.48099749887925,-0.0002170882758666108,0,0.404710581888886,-0.00021708827586661066,0,1.9987572349011529,-0.0002170882758666111,0
7259_liver_sbr_Male_26-U1,sbr,in_band,senepy_p95,Biliary/ductular,emt_ecm,31826,0.0001988477366255144,33.310217479266406,6.744689781971417,0.027014359341552104,50.0,0.0072058971621548175,1,1.5010409352962637,0.007205897162154819,1,7.413239395183186,0.007205897162154819,1
7259_liver_sbr_Male_26-U1,sbr,in_band,senepy_p95,Biliary/ductular,il6_jak_stat3,31826,0.0001988477366255144,33.310217479266406,6.744689781971417,0.028386132791669218,7.000000000000001,0.0053154837765404354,1,0.21014573094147693,0.005315483776540437,1,1.037853515325646,0.005315483776540437,1
7259_liver_sbr_Male_26-U1,sbr,in_band,senepy_p95,Biliary/ductular,interferon_response,31826,0.0001988477366255144,33.310217479266406,6.744689781971417,0.027010117139473887,7.000000000000001,0.007545210827038371,1,0.21014573094147693,0.007545210827038376,1,1.037853515325646,0.007545210827038376,1
7259_liver_sbr_Male_26-U1,sbr,in_band,senepy_p95,Biliary/ductular,oxidative_stress,31826,0.0001988477366255144,33.310217479266406,6.744689781971417,0.0514678112596103,50.0,0.0023098741219947077,1,1.5010409352962637,0.002309874121994705,1,7.413239395183186,0.0023098741219947042,1
7259_liver_sbr_Male_26-U1,sbr,in_band,senepy_p95,Biliary/ductular,secondary_senescence,31826,0.0001988477366255144,33.310217479266406,6.744689781971417,0.038502939784268594,7.000000000000001,0.002987069856603451,1,0.21014573094147693,0.0029870698566034537,1,1.037853515325646,0.002987069856603454,1
