section,arm,week,call,celltype,module,bin_lo,bin_hi,n,mean_obs,sem_obs,n_decoy,mean_decoy
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,downstream_arrest,35.0,40.0,145.0,0.014840482796265358,0.001824870998540918,162.0,0.01588703696181233
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,downstream_arrest,40.0,45.0,137.0,0.015966277408478807,0.0024556794362279102,108.0,0.01301361111001353
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,downstream_arrest,45.0,50.0,88.0,0.012465454552842526,0.002505363389928041,70.0,0.01523357138789184
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,downstream_arrest,50.0,55.0,58.0,0.013210689708197105,0.002745554755941267,37.0,0.01657297303648414
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,downstream_arrest,55.0,60.0,45.0,0.013369777748206009,0.0036831962777488856,31.0,0.01984548393539303
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,downstream_arrest,60.0,65.0,15.0,0.009608000113318364,0.004498438568321966,16.0,0.028866250333521748
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,downstream_arrest,65.0,70.0,19.0,0.004426315707142318,0.0033757945501964636,15.0,0.02034066660950581
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,downstream_arrest,70.0,75.0,5.0,0.0037819999270141125,0.003675007877828213,8.0,0.03196499962359667
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,downstream_arrest,75.0,80.0,5.0,0.01969200079329312,0.013091108454280123,6.0,0.0029799997185667357
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,downstream_arrest,80.0,85.0,6.0,0.044411665255514286,0.02018616591042949,6.0,0.017115000198828056
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,downstream_arrest,85.0,90.0,3.0,0.03789333300665021,0.013416653094907527,3.0,0.030260000377893448
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,downstream_arrest,90.0,95.0,4.0,0.003582499921321869,0.004189014432806745,1.0,-0.01909000054001808
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,downstream_arrest,95.0,100.0,2.0,0.007459999993443489,0.015195724860882947,0.0,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,emt_ecm,0.0,5.0,47.0,0.03506042548093667,0.0049250657464527,189.0,0.03514915355196328
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,emt_ecm,5.0,10.0,468.0,0.04099613249571929,0.0015140055893449174,426.0,0.04160936609412841
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,emt_ecm,10.0,15.0,425.0,0.04145978825046982,0.001604045460520599,439.0,0.03737277900755691
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,emt_ecm,15.0,20.0,376.0,0.035480744647081355,0.001523652566341867,338.0,0.038423875718241136
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,emt_ecm,20.0,25.0,294.0,0.03802982995174326,0.001843935874051582,304.0,0.04222921058527917
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,emt_ecm,25.0,30.0,263.0,0.04057669207611309,0.002200193254798764,256.0,0.03593820317689733
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,emt_ecm,30.0,35.0,218.0,0.03603435785177488,0.001956967965079017,208.0,0.03785548096997305
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,emt_ecm,35.0,40.0,145.0,0.0380453101724611,0.002433322955799916,162.0,0.040271234657991976
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,emt_ecm,40.0,45.0,137.0,0.039029197183600796,0.0028608683944051708,108.0,0.04049083317025819
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,emt_ecm,45.0,50.0,88.0,0.03894250008372844,0.00370176289712617,70.0,0.043670571079876805
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,emt_ecm,50.0,55.0,58.0,0.03595965519419004,0.0035593897983237695,37.0,0.04023432424543677
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,emt_ecm,55.0,60.0,45.0,0.051578666064112134,0.004792258778931813,31.0,0.0332022578898637
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,emt_ecm,60.0,65.0,15.0,0.03817600025019298,0.007378389648835921,16.0,0.03868000002694316
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,emt_ecm,65.0,70.0,19.0,0.04812526309519614,0.00805452202382849,15.0,0.050885333493351934
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,emt_ecm,70.0,75.0,5.0,0.011169999465346336,0.011223906783585482,8.0,0.027911250479519367
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,emt_ecm,75.0,80.0,5.0,0.019325999566353856,0.00833380832636337,6.0,0.03733333246782422
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,emt_ecm,80.0,85.0,6.0,0.0034233334590680897,0.010201375425057255,6.0,0.040714999195188284
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,emt_ecm,85.0,90.0,3.0,0.053436666106184326,0.01865402735537378,3.0,0.02692666711906592
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,emt_ecm,90.0,95.0,4.0,0.05592749873176217,0.011270568161152886,1.0,0.07817000150680542
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,emt_ecm,95.0,100.0,2.0,0.06730999797582626,0.01612203356581144,0.0,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,il6_jak_stat3,0.0,5.0,47.0,0.040095744575274754,0.005002223377642163,189.0,0.0384959787799128
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,il6_jak_stat3,5.0,10.0,468.0,0.03806326917009965,0.0016782010045827717,426.0,0.038961643160616226
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,il6_jak_stat3,10.0,15.0,425.0,0.038771999963398286,0.0017299566517653658,439.0,0.03782492029807607
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,il6_jak_stat3,15.0,20.0,376.0,0.03685281916160478,0.0019175241062396908,338.0,0.037104615403308956
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,il6_jak_stat3,20.0,25.0,294.0,0.03960489795949519,0.0020642044510930414,304.0,0.03408115130150691
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,il6_jak_stat3,25.0,30.0,263.0,0.029480532288081906,0.0023509961047485646,256.0,0.03655800786444274
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,il6_jak_stat3,30.0,35.0,218.0,0.03455022950817584,0.002441575214483521,208.0,0.03490341349494814
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,il6_jak_stat3,35.0,40.0,145.0,0.03588917238862607,0.002890496441983323,162.0,0.03254876539030653
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,il6_jak_stat3,40.0,45.0,137.0,0.028771897635157525,0.002860190914102578,108.0,0.035286296188941274
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,il6_jak_stat3,45.0,50.0,88.0,0.03241374998866708,0.003519230045653601,70.0,0.032842999831440726
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,il6_jak_stat3,50.0,55.0,58.0,0.03762224127522445,0.004545227063898773,37.0,0.031053513175228965
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,il6_jak_stat3,55.0,60.0,45.0,0.04262199994797508,0.005852324537775111,31.0,0.0379393546581043
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,il6_jak_stat3,60.0,65.0,15.0,0.03787266674141089,0.009520552335758867,16.0,0.024557499873480992
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,il6_jak_stat3,65.0,70.0,19.0,0.044712631543485544,0.006799949192222305,15.0,0.01898733338651558
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,il6_jak_stat3,70.0,75.0,5.0,0.019922000356018543,0.013207419133224934,8.0,0.02716625004541129
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,il6_jak_stat3,75.0,80.0,5.0,0.034380000084638596,0.003986873323466221,6.0,0.03505166604494055
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,il6_jak_stat3,80.0,85.0,6.0,0.01816666677283744,0.009612073251683246,6.0,0.04886333333949248
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,il6_jak_stat3,85.0,90.0,3.0,0.02443333404759566,0.005543094845238868,3.0,0.01826666675818463
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,il6_jak_stat3,90.0,95.0,4.0,0.058607501443475485,0.014015894240067592,1.0,0.041019998490810394
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,il6_jak_stat3,95.0,100.0,2.0,0.01777500007301569,0.02735442618486732,0.0,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,interferon_response,0.0,5.0,47.0,0.06685042537665527,0.005635897436267889,189.0,0.06562322759572736
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,interferon_response,5.0,10.0,468.0,0.06802294879983095,0.0017482448950390825,426.0,0.06809241790463649
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,interferon_response,10.0,15.0,425.0,0.06710799994967494,0.0017577293590048957,439.0,0.06745621853049023
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,interferon_response,15.0,20.0,376.0,0.06540231374001064,0.0018235801172754424,338.0,0.06643902366271741
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,interferon_response,20.0,25.0,294.0,0.06887020412225674,0.0020186217581565176,304.0,0.06355950650590546
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,interferon_response,25.0,30.0,263.0,0.06386433454994431,0.002227791776567097,256.0,0.06583308587914871
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,interferon_response,30.0,35.0,218.0,0.0642615137874917,0.0023497883764418367,208.0,0.0631368269325776
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,interferon_response,35.0,40.0,145.0,0.06616068954041614,0.0030550119699878785,162.0,0.0662269135655039
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,interferon_response,40.0,45.0,137.0,0.05834496334232526,0.0030402460443583923,108.0,0.06231203692732379
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,interferon_response,45.0,50.0,88.0,0.06230920457958498,0.003762082986534061,70.0,0.06427585735717523
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,interferon_response,50.0,55.0,58.0,0.06601706840467222,0.005028086039484795,37.0,0.06611027032753604
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,interferon_response,55.0,60.0,45.0,0.06563733349968162,0.004824867955703316,31.0,0.058179031787139755
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,interferon_response,60.0,65.0,15.0,0.07210733393828074,0.009499819497742508,16.0,0.0695050001522759
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,interferon_response,65.0,70.0,19.0,0.07081210495609987,0.007483316702112242,15.0,0.05790399946272373
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,interferon_response,70.0,75.0,5.0,0.05875799916684628,0.014961239164788228,8.0,0.0483112505171448
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,interferon_response,75.0,80.0,5.0,0.06897000074386597,0.009015461748474812,6.0,0.10976499939958255
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,interferon_response,80.0,85.0,6.0,0.0458383330454429,0.01760446795627897,6.0,0.09314500043789546
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,interferon_response,85.0,90.0,3.0,0.0552933340271314,0.004503026704533168,3.0,0.08489666630824406
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,interferon_response,90.0,95.0,4.0,0.06588250072672963,0.014183133945013788,1.0,0.04797999933362007
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,interferon_response,95.0,100.0,2.0,0.05884999968111515,0.0050558134580883625,0.0,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,oxidative_stress,0.0,5.0,47.0,0.05730787240107484,0.009679551181220483,189.0,0.047633915583242134
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,oxidative_stress,5.0,10.0,468.0,0.05372132485621493,0.0024208266608007466,426.0,0.052904201860451076
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,oxidative_stress,10.0,15.0,425.0,0.05728625883019584,0.0026131672338375943,439.0,0.058956241508540626
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,oxidative_stress,15.0,20.0,376.0,0.05524295219545317,0.0027435161317702415,338.0,0.05946547364443747
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,oxidative_stress,20.0,25.0,294.0,0.05971176867251725,0.0031872754293875124,304.0,0.05801598672277769
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,oxidative_stress,25.0,30.0,263.0,0.05920064628996024,0.003368596211343303,256.0,0.06336507792684642
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,oxidative_stress,30.0,35.0,218.0,0.06485532114651789,0.0038974054468587536,208.0,0.06062572113415417
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,oxidative_stress,35.0,40.0,145.0,0.05923524139452011,0.004610593176823386,162.0,0.06216444406100767
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,oxidative_stress,40.0,45.0,137.0,0.06297620436413312,0.003796186812135522,108.0,0.06398814824610276
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,oxidative_stress,45.0,50.0,88.0,0.06579318172287624,0.00540543259921966,70.0,0.06104371476768782
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,oxidative_stress,50.0,55.0,58.0,0.06080189637878934,0.008373399570535641,37.0,0.06808675650028966
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,oxidative_stress,55.0,60.0,45.0,0.046797111639494286,0.007542932172247604,31.0,0.05317193505752291
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,oxidative_stress,60.0,65.0,15.0,0.07418266627937556,0.011186556113704322,16.0,0.04800812558460166
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,oxidative_stress,65.0,70.0,19.0,0.058251052751745046,0.014148771425752552,15.0,0.07758866694445411
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,oxidative_stress,70.0,75.0,5.0,0.03682800009846687,0.02453093115774928,8.0,0.07233875012025237
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,oxidative_stress,75.0,80.0,5.0,0.10016799978911876,0.02076967676265285,6.0,0.056431667879223824
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,oxidative_stress,80.0,85.0,6.0,0.09399833343923092,0.019466526756816562,6.0,0.06130999932065606
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,oxidative_stress,85.0,90.0,3.0,0.03850666433572769,0.03140938773545929,3.0,0.06862666457891464
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,oxidative_stress,90.0,95.0,4.0,0.07499999925494194,0.012489834906153506,1.0,0.013740000315010548
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,oxidative_stress,95.0,100.0,2.0,0.05435500107705593,0.055207362659743464,0.0,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,secondary_senescence,0.0,5.0,47.0,0.023501063875378446,0.0037433548766463423,189.0,0.022308253904508312
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,secondary_senescence,5.0,10.0,468.0,0.02401143159167831,0.0010243954780847307,426.0,0.023816220665092584
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,secondary_senescence,10.0,15.0,425.0,0.024945952966860634,0.0011830218458288482,439.0,0.025809020475046348
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,secondary_senescence,15.0,20.0,376.0,0.024191914925045528,0.0012255554265578534,338.0,0.0229544380200805
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,secondary_senescence,20.0,25.0,294.0,0.023351598625050755,0.0013302447966638343,304.0,0.02622092113559024
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,secondary_senescence,25.0,30.0,263.0,0.024902357408328038,0.001611959114433151,256.0,0.02285757805407229
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,secondary_senescence,30.0,35.0,218.0,0.022102706441811955,0.00163576465034526,208.0,0.025685192286311158
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,secondary_senescence,35.0,40.0,145.0,0.026044827649080806,0.001827856716208528,162.0,0.025638209855835023
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,secondary_senescence,40.0,45.0,137.0,0.02814350366461971,0.002056364088390126,108.0,0.028434259198817285
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,secondary_senescence,45.0,50.0,88.0,0.025209431832164144,0.002116073365732412,70.0,0.025482857154150093
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,secondary_senescence,50.0,55.0,58.0,0.030767758436609415,0.002880440920448674,37.0,0.014310270116815495
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,secondary_senescence,55.0,60.0,45.0,0.026413555558408713,0.003142169315093259,31.0,0.029279354832045013
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,secondary_senescence,60.0,65.0,15.0,0.02324266629293561,0.0068406831504453465,16.0,0.02062812476651743
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,secondary_senescence,65.0,70.0,19.0,0.023577368786056086,0.005736955595835224,15.0,0.019113333131341885
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,secondary_senescence,70.0,75.0,5.0,0.020587999865529127,0.006790738010053563,8.0,0.029091249889461324
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,secondary_senescence,75.0,80.0,5.0,0.003055999823845923,0.007014342049430064,6.0,0.044275000070532165
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,secondary_senescence,80.0,85.0,6.0,0.0019383339094929397,0.011411496016466578,6.0,0.03199500008486211
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,secondary_senescence,85.0,90.0,3.0,0.035806666438778244,0.0149978883710097,3.0,0.011343333249290785
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,secondary_senescence,90.0,95.0,4.0,0.05783249903470278,0.008259154553373747,1.0,0.0557899996638298
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,secondary_senescence,95.0,100.0,2.0,0.04799500107765198,0.024363365103358892,0.0,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,tnfa_nfkb_proximal,0.0,5.0,47.0,0.028597659404461392,0.0042551797457034204,189.0,0.025474285806046316
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,tnfa_nfkb_proximal,5.0,10.0,468.0,0.026146901676776566,0.001406801330673359,426.0,0.027503474133610185
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,tnfa_nfkb_proximal,10.0,15.0,425.0,0.026763435312450918,0.0014815832922905694,439.0,0.02821145784874055
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,tnfa_nfkb_proximal,15.0,20.0,376.0,0.02754667551452006,0.0016446589373092218,338.0,0.02358517754969694
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,tnfa_nfkb_proximal,20.0,25.0,294.0,0.024488095273802767,0.0018098561324715592,304.0,0.02418411184790832
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,tnfa_nfkb_proximal,25.0,30.0,263.0,0.022511711033386932,0.0018836118814962626,256.0,0.026212656208770113
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,tnfa_nfkb_proximal,30.0,35.0,218.0,0.025698853299059635,0.0021758301546703396,208.0,0.029721778932770785
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,tnfa_nfkb_proximal,35.0,40.0,145.0,0.026668137909667888,0.0025137914796171993,162.0,0.025315740730244823
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,tnfa_nfkb_proximal,40.0,45.0,137.0,0.027381970771047946,0.0027632180013945945,108.0,0.025364629526544984
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,tnfa_nfkb_proximal,45.0,50.0,88.0,0.023623750108196295,0.0027877336623812255,70.0,0.02194371421023139
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,tnfa_nfkb_proximal,50.0,55.0,58.0,0.03197396545197237,0.004982527760374878,37.0,0.022147297362067008
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,tnfa_nfkb_proximal,55.0,60.0,45.0,0.028091555389012986,0.004480764956750365,31.0,0.02319129019592618
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,tnfa_nfkb_proximal,60.0,65.0,15.0,0.019971999859747788,0.006839721314879896,16.0,0.014104999743722146
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,tnfa_nfkb_proximal,65.0,70.0,19.0,0.03112263119424154,0.008959845496459704,15.0,0.021161333285272123
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,tnfa_nfkb_proximal,70.0,75.0,5.0,0.023445999994874,0.0075892315640095675,8.0,0.022915000197826885
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,tnfa_nfkb_proximal,75.0,80.0,5.0,0.03307600002735853,0.006509828606115118,6.0,0.05010999909912547
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,tnfa_nfkb_proximal,80.0,85.0,6.0,0.006148333273207148,0.007252725357131623,6.0,0.027448333567008376
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,tnfa_nfkb_proximal,85.0,90.0,3.0,0.038363333170612655,0.019864004713142116,3.0,0.01163999984661738
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,tnfa_nfkb_proximal,90.0,95.0,4.0,0.019059999845921993,0.01315293605276655,1.0,0.04010000079870224
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,DC,tnfa_nfkb_proximal,95.0,100.0,2.0,0.030654999427497387,0.004295673313225626,0.0,
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Endothelial,downstream_arrest,0.0,5.0,72.0,-0.004476805612486917,0.0021131781906727582,712.0,-0.0049245505444938074
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Endothelial,downstream_arrest,5.0,10.0,1055.0,-0.0034124170635593505,0.00046995374686143446,956.0,-0.0035903138091784833
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Endothelial,downstream_arrest,10.0,15.0,1460.0,-0.003199554797630635,0.0003752571273033273,1435.0,-0.003352132412436246
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Endothelial,downstream_arrest,15.0,20.0,1605.0,-0.0026488722662576162,0.0003679975622938879,1553.0,-0.002843238870697871
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Endothelial,downstream_arrest,20.0,25.0,1641.0,-0.00355146861196986,0.00036237763950985657,1610.0,-0.0027435155469083274
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Endothelial,downstream_arrest,25.0,30.0,1556.0,-0.003519177377503373,0.00036611392912193894,1365.0,-0.0029632893459955205
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Endothelial,downstream_arrest,30.0,35.0,1211.0,-0.0023804376559886883,0.00042482521440108314,1196.0,-0.0030106020142991467
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Endothelial,downstream_arrest,35.0,40.0,1056.0,-0.003024573860894827,0.00044844229297105097,973.0,-0.0019080883894359883
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Endothelial,downstream_arrest,40.0,45.0,786.0,-0.001936284986665412,0.000505412153535592,747.0,-0.00195736279011486
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Endothelial,downstream_arrest,45.0,50.0,612.0,-0.002608366004257251,0.0006189726876330113,555.0,-0.002589549549799182
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Endothelial,downstream_arrest,50.0,55.0,448.0,-0.0015608482031146714,0.0006830918689027925,391.0,-0.0022468798143258904
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Endothelial,downstream_arrest,55.0,60.0,277.0,-0.0032740794345488544,0.0008256900770665412,272.0,-0.0002722426568866735
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Endothelial,downstream_arrest,60.0,65.0,177.0,0.000812033876414295,0.0012224754454386577,164.0,-0.0011947561381198395
