true_family,true_superposition,regime,rep,n,true_d_half,fit_family,fit_mode,lam,d_half,aic,beta,rss,k_params
powerlaw,True,confounded,14,11291,12.5,spline,nearest,,18.400000000000002,10478.56554301927,,28500.630168974203,11
powerlaw,True,confounded,14,11291,12.5,exponential,superposition,45.46139677689064,,5916.483082967701,0.5220147409631817,19044.263762058043,6
step,False,clean,0,11207,30.0,exponential,nearest,21.37822709450921,15.0,2294.975660435231,2.8411751107640795,13736.683980561764,6
step,False,clean,0,11207,30.0,gaussian,nearest,20.102953697428273,23.8,2164.4395008789097,1.7712047399822166,13577.610952490211,6
step,False,clean,0,11207,30.0,powerlaw,nearest,120.2592920010138,14.8,2315.968246325524,2.9387587890622973,13759.98337788098,7
step,False,clean,0,11207,30.0,step,nearest,30.831655419554103,31.0,1887.2765692188782,1.0504068308017414,13245.938132258394,6
step,False,clean,0,11207,30.0,spline,nearest,,192.3,1911.659663922637,,13262.948919294138,11
step,False,clean,0,11207,30.0,exponential,superposition,14.18093873026609,,2585.6270634083776,2.3338415628111653,14097.602196873517,6
step,False,clean,1,11176,30.0,exponential,nearest,22.65830511434526,15.8,2439.576535547043,2.638154946078892,13884.915419179288,6
step,False,clean,1,11176,30.0,gaussian,nearest,20.933321908784954,24.8,2301.1012061355577,1.6560140804787076,13713.936926122828,6
step,False,clean,1,11176,30.0,powerlaw,nearest,127.99883203648248,15.8,2461.0874469779496,2.8124063783837046,13909.176690283415,7
step,False,clean,1,11176,30.0,step,nearest,30.831655419554103,31.0,1996.124925787484,1.0220253141521067,13344.764147536676,6
step,False,clean,1,11176,30.0,spline,nearest,,223.70000000000002,2003.5243049440846,,13341.659223210414,11
step,False,clean,1,11176,30.0,exponential,superposition,15.32618864787106,,2650.5552838332464,2.0687217570783716,14149.522387290894,6
step,False,clean,2,11182,30.0,exponential,nearest,22.12148312058998,15.4,2037.3502479034482,2.5141306136287116,13399.96938892586,6
step,False,clean,2,11182,30.0,gaussian,nearest,20.814849418030626,24.6,1907.9273744209925,1.5810647725295373,13245.769354205153,6
step,False,clean,2,11182,30.0,powerlaw,nearest,123.94931563978903,15.200000000000001,2057.736140827273,2.677264622651163,13422.020279595983,7
step,False,clean,2,11182,30.0,step,nearest,30.831655419554103,31.0,1638.6407498762703,0.9763086899546587,12930.593016528554,6
step,False,clean,2,11182,30.0,spline,nearest,,6.5,1656.4568787352841,,12939.634557581063,11
step,False,clean,2,11182,30.0,exponential,superposition,14.18093873026609,,2257.1031928580014,2.1815959066294206,13665.915394472995,6
step,False,clean,3,11246,30.0,exponential,nearest,23.409698081658156,16.400000000000002,2316.406593075132,2.6690895533621166,13801.036071628654,6
step,False,clean,3,11246,30.0,gaussian,nearest,20.923062145707313,24.8,2186.6737792641575,1.6620853389510426,13642.743378817671,6
step,False,clean,3,11246,30.0,powerlaw,nearest,134.4648782023206,16.6,2332.824160431902,2.778330541149987,13818.740585935915,7
step,False,clean,3,11246,30.0,step,nearest,30.831655419554103,31.0,1907.2060180265503,1.0261286045191798,13307.893363893876,6
step,False,clean,3,11246,30.0,spline,nearest,,9.600000000000001,1882.3103589660109,,13266.66377375029,11
step,False,clean,3,11246,30.0,exponential,superposition,14.18093873026609,,2567.954427328693,2.3153254997066997,14113.212670936502,6
step,False,clean,4,11124,30.0,exponential,nearest,23.08371011809142,16.2,1920.9570340858213,2.8151259706734986,13204.163728062522,6
step,False,clean,4,11124,30.0,gaussian,nearest,20.969664275236685,24.8,1781.0877736654322,1.7480077165652075,13039.178627050076,6
step,False,clean,4,11124,30.0,powerlaw,nearest,131.34505560996115,16.2,1941.5348700546479,2.929419947072117,13226.234003121604,7
step,False,clean,4,11124,30.0,step,nearest,30.831655419554103,31.0,1509.8514117509042,1.0631079483198953,12725.089266811901,6
step,False,clean,4,11124,30.0,spline,nearest,,229.4,1509.5235635383174,,12713.280403010494,11
step,False,clean,4,11124,30.0,exponential,superposition,14.18093873026609,,2280.122293797494,2.3745215673627524,13637.44930412439,6
step,False,clean,5,11139,30.0,exponential,nearest,22.783940155991736,15.8,2586.7650539257643,2.6403525912447185,14033.138751275428,6
step,False,clean,5,11139,30.0,gaussian,nearest,21.070548840433414,25.0,2451.071177103756,1.6631701716834488,13863.225875148191,6
step,False,clean,5,11139,30.0,powerlaw,nearest,129.1499344875274,16.0,2606.708671170206,2.815154918219227,14055.762702595744,7
step,False,clean,5,11139,30.0,step,nearest,30.831655419554103,31.0,2164.2113254565866,1.0339975499037508,13510.767586784541,6
step,False,clean,5,11139,30.0,spline,nearest,,220.0,2196.2736783020096,,13537.55407665487,11
step,False,clean,5,11139,30.0,exponential,superposition,14.18093873026609,,2899.0648083885376,2.1522884271069236,14432.14762452164,6
step,False,clean,6,11237,30.0,exponential,nearest,22.57428434318595,15.8,2328.0273765202314,2.771079271292367,13806.523391670657,6
step,False,clean,6,11237,30.0,gaussian,nearest,20.803315725432512,24.6,2194.69135575624,1.7231531734329741,13643.666041642504,6
step,False,clean,6,11237,30.0,powerlaw,nearest,127.72800773724967,15.8,2347.6644149195085,2.960082608591588,13828.210441671315,7
step,False,clean,6,11237,30.0,step,nearest,30.831655419554103,31.0,1897.9321988697543,1.052716734323921,13288.065197166037,6
step,False,clean,6,11237,30.0,spline,nearest,,229.9,1900.6234400989242,,13279.425196650362,11
step,False,clean,6,11237,30.0,exponential,superposition,14.18093873026609,,2601.213329666185,2.3814633290496516,14146.291131620792,6
step,False,clean,7,11162,30.0,exponential,nearest,22.41842461787924,15.600000000000001,2381.333720406299,2.4954081704855757,13799.106188275398,6
step,False,clean,7,11162,30.0,gaussian,nearest,20.804974770443717,24.6,2255.976788330384,1.5611203777842997,13644.999721654089,6
step,False,clean,7,11162,30.0,powerlaw,nearest,127.56964034977781,15.8,2400.4801597960045,2.664609273707467,13820.31989200851,7
step,False,clean,7,11162,30.0,step,nearest,30.831655419554103,31.0,1977.2084679593704,0.9714138939931437,13308.439320201986,6
step,False,clean,7,11162,30.0,spline,nearest,,242.20000000000002,2020.3369941094952,,13347.997096705136,11
step,False,clean,7,11162,30.0,exponential,superposition,14.18093873026609,,2703.6573136253237,2.006336416638902,14203.390283042001,6
step,False,clean,8,11204,30.0,exponential,nearest,21.302739464725125,14.8,1908.1456771544078,2.7079963073208893,13267.67503840839,6
step,False,clean,8,11204,30.0,gaussian,nearest,20.243128419312708,24.0,1750.023668007569,1.6476667841875094,13081.74350295364,6
step,False,clean,8,11204,30.0,powerlaw,nearest,119.80016427950031,14.8,1932.6953467378498,2.8816346988083814,13294.405042294544,7
step,False,clean,8,11204,30.0,step,nearest,30.831655419554103,31.0,1422.2899031160275,1.0272459814894916,12704.625454190824,6
step,False,clean,8,11204,30.0,spline,nearest,,204.8,1415.223172135717,,12685.28759575418,11
step,False,clean,8,11204,30.0,exponential,superposition,14.18093873026609,,2218.553208747736,2.217036699789378,13640.396107957458,6
step,False,clean,9,11190,30.0,exponential,nearest,22.11097173404963,15.4,2279.67775808088,2.5107582087965565,13701.344396482575,6
step,False,clean,9,11190,30.0,gaussian,nearest,20.603420918299634,24.400000000000002,2162.6227162447044,1.5791406841648223,13558.766011005979,6
step,False,clean,9,11190,30.0,powerlaw,nearest,124.4118263854298,15.4,2297.0643544654836,2.6770004202414768,13720.197127724692,7
step,False,clean,9,11190,30.0,step,nearest,30.831655419554103,31.0,1892.4607732849668,0.9880583927549733,13235.334612990035,6
step,False,clean,9,11190,30.0,spline,nearest,,225.60000000000002,1905.2764635851413,,13238.665380845092,11
step,False,clean,9,11190,30.0,exponential,superposition,14.18093873026609,,2537.9913526031323,2.091492175789337,14021.30956202172,6
step,False,clean,10,11212,30.0,exponential,nearest,22.708817128409986,15.8,2274.388132981644,2.488199880949638,13716.356113707052,6
step,False,clean,10,11212,30.0,gaussian,nearest,21.163691475622915,25.0,2143.1746908899167,1.5675989272686996,13556.769960216829,6
step,False,clean,10,11212,30.0,powerlaw,nearest,128.50941416691387,15.8,2295.048079577489,2.6519059029223175,13739.203025455283,7
step,False,clean,10,11212,30.0,step,nearest,30.831655419554103,31.0,1957.5784708930157,0.9566216425364166,13334.207093086086,6
step,False,clean,10,11212,30.0,spline,nearest,,237.5,1921.2348188359194,,13279.20526618475,11
step,False,clean,10,11212,30.0,exponential,superposition,15.32618864787106,,2499.5203334123935,1.872764404393414,13994.558467074079,6
step,False,clean,11,11224,30.0,exponential,nearest,26.23099354624382,18.2,2345.4799878069484,2.5018980598390455,13815.305595747195,6
step,False,clean,11,11224,30.0,gaussian,nearest,22.229280422733698,26.200000000000003,2204.8723332755676,1.6100649579318376,13643.31513930289,6
step,False,clean,11,11224,30.0,powerlaw,nearest,152.90564242509933,18.8,2362.293321409101,2.624325742125505,13833.550948395783,7
step,False,clean,11,11224,30.0,step,nearest,30.831655419554103,31.0,1806.6395180345585,1.0510880082623448,13167.7307510586,6
step,False,clean,11,11224,30.0,spline,nearest,,10.0,1849.7070000595816,,13206.581939583057,11
step,False,clean,11,11224,30.0,exponential,superposition,15.32618864787106,,2676.187803025623,1.946071055080377,14228.420731566417,6
step,False,clean,12,11260,30.0,exponential,nearest,24.144720414964073,16.8,2396.9553617914507,2.4616891916762977,13913.878029196054,6
step,False,clean,12,11260,30.0,gaussian,nearest,21.251627829754245,25.200000000000003,2296.623259999493,1.5833766023616025,13790.449299241682,6
step,False,clean,12,11260,30.0,powerlaw,nearest,137.7546507908174,17.0,2410.673247922457,2.6316836850522223,13928.36524975248,7
step,False,clean,12,11260,30.0,step,nearest,30.831655419554103,31.0,2017.7752284408475,0.9886257403889511,13453.130016781755,6
step,False,clean,12,11260,30.0,spline,nearest,,215.5,2029.5689915414368,,13455.273324992599,11
step,False,clean,12,11260,30.0,exponential,superposition,14.18093873026609,,2724.1246361133194,2.037498037064996,14324.088738843831,6
step,False,clean,13,11240,30.0,exponential,nearest,23.038798970264107,16.0,2292.280178025389,2.567913066426989,13765.601156657725,6
step,False,clean,13,11240,30.0,gaussian,nearest,21.160052164277072,25.0,2184.296528720891,1.595691650331727,13633.98706549019,6
step,False,clean,13,11240,30.0,powerlaw,nearest,130.48091981769,16.0,2309.3176858594784,2.668352518048192,13784.02988133604,7
step,False,clean,13,11240,30.0,step,nearest,30.831655419554103,31.0,1930.681091004268,0.9808719089514865,13329.799238541294,6
step,False,clean,13,11240,30.0,spline,nearest,,232.4,1956.218223506023,,13348.237856478605,11
step,False,clean,13,11240,30.0,exponential,superposition,14.18093873026609,,2573.6131711632243,2.163614218405988,14114.497155032972,6
step,False,clean,14,11233,30.0,exponential,nearest,23.901747099818895,16.6,2161.751142095808,2.615311549001616,13599.812582412176,6
step,False,clean,14,11233,30.0,gaussian,nearest,21.224655081098202,25.0,2042.8418269989288,1.6723630600174622,13456.608166077269,6
step,False,clean,14,11233,30.0,powerlaw,nearest,136.72923933039763,16.8,2177.8997565722293,2.799110306578841,13616.953126986515,7
step,False,clean,14,11233,30.0,step,nearest,30.831655419554103,31.0,1778.4583064750022,1.024763217095246,13143.587215760892,6
step,False,clean,14,11233,30.0,spline,nearest,,228.70000000000002,1760.1369873683925,,13110.490548782383,11
step,False,clean,14,11233,30.0,exponential,superposition,14.18093873026609,,2519.5982904143975,2.2229587952890455,14040.033525825467,6
step,False,confounded,0,11161,30.0,exponential,nearest,18.11007955960831,12.600000000000001,5923.686663328338,2.6869124025558135,18952.198272984344,6
step,False,confounded,0,11161,30.0,gaussian,nearest,19.97430677210106,23.6,5890.301206583818,1.6463958695561662,18895.592018012758,6
step,False,confounded,0,11161,30.0,powerlaw,nearest,90.64344181835317,11.200000000000001,5933.756764845672,2.878601882480266,18965.906853953224,7
step,False,confounded,0,11161,30.0,step,nearest,28.527759021034033,28.6,5839.397635675785,1.1388330174289973,18809.608413643193,6
step,False,confounded,0,11161,30.0,spline,nearest,,23.8,5851.0612119708585,,18812.412244017847,11
step,False,confounded,0,11161,30.0,exponential,superposition,12.14078051980196,,6120.374872190509,1.1622853037269252,19289.14960181817,6
step,False,confounded,1,11261,30.0,exponential,nearest,16.36671091130187,11.4,5942.91193562448,3.458415584493607,19064.825176265545,6
step,False,confounded,1,11261,30.0,gaussian,nearest,19.077468069344704,22.6,5890.750796160553,1.974662194351247,18976.7207966774,6
step,False,confounded,1,11261,30.0,powerlaw,nearest,78.04101185297169,9.600000000000001,5964.564370972366,3.9616651465226305,19098.12571505984,7
step,False,confounded,1,11261,30.0,step,nearest,30.831655419554103,31.0,5856.264111828668,1.2536789403508632,18918.693704230183,6
step,False,confounded,1,11261,30.0,spline,nearest,,17.2,5889.128250453672,,18957.144913145148,11
step,False,confounded,1,11261,30.0,exponential,superposition,13.121267647941632,,6102.238222484226,1.4439301239581788,19336.48113412501,6
step,False,confounded,2,11150,30.0,exponential,nearest,15.741748123772856,11.0,5759.4436186605735,2.982076153862478,18666.415023726655,6
step,False,confounded,2,11150,30.0,gaussian,nearest,19.22955132012962,22.8,5705.004330080282,1.6043984045775082,18575.499360187994,6
step,False,confounded,2,11150,30.0,powerlaw,nearest,73.6365950357052,9.200000000000001,5782.755616412,3.4029402277971865,18702.127941268354,7
step,False,confounded,2,11150,30.0,step,nearest,30.831655419554103,31.0,5630.326336643645,1.067833596204152,18451.50420355801,6
step,False,confounded,2,11150,30.0,spline,nearest,,23.700000000000003,5569.699386412361,,18334.99704186753,11
step,False,confounded,2,11150,30.0,exponential,superposition,12.14078051980196,,5966.176481886072,1.154371737788597,19015.73862712169,6
step,False,confounded,3,11199,30.0,exponential,nearest,16.52070874922844,11.600000000000001,5326.386958859154,3.5320056905084227,17996.676583327662,6
step,False,confounded,3,11199,30.0,gaussian,nearest,19.35891007430147,22.8,5272.177964404392,2.0347233869643806,17909.773789836057,6
step,False,confounded,3,11199,30.0,powerlaw,nearest,77.09672164991224,9.600000000000001,5353.352503931092,4.018575797538109,18036.84070634942,7
step,False,confounded,3,11199,30.0,step,nearest,30.831655419554103,31.0,5231.424312358999,1.3328818392645376,17844.71778034874,6
step,False,confounded,3,11199,30.0,spline,nearest,,14.3,5246.316661396208,,17852.5150533154,11
step,False,confounded,3,11199,30.0,exponential,superposition,15.32618864787106,,5494.03558761443,0.9201715518934758,18268.112813253625,6
step,False,confounded,4,11152,30.0,exponential,nearest,20.492831631136042,14.4,5450.638265916142,2.7852225340387515,18158.200653797052,6
step,False,confounded,4,11152,30.0,gaussian,nearest,20.98612490438336,24.8,5423.897752723145,1.8074339825989993,18114.71267618252,6
step,False,confounded,4,11152,30.0,powerlaw,nearest,105.83119046863794,13.0,5453.721568967503,3.005880349923392,18159.964623454234,7
step,False,confounded,4,11152,30.0,step,nearest,30.831655419554103,31.0,5415.967119631299,1.2242557137559293,18101.835159116945,6
step,False,confounded,4,11152,30.0,spline,nearest,,24.700000000000003,5379.685234519321,,18026.86645317458,11
step,False,confounded,4,11152,30.0,exponential,superposition,19.347360582543775,,5714.794183606317,0.5952371572975562,18593.44594831354,6
step,False,confounded,5,11121,30.0,exponential,nearest,22.688266165201206,15.8,5929.120748962364,2.473369416574552,18929.52174258579,6
step,False,confounded,5,11121,30.0,gaussian,nearest,23.867539590003375,28.200000000000003,5892.702502205104,1.539027312802519,18867.63410127089,6
step,False,confounded,5,11121,30.0,powerlaw,nearest,113.4128968234708,14.0,5944.616936314582,2.653826644760466,18952.508115641333,7
step,False,confounded,5,11121,30.0,step,nearest,30.831655419554103,31.0,5839.602202604986,1.1727392124909446,18777.760083109373,6
step,False,confounded,5,11121,30.0,spline,nearest,,32.800000000000004,5889.28152030792,,18844.878104409938,11
step,False,confounded,5,11121,30.0,exponential,superposition,12.14078051980196,,6266.131384575488,1.3303471274609011,19511.941973795172,6
step,False,confounded,6,11257,30.0,exponential,nearest,19.24302081061195,13.4,5963.159152044338,3.1465170605757664,19095.934689491824,6
step,False,confounded,6,11257,30.0,gaussian,nearest,20.82367150309468,24.6,5927.670750101388,1.9341154277621142,19035.828346210874,6
step,False,confounded,6,11257,30.0,powerlaw,nearest,95.16116061543441,11.8,5975.650208278178,3.3684979064048104,19113.739602553065,7
step,False,confounded,6,11257,30.0,step,nearest,30.831655419554103,31.0,5926.038540139742,1.3027016793988293,19033.068444262688,6
step,False,confounded,6,11257,30.0,spline,nearest,,18.900000000000002,5943.761367564019,,19046.13049766719,11
step,False,confounded,6,11257,30.0,exponential,superposition,12.14078051980196,,6281.39802086994,1.48022120862788,19643.485918841612,6
step,False,confounded,7,11149,30.0,exponential,nearest,17.484220321893375,12.200000000000001,6114.750758838582,3.038942980193872,19270.037309873904,6
step,False,confounded,7,11149,30.0,gaussian,nearest,20.222482393410825,24.0,6056.985274019795,1.7590267078532151,19170.45310510355,6
step,False,confounded,7,11149,30.0,powerlaw,nearest,83.96296614887643,10.4,6138.094028158235,3.467822636609255,19306.96255187497,7
step,False,confounded,7,11149,30.0,step,nearest,30.831655419554103,31.0,6005.781711175902,1.2084688508654986,19082.611605414397,6
step,False,confounded,7,11149,30.0,spline,nearest,,26.5,6002.717332012168,,19060.263729875995,11
step,False,confounded,7,11149,30.0,exponential,superposition,13.121267647941632,,6351.884306547188,1.2682140246555516,19684.291048123847,6
step,False,confounded,8,11184,30.0,exponential,nearest,16.815532368638994,11.8,5950.358185271006,3.110692122730918,19015.8803526701,6
step,False,confounded,8,11184,30.0,gaussian,nearest,19.20222897106125,22.8,5909.388486729616,1.7720252144538293,18946.34801571754,6
step,False,confounded,8,11184,30.0,powerlaw,nearest,81.38921156731591,10.0,5965.147787954708,3.5677953268205873,19037.63863841645,7
step,False,confounded,8,11184,30.0,step,nearest,30.831655419554103,31.0,5843.288694394199,1.159680720624846,18834.70136653106,6
step,False,confounded,8,11184,30.0,spline,nearest,,17.3,5921.994999396584,,18950.764114714428,11
step,False,confounded,8,11184,30.0,exponential,superposition,13.121267647941632,,6111.911509015807,1.1587020221459083,19292.55900496305,6
step,False,confounded,9,11131,30.0,exponential,nearest,18.810998550817953,13.200000000000001,5958.178261799212,2.9100416628636077,18986.992814327892,6
step,False,confounded,9,11131,30.0,gaussian,nearest,20.669481818602925,24.400000000000002,5931.279519104525,1.783906443767291,18941.164979412326,6
step,False,confounded,9,11131,30.0,powerlaw,nearest,92.47887707523981,11.4,5969.134982716107,3.327933371072945,19002.277122579715,7
step,False,confounded,9,11131,30.0,step,nearest,28.527759021034033,28.6,5905.751517288216,1.269069657262222,18897.774803322493,6
step,False,confounded,9,11131,30.0,spline,nearest,,19.900000000000002,5828.356336513201,,18749.97966339981,11
step,False,confounded,9,11131,30.0,exponential,superposition,11.233560322437711,,6241.086068950103,1.556551955299166,19475.75509708109,6
step,False,confounded,10,11182,30.0,exponential,nearest,16.92692567010008,11.8,5811.520522289763,3.514179698956709,18779.659775525062,6
step,False,confounded,10,11182,30.0,gaussian,nearest,19.365129881369498,23.0,5770.444728826425,1.9939044284236487,18710.801400079996,6
step,False,confounded,10,11182,30.0,powerlaw,nearest,80.58412040490995,10.0,5830.136912709104,4.034106307858421,18807.586991234926,7
step,False,confounded,10,11182,30.0,step,nearest,30.831655419554103,31.0,5753.384577952905,1.2649033687651003,18682.27647491321,6
step,False,confounded,10,11182,30.0,spline,nearest,,19.700000000000003,5757.949899547754,,18673.19871644691,11
step,False,confounded,10,11182,30.0,exponential,superposition,14.18093873026609,,6009.939468290868,1.1667534669826254,19115.869473362425,6
step,False,confounded,11,11141,30.0,exponential,nearest,27.49332819729084,19.200000000000003,5458.992155126032,2.3064023296327036,18162.637419335053,6
step,False,confounded,11,11141,30.0,gaussian,nearest,23.286306126626016,27.6,5462.813414707523,1.7413865296730113,18168.868103844045,6
step,False,confounded,11,11141,30.0,powerlaw,nearest,11.138620622990027,10.8,5442.641865317917,3.669731929542223,18132.74644626009,7
step,False,confounded,11,11141,30.0,step,nearest,30.831655419554103,31.0,5433.163541362552,1.2572634542180257,18120.579041974986,6
step,False,confounded,11,11141,30.0,spline,nearest,,24.200000000000003,5384.4386647948895,,18025.315677324288,11
step,False,confounded,11,11141,30.0,exponential,superposition,22.598525240277887,,5795.429616430099,0.38392069537150236,18719.480760180613,6
step,False,confounded,12,11151,30.0,exponential,nearest,18.33272611036548,12.8,5701.867227368877,3.462459152426826,18571.089702902882,6
step,False,confounded,12,11151,30.0,gaussian,nearest,20.48321016435225,24.200000000000003,5661.146034012005,1.9924012340253983,18503.395522841256,6
step,False,confounded,12,11151,30.0,powerlaw,nearest,88.45903837236226,11.0,5718.811666304771,3.691906798632618,18595.99514397469,7
step,False,confounded,12,11151,30.0,step,nearest,30.831655419554103,31.0,5642.497720814204,1.350672295149336,18472.477331779894,6
step,False,confounded,12,11151,30.0,spline,nearest,,16.7,5691.712654367709,,18537.554205233762,11
step,False,confounded,12,11151,30.0,exponential,superposition,13.121267647941632,,5978.881330323225,1.2902202261392592,19038.21244269444,6
step,False,confounded,13,11076,30.0,exponential,nearest,15.89097244307594,11.200000000000001,5550.5280940255,3.0600139120730208,18258.810192826884,6
step,False,confounded,13,11076,30.0,gaussian,nearest,18.925192045658008,22.400000000000002,5515.587083035564,1.6244862126761934,18201.30061915147,6
step,False,confounded,13,11076,30.0,powerlaw,nearest,76.80625536085788,9.600000000000001,5562.881652293057,3.2540391281310175,18275.886036030613,7
step,False,confounded,13,11076,30.0,step,nearest,30.831655419554103,31.0,5484.351110769406,1.0520051936164256,18150.042547896104,6
step,False,confounded,13,11076,30.0,spline,nearest,,19.6,5463.225380103694,,18099.108971490743,11
step,False,confounded,13,11076,30.0,exponential,superposition,11.233560322437711,,5693.015876297677,1.4664540131738488,18495.218999474135,6
step,False,confounded,14,11228,30.0,exponential,nearest,19.367410826444537,13.600000000000001,6043.696602515195,2.8165767148517684,19210.055551092348,6
step,False,confounded,14,11228,30.0,gaussian,nearest,20.5296032679111,24.200000000000003,6003.699003827211,1.731925434287623,19141.745152476567,6
step,False,confounded,14,11228,30.0,powerlaw,nearest,98.73902975306045,12.200000000000001,6053.1711192736375,3.0296149920277786,19222.848006164735,7
step,False,confounded,14,11228,30.0,step,nearest,30.831655419554103,31.0,5949.485300676287,1.1855528631865517,19049.54319545536,6
step,False,confounded,14,11228,30.0,spline,nearest,,27.400000000000002,5985.758963515098,,19094.17156398547,11
step,False,confounded,14,11228,30.0,exponential,superposition,13.121267647941632,,6269.779529332324,1.2262871448156676,19600.78281683976,6
step,True,clean,0,11226,30.0,exponential,nearest,21.12722721010708,14.8,3084.2235417615657,3.3413104493196886,14757.105946091455,6
step,True,clean,0,11226,30.0,gaussian,nearest,20.041873910947206,23.6,2948.4967207496466,2.0681667419706495,14579.760891272994,6
step,True,clean,0,11226,30.0,powerlaw,nearest,117.84217393902463,14.600000000000001,3107.985826132026,3.5669958119861778,14785.741240954074,7
step,True,clean,0,11226,30.0,step,nearest,30.831655419554103,31.0,2835.0787996740996,1.1743783048403957,14433.201037526887,6
step,True,clean,0,11226,30.0,spline,nearest,,240.3,2727.397564845742,,14282.689257601281,11
step,True,clean,0,11226,30.0,exponential,superposition,15.32618864787106,,2724.8058884232487,2.905913044371644,14292.117879093834,6
step,True,clean,1,11288,30.0,exponential,nearest,19.57467792490194,13.600000000000001,3059.8266042644923,3.4169828961399777,14784.34625707904,6
step,True,clean,1,11288,30.0,gaussian,nearest,19.42229406679742,23.0,2896.710229806433,2.0620013271809343,14572.242386540987,6
step,True,clean,1,11288,30.0,powerlaw,nearest,107.14505900456068,13.200000000000001,3088.4913770679264,3.6241869957675856,14819.311460841154,7
step,True,clean,1,11288,30.0,step,nearest,30.831655419554103,31.0,2725.823310249256,1.1934014790321643,14353.297401223615,6
step,True,clean,1,11288,30.0,spline,nearest,,236.70000000000002,2639.0193175138215,,14230.732232962666,11
step,True,clean,1,11288,30.0,exponential,superposition,14.18093873026609,,2707.047975328534,3.1114433226109974,14329.443399592532,6
step,True,clean,2,11156,30.0,exponential,nearest,21.071783739685877,14.8,3093.2991169020083,3.372166483417243,14702.2311656697,6
step,True,clean,2,11156,30.0,gaussian,nearest,20.08337902873765,23.8,2935.245617509592,2.109863231806689,14495.404734181027,6
step,True,clean,2,11156,30.0,powerlaw,nearest,117.06940395525203,14.4,3119.520599765603,3.5890986800549953,14734.186768595308,7
step,True,clean,2,11156,30.0,step,nearest,30.831655419554103,31.0,2730.392581932459,1.2223669158463746,14231.660508310455,6
step,True,clean,2,11156,30.0,spline,nearest,,240.9,2661.0789418374266,,14130.839263066755,11
step,True,clean,2,11156,30.0,exponential,superposition,15.32618864787106,,2791.7449495144115,2.8756434198657086,14310.1430652696,6
step,True,clean,3,11247,30.0,exponential,nearest,20.602909399146164,14.4,2880.350227257735,3.6367540679170918,14511.712391785235,6
step,True,clean,3,11247,30.0,gaussian,nearest,19.868608851009316,23.400000000000002,2699.7507731895253,2.2635567481844636,14280.550515941282,6
step,True,clean,3,11247,30.0,powerlaw,nearest,114.35166515106698,14.200000000000001,2909.791356123338,3.877386336264932,14547.162197365138,7
step,True,clean,3,11247,30.0,step,nearest,30.831655419554103,31.0,2571.9524978323298,1.2908391266248165,14119.200814250551,6
step,True,clean,3,11247,30.0,spline,nearest,,218.20000000000002,2450.5119516301843,,13955.154110828022,11
step,True,clean,3,11247,30.0,exponential,superposition,14.18093873026609,,2706.338446615193,3.2619269128240926,14288.917472448431,6
step,True,clean,4,11213,30.0,exponential,nearest,19.61054155623955,13.600000000000001,2858.3745124111742,3.439526320624973,14450.678867980298,6
step,True,clean,4,11213,30.0,gaussian,nearest,19.589774398371475,23.200000000000003,2716.0439640284862,2.055612464031168,14268.410569297841,6
step,True,clean,4,11213,30.0,powerlaw,nearest,107.49055397024928,13.200000000000001,2884.188887435637,3.658163390614402,14481.402098489085,7
step,True,clean,4,11213,30.0,step,nearest,30.831655419554103,31.0,2551.9470823662004,1.187866511582629,14061.119718852215,6
step,True,clean,4,11213,30.0,spline,nearest,,237.4,2488.259170766794,,13969.017923111322,11
step,True,clean,4,11213,30.0,exponential,superposition,14.18093873026609,,2503.2415903398355,3.121847510037986,14000.175411471431,6
step,True,clean,5,11217,30.0,exponential,nearest,20.57541673004111,14.4,2952.6964581679686,3.422729931038471,14576.584498075808,6
step,True,clean,5,11217,30.0,gaussian,nearest,19.681467884664286,23.200000000000003,2820.0948086159924,2.1208633933656253,14405.282074940229,6
step,True,clean,5,11217,30.0,powerlaw,nearest,114.00148472791214,14.0,2974.784095751378,3.65295029413772,14602.711937457425,7
step,True,clean,5,11217,30.0,step,nearest,30.831655419554103,31.0,2712.952965700504,1.2045685480205965,14268.341648286694,6
step,True,clean,5,11217,30.0,spline,nearest,,239.9,2602.9198528543056,,14116.470167172187,11
step,True,clean,5,11217,30.0,exponential,superposition,14.18093873026609,,2621.138788137628,3.1929205116645623,14152.028092742154,6
step,True,clean,6,11122,30.0,exponential,nearest,20.01386700911188,14.0,2713.7214360752737,3.506191471065102,14177.58470798146,6
step,True,clean,6,11122,30.0,gaussian,nearest,19.488571338246096,23.0,2571.132965432413,2.0939773334031844,13996.982593344126,6
step,True,clean,6,11122,30.0,powerlaw,nearest,110.27946875855554,13.600000000000001,2736.74760736289,3.728164734677771,14204.412821801343,7
step,True,clean,6,11122,30.0,step,nearest,30.831655419554103,31.0,2351.458714919043,1.2029101848973103,13723.235952610486,6
step,True,clean,6,11122,30.0,spline,nearest,,3.1,2293.8991973615975,,13640.1281485699,11
step,True,clean,6,11122,30.0,exponential,superposition,14.18093873026609,,2350.684679468859,3.262276490554495,13722.280917410098,6
step,True,clean,7,11215,30.0,exponential,nearest,20.11530523880696,14.0,2830.302573146139,3.2997314238433897,14416.471894552904,6
step,True,clean,7,11215,30.0,gaussian,nearest,19.648116091937148,23.200000000000003,2700.032506474165,2.038623835221198,14249.983305943759,6
step,True,clean,7,11215,30.0,powerlaw,nearest,111.02584964896118,13.600000000000001,2852.5199227008666,3.6533912351604587,14442.483996248084,7
