gene,corr_zonation,detection_rate
Rorc,-0.011795239,0.2821454450799547
Ros1,-0.0010789413,0.00018994955783964036
Rp1l1,0.0029910475,0.0001125627009420091
Rp2,-0.005041657,0.03725121884299614
Rpa1,0.009500926,0.031707505821602186
Rpe65,0.0017203703,8.442202570650683e-05
Rph3a,0.00072401017,0.00021105506426626706
Rph3al,-0.0021140089,0.02868941840259457
Rpl11,0.0025427479,0.02497484927150827
Rpn1,-0.044032678,0.22179073186861117
Rprml,0.0010453267,0.00012663303855976025
Rptor,0.017028041,0.07913861393104127
Rragd,-0.011372736,0.017264304256980646
Rras2,0.011713275,0.044047191912369936
Rsad1,0.017344022,0.03364217724404297
Rsbn1,0.0047016055,0.03547835630315949
Rsf1,-0.0065461383,0.0769999226131431
Rsph1,-0.0033236505,0.0007738685689763126
Rsph10b,0.00014433867,0.0003447232716349029
Rsph9,-0.006857861,0.0015618074755703764
Rspo1,0.0024386805,0.0004924618166212898
Rspo2,0.0012962499,0.0005276376606656676
Rspo3,0.08356402,0.023152740550009498
Rsrp1,-0.017382419,0.5340396642817444
Rtbdn,0.002360955,0.0002954770899727739
Rtcb,0.006429579,0.07710545014527624
Rtf1,0.004254741,0.05571150179748563
Rtkn2,0.00042964987,0.0003165825963994006
Rtn2,0.0019786365,0.002926630224492237
Rtn3,-0.029967573,0.32368108172755605
Rtn4,-0.10883183,0.1788269559528081
Rtn4r,-0.0014723206,0.00023216057069289377
Rubcn,0.0021464499,0.050308492152269194
Rundc1,0.0012424103,0.023757765067572795
Runx1,-0.0076004537,0.007344716236466094
Runx2,-0.0008413944,0.006964817120786814
Runx3,-0.0057426877,0.0028773840428301077
Ruvbl1,0.00035777607,0.06748133921473445
Ruvbl2,0.0025333639,0.03745523873845353
Rxfp1,-0.00023473689,0.00018994955783964036
Rxfp2,-0.0011014626,7.035168808875568e-05
Rxfp3,0.0028799966,0.000358793609252654
Rxra,0.06990433,0.6927601077787862
Rxrb,0.00226544,0.09685316899178996
Rxrg,0.0029025322,0.012086420013648227
Rybp,0.010892926,0.06169843045383874
Ryk,0.015256571,0.1371787566042647
Ryr1,-0.0011333687,0.0013648227489218604
Ryr2,-0.0004184212,0.00023216057069289377
Ryr3,0.00043801824,0.00017587922022188921
S100a1,-0.08435236,0.25615753149996834
S100b,-0.002017127,0.00014773854498638695
S1pr1,0.037720792,0.1326692133977755
S1pr2,0.014013746,0.025263291192672167
S1pr3,-0.010121224,0.008660292803725825
S1pr5,-0.023262847,0.014077372786560013
Saa1,0.028470058,0.2505153261152501
Saa2,-0.03517015,0.08778483639714935
Saa4,0.15334594,0.6123481282933384
Sacm1l,-0.0048054545,0.09265317321289124
Sag,-0.0027491706,0.00117487319108222
Sall1,-0.047838926,0.12833554941150813
Sall3,-0.0034336257,0.00028140675235502273
Sall4,-0.0026599297,0.00010552753213313353
Samd11,0.0019931798,0.0013085413984508557
Samd14,-0.002220976,0.0033839161970691486
Samd8,-0.04401173,0.09903407132254138
Samhd1,-0.0325797,0.05717481690973175
Sap130,0.01027737,0.077288364534307
Sap18,0.0028465225,0.0735175140527497
Saraf,0.013676156,0.29411226722385203
Sardh,0.06308673,0.7075691381214693
Sarm1,-0.0029105174,0.0018150735526898968
Sart3,0.0014580888,0.028520574351181556
Sass6,0.0004947824,0.005142708399288041
Satb2,-0.00094987656,0.00222311334360468
Saysd1,0.009554597,0.01212863102650148
Scamp4,-0.008486185,0.06568033599966232
Scarb1,0.019192666,0.1415616667721942
Scarb2,-0.016459292,0.4472538218554554
Scel,0.0014064546,0.0002884419211638983
Scgb1b27,-0.0036459137,0.0006261300239899256
Scimp,-0.009753621,0.0031517556263762547
Scin,0.0016311572,0.0002251254018840182
Scmh1,-0.0030686192,0.016455259843959957
Scn10a,0.006799808,0.0001547737137952625
Scn1a,0.003040138,7.738685689763126e-05
Scn2a,-0.0015680968,0.0002532660771195205
Scn3b,-0.002582664,0.0002673364147372716
Scn4a,-0.0013649365,0.000408039790914783
Scn4b,-0.0022603085,0.0015055261250993717
Scn5a,0.0037926233,0.0001547737137952625
Scn8a,0.00070814154,0.00023919573950176935
Scn9a,-0.0036135067,0.00021809023307514265
Scnn1a,-0.011901415,0.06053762760037427
Scnn1b,-0.005058775,0.00021105506426626706
Scnn1g,0.0017038616,0.00023216057069289377
Scrib,0.0008196213,0.07372153394820709
Scrt1,-0.003246603,0.00010552753213313353
Scrt2,-0.0027957887,9.849236332425796e-05
Sct,-0.0014204005,0.0004361804661502853
Scx,-0.00036797914,0.0008301499194473172
Sdc1,-0.12373082,0.4475211582701927
Sdc2,-0.04398766,0.29753135926496554
Sdcbp,-0.034524757,0.15684205342507193
Sdccag8,-0.009348551,0.05208838986091471
Sdha,-0.04883916,0.5097261208782705
Sdhb,-0.05839555,0.6360496120104402
Sdhc,-0.06996359,0.5462105063210991
Sdk1,0.0018499292,0.0006331651927988012
Sdk2,0.01864739,0.0015758778131881273
Sdr16c5,-0.0010784359,0.00016884405141301366
Sec1,0.00053860556,0.00014070337617751137
Sec22b,-0.009993695,0.17979077407962404
Sec23a,0.010553432,0.1575455703059595
Sec24c,-0.0069721863,0.15931139767698727
Sec61a1,-0.03188637,0.28892734781171076
Sel1l,-0.034872513,0.28917357872002136
Sele,0.0007362384,0.0004502508037680364
Selenof,0.0052417046,0.2180409868934805
Selenoh,0.0074933204,0.008575870778019318
Selenoi,0.04316856,0.047353721252541454
Selenok,0.0026950485,0.002187937499560302
Selenon,-0.012249672,0.007597982313585615
Selenoo,0.03425108,0.22631434541271817
Selenos,0.022788435,0.10282602731052531
Selenov,-0.000778368,0.0002884419211638983
Sell,-0.0030710883,0.008758785167050084
Selp,0.035209298,0.002061304461000542
Selplg,-0.009813718,0.011572852690600311
Sema3a,0.010333096,0.00179396804626327
Sema3b,0.021943618,0.0016391943324680076
Sema3c,0.0015965897,0.0012311545415532245
Sema3d,0.011860117,0.011551747184173684
Sema3e,-0.00057019235,0.00017587922022188921
Sema3f,-0.007598642,0.027303490147246083
Sema4a,0.010661328,0.09353960448280957
Sema4d,-0.00432063,0.007365821742892721
Sema4g,0.053565882,0.5375924245302266
Sema5a,-0.0062244777,0.0014281392682017405
Sema5b,0.06073224,0.013000991958802052
Sema6a,-0.038887963,0.05880697607339088
Sema6c,-0.0019310474,0.0057195922416158375
Sema6d,-0.029501138,0.04032558761247476
Senp3,0.00903635,0.03971352792610259
Sept10,0.0037319427,0.02852760951999043
Sept11,-0.013523673,0.05946124677261631
Sept2,-0.013567865,0.1781937907600093
Sept3,0.002344402,0.00014773854498638695
Sept4,-0.027463224,0.045236135441069907
Sept5,-0.02014138,0.008118584805442407
Sept6,-0.032454103,0.008090444130206905
Sept7,-0.014709384,0.06824817261490189
Sept8,-0.016943514,0.021668319931336753
Sept9,-0.03902758,0.10823607212455062
Serpina3a,-0.0019075482,0.0002743715835461472
Serpina3n,-0.0912057,0.7978866352898137
Serpina5,-0.0022319434,0.00111155667180234
Serpinb13,0.005669738,0.0001618088826041381
Serpinb3b,-0.0022507685,0.0005417079982834188
Serpinb5,0.0017497982,0.0003025122587816495
Serpinc1,-0.14245543,0.9818281589666744
Serpine1,-0.008736999,0.0020683396298094175
Serpine2,0.08109341,0.04898588041620058
Serpinf2,-0.16253558,0.6662023455252809
Serpini1,-0.013710591,0.0023778870573999424
Sertad1,-0.0016528642,0.007028133640066693
Sesn1,-0.008183506,0.02572057716524908
Sesn2,0.02138893,0.06813560991395988
Set,-0.008761305,0.06477279922331736
Setbp1,0.0015964743,0.004924618166212898
Setd1a,0.006989909,0.12377676002335676
Setd1b,0.020247087,0.19296764525864799
Setd5,0.007679001,0.09183709363106168
Setd6,0.009176284,0.07201198792765032
Setdb1,0.002987226,0.026789922824198165
Setx,-0.006439611,0.027240173627966203
Sez6,0.0028033408,0.0002462309083106449
Sez6l2,0.0028667585,0.0016110536572325053
Sf1,0.009240826,0.2927122686308858
Sf3a1,0.017163133,0.06373862940841266
Sf3b6,-0.0009997416,0.06057983861322752
Sfpq,-0.0065594898,0.19874351885073482
Sfrp1,-0.011356617,0.0015547723067615008
Sfrp2,0.0025768904,0.00017587922022188921
Sfrp4,2.5780615e-05,0.0009075367763449484
Sfxn1,-0.29171544,0.24181282229867104
Sfxn3,-0.012198721,0.009476372385555392
Sgca,-0.00042571325,0.0006331651927988012
Sgcd,0.00926313,0.0007035168808875569
Sgms2,0.017831374,0.15027824092639103
Sgo1,-0.00048425936,0.0015407019691437496
Sgo2a,0.001876118,0.0010623104901402109
Sgpl1,-0.038497616,0.04885924737764083
Sgsh,-0.0018786353,0.011298481107054163
Sgta,0.009177655,0.157686273682137
Sh2d1a,-0.0044508637,0.0004994969854301654
Sh3bp1,-0.014570059,0.01998691458601549
Sh3bp2,0.023850726,0.04105020999978894
Sh3bp5,-0.019065,0.15942396037792927
Sh3gl1,0.010587475,0.04655874717713852
Sh3gl2,0.0017338607,0.00035175844044377843
Sh3gl3,0.004058835,8.442202570650683e-05
Sh3rf2,0.0005297019,0.00019698472664851592
Sh3tc2,-0.007520727,0.0027226103290348453
Shank3,-0.016218346,0.019177870172994802
Sharpin,0.0008356871,0.0980772883645343
Shc1,-0.0132506965,0.10827828313740388
Shcbp1l,-0.00051489746,0.00021105506426626706
She,-0.02256898,0.03331855947883469
Shh,0.008535561,0.001013064308478082
Shisa3,-0.0016159083,0.0013788930865396116
Shld1,-0.0018910663,0.005733662579233589
Shmt1,-0.04189518,0.36014436166395813
Shoc2,-0.01678074,0.12136369712191244
Shox2,0.0017527287,0.0002884419211638983
Shroom3,-0.004553234,0.031172832992127645
Shtn1,-0.0028348947,0.07507932152832007
Siah2,0.012344125,0.12510640692823424
Sidt1,-0.0028880776,0.0007879389065940637
Sidt2,0.0005731063,0.0995476386455893
Siglec1,-0.029341467,0.024348719247518344
Sigmar1,0.019541929,0.174704347030807
Sim1,-0.0046142144,0.0004150749597236586
Sin3a,-0.0028943156,0.06791048451207586
Sin3b,-0.005092582,0.025713541996440204
Sinhcaf,0.0010516618,0.008639187297299199
Sirpa,-0.030072188,0.047008997980906554
Sirt1,-0.00039385064,0.03675172185756597
Sirt2,0.006543335,0.19792743926890527
Sirt3,0.046670344,0.2140450110100392
Sirt4,0.009021947,0.02252661052601957
Sirt5,0.0050648833,0.029850221256059038
Sirt6,0.003310699,0.011593958197026938
Sirt7,0.03236241,0.12128631026501481
Six1,0.0012844178,0.0007457278937408103
Six2,-0.0014232433,0.0001829143890307648
Six3,-0.00021229732,0.0001336682073686358
Six6,0.003942684,0.000408039790914783
Ska1,0.004391089,0.0002743715835461472
Ska2,-0.0012881896,0.01168541539154232
Skp1a,0.0046276846,0.23964599030553738
Skp2,-0.00048017406,0.006739691718902795
Slamf6,-0.0037451421,0.0014070337617751137
Slamf9,-0.006522745,0.001941706591249657
Slc11a1,-0.03627849,0.03083514488930162
Slc11a2,0.0100874035,0.03367735308808735
Slc12a2,-0.0025316204,0.02244922366912194
Slc12a5,-0.0095687425,0.003855272507263812
Slc12a7,0.046745405,0.13242298248946482
Slc13a4,0.02705486,0.000408039790914783
Slc14a1,0.0002471435,0.0020753747986182926
Slc15a1,0.0012053965,0.00026030124592839603
Slc16a1,-0.01854065,0.1342732318861991
Slc16a2,0.023618981,0.19206010848230304
Slc16a3,0.005767492,0.006183913383001625
Slc16a8,-0.000701398,8.442202570650683e-05
Slc17a2,-0.07893775,0.341437847801158
Slc17a6,-0.0011416588,0.0001336682073686358
Slc17a7,-0.000122934,0.00014070337617751137
Slc17a8,-0.0005261067,0.08249438945287492
Slc18a2,-0.000294066,0.001990952772911786
Slc18a3,0.009797649,2.8140675235502276e-05
Slc19a1,-0.012474036,0.02510148231006803
Slc19a2,0.1711808,0.26946807088636093
Slc19a3,5.588329e-05,0.0002884419211638983
Slc1a1,-0.00027486906,0.0002743715835461472
Slc1a3,-0.0059130355,0.0007386927249319348
Slc20a2,-0.031043895,0.1633566197420907
Slc22a18,0.010215889,0.09109840090612974
Slc22a2,-0.002734216,0.00021809023307514265
Slc22a5,0.053371627,0.10790541919053348
Slc22a6,-0.0009895869,0.0001618088826041381
Slc22a8,0.0028813316,0.00016884405141301366
Slc24a3,-0.0032470312,0.002595977290475085
Slc24a4,0.0008143909,0.00014070337617751137
Slc25a17,-0.0090243,0.08524514045714526
Slc25a20,0.029705936,0.554251704269644
Slc25a22,0.052273545,0.27227510324110227
Slc25a28,0.00784961,0.10318482091977797
Slc25a31,-0.0018866939,0.001076380827757962
Slc25a51,-0.06762859,0.07873760930893536
Slc26a3,0.0006490334,0.00018994955783964036
Slc26a4,0.036867674,0.002117585811471546
Slc26a5,0.00044566946,0.000358793609252654
Slc2a1,0.0030162847,0.01944520658773207
Slc2a2,-0.06255079,0.528580373286057
Slc2a3,-0.00069259485,0.013183906347832817
Slc2a4,0.0009901815,0.0037075339622774247
Slc2a5,-0.04316948,0.01937485489964332
Slc30a10,-0.09584988,0.07173058117529531
Slc30a3,-0.017414497,0.004291452973414097
Slc30a8,-0.012179693,0.0006331651927988012
Slc31a1,0.029231057,0.11945716637470716
Slc32a1,0.0006230173,0.00014773854498638695
Slc39a5,-0.022328801,0.004242206791751968
Slc39a8,-0.02429369,0.027887409158382757
Slc3a1,-0.17315942,0.09557276826857461
Slc40a1,-0.11861511,0.29597658695820406
Slc44a5,0.0010306312,0.0002251254018840182
Slc45a1,0.001879137,0.00011959786975088468
Slc45a2,-0.005588867,0.0003447232716349029
Slc47a1,0.06903575,0.31960771898721707
Slc4a1,0.013755432,0.05443110107427028
Slc4a10,0.0024572695,0.0002251254018840182
Slc4a7,-0.0072725355,0.03600599396382516
Slc4a9,-0.0063202097,0.0008020092442118148
Slc52a3,-0.00032870812,0.0017095460205567633
Slc5a12,-0.0027967773,0.00018994955783964036
Slc5a2,-0.0018409272,0.00018994955783964036
Slc5a7,0.0020932916,0.0001618088826041381
Slc6a11,-0.000675894,0.00018994955783964036
Slc6a14,-0.001991266,0.00026030124592839603
Slc6a19,-0.0024218648,0.0001829143890307648
Slc6a3,-7.884978e-06,0.0001618088826041381
Slc6a4,0.00030700717,0.001695475682939012
Slc6a5,0.0016314232,0.0002462309083106449
Slc6a8,-0.037966046,0.029287407751348995
Slc6a9,0.0039046768,0.09616372244852016
Slc7a10,-0.0023307186,0.00012663303855976025
Slc8a1,-0.023550838,0.009532653736026396
Slc8a3,-0.0030291122,0.0012522600479798513
Slc8b1,-0.04295232,0.1487586444636739
Slc9a1,-0.016041731,0.02051455224668116
Slc9a3,0.0020971077,9.849236332425796e-05
Slc9a3r1,-0.0016990146,0.3359363457926173
Slc9a4,0.0027170854,4.924618166212898e-05
Slc9a8,0.012192871,0.06498385428758363
Slc9a9,-0.024775323,0.03566127069219026
Slco1a1,0.17534783,0.4760346974525654
Slco3a1,0.022375608,0.014379885045341663
Slco4c1,-0.0029822027,0.0007105520496964324
Slit1,-0.0064215655,0.0012944710608331048
Slit2,-0.0006052398,0.0007457278937408103
Slit3,0.00043147412,0.0012170842039354733
Slitrk1,-0.0016618009,0.0001618088826041381
Slitrk3,-0.00056989514,0.0001547737137952625
Slk,0.0029114652,0.1253244971613094
Slurp2,0.0027530526,0.0002251254018840182
Smad1,-0.0010580893,0.07712655565170286
Smad2,-0.0024471765,0.0949396030757758
Smad3,0.0030079915,0.04396980505547231
Smad4,0.00018692647,0.10571748169097317
Smad5,0.022616629,0.04669945055331603
Smad6,0.0069246055,0.015294456990495487
Smad7,-0.002377387,0.07802705725923893
Smad9,0.007011019,0.06129742583173283
Smap1,0.013188628,0.0827335851923767
Smap2,-0.025098395,0.08875568969277418
Smarca1,-0.0014867466,0.00048542664781241424
Smarca2,0.020520968,0.28104092357696125
Smarca4,-0.010166675,0.14087925539773327
Smarca5,-0.0033314617,0.06057280344441865
Smarcb1,0.0043393844,0.0466783450468894
Smarcc1,-0.0009717795,0.053382860921747814
Smarcc2,0.014077895,0.1686329963487474
Smarcd1,-0.00048486644,0.010580893888548855
Smarcd2,0.03252532,0.11821194149553618
Smarcd3,-0.006773929,0.010292451967384958
Smarce1,-0.0087797595,0.035393934277452986
Smc1a,0.00951,0.10900290552471807
Smc3,0.0018262364,0.040276341430812636
Smc5,-0.011660817,0.06980998009047228
Smcp,0.0011299535,0.00014773854498638695
Smdt1,0.038242284,0.38319860985064336
Smg9,0.004059728,0.03418388524232639
Smgc,-0.0016150392,0.00019698472664851592
Smim7,0.013702372,0.07530444693020409
Smn1,-0.0036488462,0.024967814102699395
Smo,0.019488525,0.007471349275025854
Smoc1,-0.10239078,0.2529072835102678
Smoc2,-0.0032060004,0.010580893888548855
Smpd1,-0.039038967,0.1325425803592157
Smpd3,-0.022610098,0.0020190934481472884
Smpd4,-0.0029918517,0.009202000802009244
Smtn,-0.014016598,0.03376177511379386
Smurf1,0.010950794,0.05735069612995364
Smurf2,0.028535217,0.1718269629879769
Smyd2,-0.089775614,0.09517176364646869
Smyd3,-0.00035386847,0.009427126203893263
Snai1,0.0018144909,0.004973864347875027
Snai2,-0.016286964,0.01838289609759186
Snai3,0.00080789125,0.000816079581829566
Snap25,0.003112554,3.517584404437784e-05
Snap29,-7.206972e-05,0.06659490794481614
Snap91,0.0031011407,5.628135047100455e-05
Snapin,0.0013613615,0.048549699950050304
Sncb,-0.002420557,0.0001336682073686358
Sncg,-0.0010892801,0.0009919588020514552
Snf8,0.021057395,0.21735857551901958
Snph,0.001778401,0.0002462309083106449
Snrk,-0.03342159,0.18684704839492625
Snrpa,0.0023583085,0.05601401405626728
Snrpd1,0.0017937984,0.004713563101946631
Snrpn,0.032591358,0.022013043202971656
Snta1,-0.011007203,0.05700597285831874
Sntb1,0.105496205,0.2729575146155632
Sntn,-0.002922932,0.0002040198954573915
Snu13,-0.004568623,0.015934657352103164
Snx27,-0.0103557035,0.04988638202373666
Snx30,-0.01083933,0.02573464750286683
Snx4,0.0026185217,0.03256579641628501
Snx5,-0.03133604,0.21728118866212195
Snx6,-0.024526706,0.05536677852585073
Socs1,0.001360096,0.0005768838423277966
Socs2,0.05755108,0.13161393807644414
Socs3,0.029307636,0.02613565212497274
Socs6,0.007251447,0.04721301787636394
Sod1,0.1996104,0.9085287351469998
Sod2,-0.05132697,0.3831001174873191
Sohlh2,0.0029634126,0.00012663303855976025
Sorbs1,0.007416222,0.19381890068452193
Sorcs3,0.008438866,0.00028140675235502273
Sorl1,-0.0020007675,0.00995476386455893
Sort1,0.043507066,0.025551733113836066
Sos1,-0.0031423743,0.12678077710474664
Sost,-0.0015057882,0.0012522600479798513
Sostdc1,-0.00031181634,0.00023216057069289377
Sox1,0.0018824321,0.0001125627009420091
Sox10,-0.0013105028,0.0003376881028260273
Sox11,-0.0041232747,0.0002673364147372716
Sox13,-0.0007346127,0.015934657352103164
Sox14,-0.0030172202,0.00023919573950176935
Sox17,-0.02170987,0.008371850882561926
Sox18,-0.037938427,0.031137657148083267
Sox2,0.0021717306,0.00037286394687040513
Sox21,-0.0021491926,0.0003376881028260273
Sox3,0.0013844614,0.00010552753213313353
Sox30,0.0014071193,0.00021105506426626706
Sox4,-0.0036071357,0.013071343646890807
Sox5,0.010572943,0.04994266337420766
Sox6,0.038867325,0.07870946863369986
Sox8,-0.000583131,0.00019698472664851592
Sox9,-0.07458058,0.022646208395770456
Sp1,-0.010528113,0.05586627551128089
Sp3,-0.0013190778,0.14889934783985143
Sp5,0.110371165,0.005283411775465552
Sp7,-0.0012959774,0.0002954770899727739
Sp8,0.00064582966,0.0008934664387271972
Sp9,0.0040926663,0.0008090444130206904
Spaca6,-0.010920078,0.005832154942557847
Spaca9,-0.0035193367,0.0003306529340171517
Spag9,-0.019101461,0.1293275082135596
Spast,0.014652477,0.26896857390093076
Spata25,0.0025430303,0.000506532154239041
Spata4,0.00014923018,0.00014773854498638695
Spatc1l,0.0015772672,0.000816079581829566
Spdef,-0.0010336435,0.00048542664781241424
Spdl1,0.0060848994,0.00055577833590117
Spdye4a,-0.00020933338,0.0002532660771195205
Speg,-0.0037165794,0.0026874344849904673
Sphk1,-0.004294535,0.0010974863341845888
Sphk2,0.0146976,0.12062500439698051
Spi1,-0.025003748,0.03174971683445544
Spib,-0.009860617,0.00179396804626327
Spink1,0.0022006237,0.0038130614944105585
Spink12,0.004060699,0.0002673364147372716
Spink8,0.0030689382,0.00401708138986795
Spn,-0.0038667691,0.001955776928867408
Spo11,0.0006164555,0.0002251254018840182
Spock3,0.00074068457,0.0017728625398366433
Spon1,-0.0053839837,0.0020190934481472884
Spop,0.025715027,0.36004586930063387
Spopl,-0.0005232886,0.037504484920115655
Spp1,-0.04758105,0.02199193769654503
Spred1,-0.011104098,0.09568533096951662
Sprr2d,0.0026610314,0.00012663303855976025
Sprr2f,0.0010750707,0.00021809023307514265
Spry1,-0.0051075327,0.015997973871383044
Spry2,-0.00920621,0.004509543206489239
Spry4,-0.033584468,0.014077372786560013
Spsb1,-0.0054942076,0.01335275039924583
Spsb2,-0.005583591,0.06468134202880198
Spta1,-0.00063702575,0.00346130305396678
Sptan1,-0.03594141,0.183807855469492
Sptb,0.040013876,0.007661298832865495
Sptbn2,0.0046374244,0.07068937619158172
Sptlc2,-0.014322594,0.04629844593121012
Sqstm1,0.045357816,0.36042576841631313
Sra1,0.017316842,0.11332953434217655
Src,-0.0069977227,0.0016040184884236297
Srd5a3,-0.004800523,0.05018889428251831
Srebf1,-0.0063132714,0.2110409939286493
Srebf2,-0.00555352,0.155990797999198
Srf,-0.005965189,0.04314669030483387
Srgap1,-0.0094990395,0.0043688398303117285
Srp72,0.0034862044,0.1404923211132451
Srpx2,0.0034561937,0.007056274315302195
Srr,0.02556498,0.17059580844642366
Srrm1,0.007978095,0.2103515473853795
Srrm4,-0.018399373,0.011692450560351196
Srsf1,0.0016498008,0.12782901725726908
Srsf2,0.016314,0.25845803170047066
Srsf4,0.067921326,0.17213651041556743
Sry,0.0034432125,6.331651927988012e-05
Ss18l1,0.0062184557,0.016722596258697226
Ssbp2,-0.0075033195,0.006148737538957247
Ssr2,-0.018889662,0.11857073510478884
Ssrp1,-0.0002556314,0.0814953954820146
Sst,0.0025161977,0.0001547737137952625
Sstr1,0.0007512606,0.0002532660771195205
Sstr2,-0.032950204,0.0031095446135230016
Sstr3,0.00059632194,0.005515572346158446
Sstr4,-0.0015826294,0.0003798991156792807
St6galnac5,-0.0065510115,0.0002673364147372716
Stac,0.0012713225,0.000358793609252654
Stag2,-0.006491132,0.12046319551437637
Stam2,-0.0018470831,0.03236177652082762
Star,-0.0028678256,0.00828742885685542
Stat1,-0.010118134,0.04290045939652322
Stat2,-0.03117848,0.13579282834891623
Stat3,-0.032363895,0.17785610265718327
Stat4,-0.004407395,0.0013788930865396116
Stat5a,0.023491692,0.020852240349507188
Stat5b,-0.0047879163,0.09807025319572543
Stat6,0.015638294,0.09110543607493862
Stau2,0.013538902,0.012206017883399112
Steap1,0.0060143233,0.001829143890307648
Stim1,-0.021607274,0.05967933700569145
Stim2,-0.0045208186,0.08369740331919265
Stimate,-0.0006791889,0.02443314127322485
Stip1,-0.011885179,0.13464609583306952
Stk11,0.012079427,0.2017686414385513
Stk3,-0.009071371,0.02425726205300296
Stk32a,-0.0011485417,0.0003376881028260273
Stk38,-0.0098155225,0.09234362578530071
Stk38l,-0.004704332,0.05455069894402116
Stk39,-0.00803243,0.014605010447225682
Stk4,-0.0026726336,0.05483914086518506
Stmn2,-0.004600861,0.0004713563101946631
Stom,-0.0025463453,0.10960793004228137
Stoml3,-0.0010391293,0.0001829143890307648
Stra6l,-0.06640714,0.11787425339271015
Stra8,-2.0154903e-05,0.00021809023307514265
Strn,-0.007868734,0.08708835468507067
Strn3,-0.026195083,0.18103599895879502
Stub1,-0.009445957,0.11748731910822201
Stx1a,-0.007244298,0.0023778870573999424
Stx8,0.010854574,0.026888415187522424
Stxbp1,-0.019926567,0.015997973871383044
Stxbp4,-0.0020999017,0.013838177047058245
Stxbp5l,-0.0072732824,0.0009427126203893262
Sucnr1,0.020144064,0.03653363162449083
Sufu,0.0013024255,0.02132359665970185
Sulf1,0.002505455,0.0011678380222733444
Sulf2,-0.10346237,0.03637885791069557
Sult2a8,0.23625533,0.736244486186446
Sumf1,0.017759865,0.032889414181493284
Sumo1,-9.741381e-05,0.14943402066932596
Sumo3,-0.021959236,0.12537374334297152
Sun1,0.00066999876,0.028267308274062035
Supt16,0.0074285036,0.05552155223964599
Supt20,0.005314385,0.050554723060579836
Supt3,-0.0043876492,0.01722912841293627
Supt5,-0.005825087,0.11904209141498351
Supt6,-0.0008586333,0.08154464166367673
Suv39h1,-0.00029250406,0.008737679660623457
Suz12,-0.014903373,0.09274463040740663
Sv2a,0.001356663,0.000569848673518921
Sv2c,-0.0048527527,0.0004924618166212898
Svil,-0.05206929,0.07703509845718748
Syce2,-0.0060692434,0.005825119773748971
Sycp1,0.007838672,0.0004924618166212898
Sycp3,0.0012324958,0.000717587218505308
Syk,-0.027441228,0.03393061916520687
Syn1,-0.013738753,0.002448238745488698
Syn2,0.0038460165,0.00021809023307514265
Syn3,0.0071163205,0.006613058680343035
Syncrip,-0.0026582556,0.07730243487192476
Syne1,-0.023861993,0.0355909190041015
Syne4,-0.018169273,0.008315569532090922
Syngr3,-0.0027635111,0.0012030138663177224
Synj2bp,0.011015959,0.050702461605566226
Synpo,0.016563362,0.008385921220179678
Synpo2,0.0035376006,0.0052763766066566764
Syp,-0.0049029225,0.0029336653933011124
Sypl2,-0.0008024433,0.0006613058680343035
Syt1,0.077706754,0.027113540589406442
Syt2,0.0042821076,0.0001125627009420091
Syt4,0.0003464275,0.00028140675235502273
Syt6,-0.00022430127,7.035168808875568e-05
Syt9,0.0075681387,0.0019839176041029105
Sytl5,-0.03889218,0.005578888865438326
Szt2,-0.0021941548,0.012768831388109157
T,-7.47335e-05,5.628135047100455e-05
Taar5,0.0006210448,0.0002040198954573915
Tab1,-0.0027746905,0.004136679259618835
Tac1,0.0019742677,0.00023216057069289377
Tac2,-0.004843587,0.00021105506426626706
Tacr1,0.002491282,9.849236332425796e-05
Tacr2,-0.003077113,7.738685689763126e-05
Tacr3,-0.00026230366,0.00021105506426626706
Tacstd2,-0.0011013251,0.0005487431670922944
Taf11,-0.0012870977,0.024918567921037266
Taf12,-5.0905663e-05,0.07729539970311587
Taf15,0.00050509424,0.1192461113104409
Taf4,0.011679248,0.0797084626045602
Taf5l,-0.00096416404,0.045116537571319025
Taf6l,-0.0019908645,0.00179396804626327
Taf9,-0.009061767,0.04375874999120604
Tagln,-0.016645875,0.015709531950219145
Tal1,-0.00834404,0.004973864347875027
Tap1,-0.022169791,0.05205321401687033
Tardbp,-0.0070410217,0.23009223106308435
Tas1r1,0.0007462111,0.0006753762056520546
Tas1r2,0.0070266267,0.0006613058680343035
Tas1r3,-0.0015607972,0.0017376866957922656
Tbc1d1,-0.03905565,0.02809846422264902
Tbc1d22a,0.0019807203,0.04987231168611891
Tbck,-0.00366141,0.05609843608197379
Tbk1,-0.0026368096,0.046636134034036145
Tbl1xr1,0.028677316,0.08821398169449075
Tbp,0.006397399,0.03251655023462288
Tbpl1,-0.0061894953,0.03638589307950444
Tbpl2,0.00024622952,0.00011959786975088468
Tbr1,-0.0030743491,0.00014070337617751137
Tbx1,0.0006716554,0.0006613058680343035
Tbx18,0.0011433644,0.00011959786975088468
Tbx2,-0.031776004,0.03418388524232639
Tbx20,0.0019531165,0.023975855300647938
Tbx21,-0.0070015984,0.002138691317898173
Tbx3,0.24221364,0.09599487839710714
Tbx4,0.0017332255,0.00018994955783964036
Tbx5,-0.0010153495,0.00021809023307514265
Tbx6,0.007979621,0.005712557072806962
Tbxa2r,-0.0097555015,0.004150749597236585
Tcaf1,-0.01923067,0.01193868146866184
Tcam1,-0.002133615,0.0001829143890307648
