row_type,arm_id,call,sender_set_kind,variant,control_type,scope_kind,seed,seed_index,n_fits,n_reportable,frac_reportable,median_sf_matched,sf_matched_q25,sf_matched_q75,frac_sf_le_0,frac_sf_gt_05,median_comp_share,median_sf_matched_lo,median_sf_matched_hi,median_sf_matched_n5n6,median_sf_n5,median_sf_n6n5,median_beta_naive,median_beta_naive_sd,median_beta_matched,median_lam_naive,frac_lam_railed,median_match_rate,median_max_smd_before,median_max_smd_after,frac_smd_gate_pass,n_match_cols,matched_on,n_sections,n_modules,n_boot,n_blocks,window_um,caliper_sd,n_seeds,seeds,sf_across_seed_mean,sf_across_seed_sd,sf_across_seed_min,sf_across_seed_max,sf_across_seed_range,comp_share_q25,comp_share_q75,comp_share_across_seed_min,comp_share_across_seed_max,max_max_smd_after
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,by_celltype,20260904,3,343,60,0.1749271137026239,0.959833399392791,0.9162805635947893,0.9935641684212354,0.0,1.0,0.04016660060720906,0.8695816194104651,1.0079204404189488,0.16427632629985536,0.1534271387911028,0.16690750878369948,0.0019510033965788767,0.18303511103257308,0.0018230277263181448,49.99999999999999,0.7833333333333333,1.0,0.0695083770048703,0.03548561377630883,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,by_celltype,20260905,4,343,59,0.17201166180758018,0.9576445503823752,0.9144498421657383,0.9910994107285231,0.0,1.0,0.04235544961762483,0.8647632086848197,1.0113686545033236,0.18335610188347945,0.16458178049564523,0.18239440509753263,0.0019748542644054657,0.18359580661477737,0.0018483206567078707,49.99999999999999,0.7796610169491526,1.0,0.0695083770048703,0.03560098613126365,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
summary,h1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,by_celltype,-1,-1,1715,293,0.17084548104956268,0.959833399392791,0.9125090291679289,0.9932327885999628,0.0,1.0,0.03777620787506275,0.8664836143375511,1.0074444338850244,0.17958673223400076,0.16290520086192808,0.18228564859625768,0.001965285377749355,0.18359580661477737,0.0018368586355772443,49.99999999999999,0.7781569965870307,1.0,0.0695083770048703,0.035340277949916406,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,5.0,20260901|20260902|20260903|20260904|20260905,0.9611359306559834,0.003034567393091744,0.9576445503823752,0.9649711772332821,0.007326626850906903,0.006767211400037221,0.08749097083207114,0.035028822766717926,0.04235544961762483,0.05728795004664611
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,pooled,20260901,0,49,13,0.2653061224489796,0.9933244554568634,0.9856738855487803,1.0262175306679813,0.0,1.0,0.006675544543136569,0.9488827197588497,1.0181038939876126,0.04849189694653588,0.048226240793301414,0.048831256454242786,0.00169765775587228,0.21910007434855425,0.0016507561615719767,49.99999999999999,0.8461538461538461,1.0,0.06820775311467817,0.034904424448721716,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,pooled,20260902,1,49,13,0.2653061224489796,0.9926085881482354,0.986170623490933,1.0279412094421663,0.0,1.0,0.007391411851764618,0.9491302220924565,1.0162108137613992,0.048433981270688806,0.048226240793301414,0.048831256454242786,0.00169765775587228,0.21910007434855425,0.0016520417425197173,49.99999999999999,0.8461538461538461,1.0,0.06820775311467817,0.035386910240639856,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,pooled,20260903,2,49,13,0.2653061224489796,0.9934231537810078,0.9859657839189362,1.0251828787148214,0.0,1.0,0.006576846218992238,0.9487096931754871,1.0152524862641523,0.048495291940275846,0.048226240793301414,0.048831256454242786,0.00169765775587228,0.21910007434855425,0.0016517467302109637,49.99999999999999,0.8461538461538461,1.0,0.06820775311467817,0.035267805885824934,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,pooled,20260904,3,49,13,0.2653061224489796,0.992572689855701,0.986620069857125,1.0264216249482878,0.0,1.0,0.007427310144298982,0.951262912502741,1.0187193067108007,0.04845112345282448,0.048226240793301414,0.048831256454242786,0.00169765775587228,0.21910007434855425,0.0016527304467226108,49.99999999999999,0.8461538461538461,1.0,0.06820775311467817,0.03599173418414665,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,pooled,20260905,4,49,13,0.2653061224489796,0.9925815802485981,0.9854028324464023,1.0283247363429542,0.0,1.0,0.007418419751401895,0.9472940016281168,1.014320489557135,0.048436651149697786,0.048226240793301414,0.048831256454242786,0.00169765775587228,0.21910007434855425,0.0016526132330797855,49.99999999999999,0.8461538461538461,1.0,0.06820775311467817,0.03571039214065484,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
summary,h1,tierApm_p95,A_sender_for_<module> (7 sets),comp,decoy_matching,pooled,-1,-1,245,65,0.2653061224489796,0.9926085881482354,0.9856738855487803,1.0279412094421663,0.0,1.0,0.007391411851764618,0.9488827197588497,1.0162108137613992,0.04845112345282448,0.048226240793301414,0.048831256454242786,0.00169765775587228,0.21910007434855425,0.0016520417425197173,49.99999999999999,0.8461538461538461,1.0,0.06820775311467817,0.03560098613126365,1.0,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,5.0,20260901|20260902|20260903|20260904|20260905,0.9929020934980812,0.00043222515422101785,0.992572689855701,0.9934231537810078,0.0008504639253067436,-0.02794120944216627,0.014326114451219674,0.006576846218992238,0.007427310144298982,0.05728795004664611
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),comp_adj,covariate_adjustment,by_celltype,-1,-1,343,58,0.16909620991253643,0.4091552823695515,0.11909630547389763,0.6422439690547528,0.1896551724137931,0.39655172413793105,0.5908447176304485,-0.22724393690622566,0.6510097133276523,,,,0.0019700698210774106,0.1864621532371031,0.0005688630635022841,49.99999999999999,0.7758620689655172,,,,,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,,,,,,,,,,,,,
summary,h1,tierApm_p95,A_sender_for_<module> (7 sets),comp_adj,covariate_adjustment,by_celltype,-1,-1,343,58,0.16909620991253643,0.4091552823695515,0.11909630547389763,0.6422439690547528,0.1896551724137931,0.39655172413793105,0.5908447176304485,-0.22724393690622566,0.6510097133276523,,,,0.0019700698210774106,0.1864621532371031,0.0005688630635022841,49.99999999999999,0.7758620689655172,,,,,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,,1.0,-1,0.4091552823695515,,0.4091552823695515,0.4091552823695515,0.0,0.3577560309452472,0.8809036945261024,0.5908447176304485,0.5908447176304485,
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),comp_adj,covariate_adjustment,pooled,-1,-1,49,13,0.2653061224489796,0.11380490651194229,0.0037509835100089078,0.14602004923952322,0.23076923076923078,0.07692307692307693,0.8861950934880577,-0.07409990257149066,0.2103993219188926,,,,0.00169765775587228,0.21910007434855425,0.00019897378334155074,49.99999999999999,0.8461538461538461,,,,,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,,,,,,,,,,,,,
summary,h1,tierApm_p95,A_sender_for_<module> (7 sets),comp_adj,covariate_adjustment,pooled,-1,-1,49,13,0.2653061224489796,0.11380490651194229,0.0037509835100089078,0.14602004923952322,0.23076923076923078,0.07692307692307693,0.8861950934880577,-0.07409990257149066,0.2103993219188926,,,,0.00169765775587228,0.21910007434855425,0.00019897378334155074,49.99999999999999,0.8461538461538461,,,,,9,knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,,1.0,-1,0.11380490651194229,,0.11380490651194229,0.11380490651194229,0.0,0.8539799507604768,0.9962490164899911,0.8861950934880577,0.8861950934880577,
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),full,decoy_matching,by_celltype,20260901,0,343,58,0.16909620991253643,0.9677350356190215,0.938986708572697,0.9908993185064043,0.0,1.0,0.03226496438097848,0.9062614377029196,1.001338428656303,0.18308680124857746,0.16374349067878666,0.18234002684689515,0.0019700698210774106,0.1864621532371031,0.001856771526858517,49.99999999999999,0.7758620689655172,1.0,0.24034699237548843,0.018300485114063153,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),full,decoy_matching,by_celltype,20260902,1,343,57,0.1661807580174927,0.9659729520142681,0.9387749005922459,0.989755940829978,0.0,1.0,0.03402704798573186,0.8931733824687896,0.9997406806805502,0.18293096294324587,0.16290520086192808,0.18228564859625768,0.0019748542644054657,0.18932849985942884,0.0018953880006027312,49.99999999999999,0.7719298245614035,1.0,0.24034699237548843,0.018774997751523626,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),full,decoy_matching,by_celltype,20260903,2,343,59,0.17201166180758018,0.9659116963592463,0.9410656389206342,0.9911256631448794,0.0,1.0,0.03408830364075366,0.9039842287258439,1.0039003104650197,0.18267161807610818,0.16290520086192808,0.18228564859625768,0.001965285377749355,0.18359580661477737,0.0018229154557824327,49.99999999999999,0.7796610169491526,1.0,0.24034699237548843,0.018395158337658504,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),full,decoy_matching,by_celltype,20260904,3,343,60,0.1749271137026239,0.9678730813650762,0.9381415162011756,0.9910970689952698,0.0,1.0,0.032126918634923785,0.9004850107197806,1.0027350155930692,0.16985616714427687,0.1534271387911028,0.16690750878369948,0.0019510033965788767,0.18303511103257308,0.0018131977084409868,49.99999999999999,0.7833333333333333,1.0,0.24034699237548843,0.019150381976431218,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),full,decoy_matching,by_celltype,20260905,4,343,59,0.17201166180758018,0.9659643454031794,0.9366660395440372,0.991535714019123,0.0,1.0,0.034035654596820564,0.8961660463073501,1.0034236812477344,0.18328901188812516,0.16458178049564523,0.18239440509753263,0.0019748542644054657,0.18359580661477737,0.0018975752640566646,49.99999999999999,0.7796610169491526,1.0,0.24034699237548843,0.01877499775152363,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
summary,h1,tierApm_p95,A_sender_for_<module> (7 sets),full,decoy_matching,by_celltype,-1,-1,1715,293,0.17084548104956268,0.9659729520142681,0.9387749005922459,0.9910814267556725,0.0,1.0,0.03353838021610378,0.8997947086744288,1.002527687477805,0.18293096294324587,0.16290520086192808,0.18228564859625768,0.001965285377749355,0.18359580661477737,0.0018229154557824327,49.99999999999999,0.7781569965870307,1.0,0.24034699237548843,0.018623738662910873,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,5.0,20260901|20260902|20260903|20260904|20260905,0.9666914221521583,0.0010171356612775192,0.9659116963592463,0.9678730813650762,0.0019613850058298743,0.008918573244327543,0.06122509940775411,0.032126918634923785,0.03408830364075366,0.034960404972433363
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),full,decoy_matching,pooled,20260901,0,49,13,0.2653061224489796,0.9472082547114021,0.93870224626417,0.96252364037766,0.0,1.0,0.05279174528859787,0.9264567657654482,0.9661136606021044,0.051425934843572836,0.048226240793301414,0.048831256454242786,0.00169765775587228,0.21910007434855425,0.0016029125769774406,49.99999999999999,0.8461538461538461,1.0,0.24030620570803957,0.018300485114063153,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),full,decoy_matching,pooled,20260902,1,49,13,0.2653061224489796,0.9461693711446555,0.9398007159098914,0.962945708372828,0.0,1.0,0.05383062885534451,0.927825575183443,0.965201387238772,0.05187618756495788,0.048226240793301414,0.048831256454242786,0.00169765775587228,0.21910007434855425,0.0016019352507625688,49.99999999999999,0.8461538461538461,1.0,0.24030620570803957,0.018774997751523626,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),full,decoy_matching,pooled,20260903,2,49,13,0.2653061224489796,0.9477036367090066,0.9387786876165349,0.9644266187044485,0.0,1.0,0.05229636329099341,0.9247011562246654,0.9658098084997754,0.05131385289270681,0.048226240793301414,0.048831256454242786,0.00169765775587228,0.21910007434855425,0.0016038756636714128,49.99999999999999,0.8461538461538461,1.0,0.24030620570803957,0.018395158337658504,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),full,decoy_matching,pooled,20260904,3,49,13,0.2653061224489796,0.9479127427795785,0.9405489140307228,0.9644841903205869,0.0,1.0,0.05208725722042151,0.9240348515622805,0.9662799288325091,0.05142319571423889,0.048226240793301414,0.048831256454242786,0.00169765775587228,0.21910007434855425,0.0016032001008471888,49.99999999999999,0.8461538461538461,1.0,0.24030620570803957,0.019150381976431218,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),full,decoy_matching,pooled,20260905,4,49,13,0.2653061224489796,0.9485020706597237,0.9418731049291018,0.9629284409995453,0.0,1.0,0.051497929340276305,0.9232497544851272,0.9640369467968863,0.051867012448870146,0.048226240793301414,0.048831256454242786,0.00169765775587228,0.21910007434855425,0.001602452138936743,49.99999999999999,0.8461538461538461,1.0,0.24030620570803957,0.01877499775152363,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,,,,,,,,,,,,
summary,h1,tierApm_p95,A_sender_for_<module> (7 sets),full,decoy_matching,pooled,-1,-1,245,65,0.2653061224489796,0.9477036367090066,0.9387786876165349,0.9644266187044485,0.0,1.0,0.05229636329099341,0.9248616233894666,0.9658098084997754,0.051425934843572836,0.048226240793301414,0.048831256454242786,0.00169765775587228,0.21910007434855425,0.0016029125769774406,49.99999999999999,0.8461538461538461,1.0,0.24030620570803957,0.018774997751523626,1.0,12,log_dens50|log_counts|zonation|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,0.25,5.0,20260901|20260902|20260903|20260904|20260905,0.9474992152008733,0.0008763069529243788,0.9461693711446555,0.9485020706597237,0.002332699515068204,0.03557338129555154,0.061221312383465065,0.051497929340276305,0.05383062885534451,0.034960404972433363
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),type_adj,covariate_adjustment,pooled,-1,-1,49,13,0.2653061224489796,0.3119887450463426,0.15997116588304922,0.40382749389395006,0.07692307692307693,0.07692307692307693,0.6880112549536574,0.06854922959745585,0.42788552030826726,,,,0.00169765775587228,0.21910007434855425,0.000360239363429342,49.99999999999999,0.8461538461538461,,,,,8,ct_Endothelial|ct_Erythroid cells|ct_Megakaryocytes|ct_Mono/Mac/DC|ct_Neutrophils|ct_Plasma cells|ct_Stromal|ct_T/NK cells,7,7,400,100,100.0,,,,,,,,,,,,,
summary,h1,tierApm_p95,A_sender_for_<module> (7 sets),type_adj,covariate_adjustment,pooled,-1,-1,49,13,0.2653061224489796,0.3119887450463426,0.15997116588304922,0.40382749389395006,0.07692307692307693,0.07692307692307693,0.6880112549536574,0.06854922959745585,0.42788552030826726,,,,0.00169765775587228,0.21910007434855425,0.000360239363429342,49.99999999999999,0.8461538461538461,,,,,8,ct_Endothelial|ct_Erythroid cells|ct_Megakaryocytes|ct_Mono/Mac/DC|ct_Neutrophils|ct_Plasma cells|ct_Stromal|ct_T/NK cells,7,7,400,100,100.0,,1.0,-1,0.3119887450463426,,0.3119887450463426,0.3119887450463426,0.0,0.5961725061060499,0.8400288341169508,0.6880112549536574,0.6880112549536574,
seed,h1,tierApm_p95,A_sender_for_<module> (7 sets),typecomp_adj,covariate_adjustment,pooled,-1,-1,49,13,0.2653061224489796,0.06465958919643508,-0.006281825076475482,0.10186755322706073,0.38461538461538464,0.0,0.9353404108035649,-0.1537677169501701,0.14948203806562366,,,,0.00169765775587228,0.21910007434855425,8.81081958178304e-05,49.99999999999999,0.8461538461538461,,,,,17,ct_Endothelial|ct_Erythroid cells|ct_Megakaryocytes|ct_Mono/Mac/DC|ct_Neutrophils|ct_Plasma cells|ct_Stromal|ct_T/NK cells|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,,,,,,,,,,,,,
summary,h1,tierApm_p95,A_sender_for_<module> (7 sets),typecomp_adj,covariate_adjustment,pooled,-1,-1,49,13,0.2653061224489796,0.06465958919643508,-0.006281825076475482,0.10186755322706073,0.38461538461538464,0.0,0.9353404108035649,-0.1537677169501701,0.14948203806562366,,,,0.00169765775587228,0.21910007434855425,8.81081958178304e-05,49.99999999999999,0.8461538461538461,,,,,17,ct_Endothelial|ct_Erythroid cells|ct_Megakaryocytes|ct_Mono/Mac/DC|ct_Neutrophils|ct_Plasma cells|ct_Stromal|ct_T/NK cells|knn_frac_B cells|knn_frac_Endothelial|knn_frac_Erythroid cells|knn_frac_Megakaryocytes|knn_frac_Mono/Mac/DC|knn_frac_Neutrophils|knn_frac_Plasma cells|knn_frac_Stromal|knn_frac_T/NK cells,7,7,400,100,100.0,,1.0,-1,0.06465958919643508,,0.06465958919643508,0.06465958919643508,0.0,0.8981324467729392,1.0062818250764756,0.9353404108035649,0.9353404108035649,
