section,call,celltype,module,n,lam_naive,beta_naive,sd_y,beta_n6n5_noanat,sf_n6n5_noanat,beta_n2n5n6_noanat,sf_n2n5n6_noanat
SPLN21,tierA_p95,Plasma cells,secondary_senescence,6117,49.99999999999999,-0.0006780111322960394,0.006811040848374559,-0.0009750075437872178,1.4380406122321618,-0.0009693714578183559,1.4297279375570784
SPLN21,tierA_p95,Plasma cells,tnfa_nfkb_proximal,6117,6.999999999999999,0.001473740171081809,0.006826833534214518,0.0011711653564178705,0.7946891720798848,0.001186925459735094,0.8053831218184297
SPLN21,tierA_p95,Stromal,downstream_arrest,23970,49.99999999999999,0.00032459157122116493,0.005308214397941217,7.668414567876265e-05,0.23624811140432495,7.684598576623203e-05,0.2367467074918959
SPLN21,tierA_p95,Stromal,emt_ecm,23970,49.99999999999999,-0.0027911749167663677,0.017253720823141926,0.000535465035974775,-0.19184216394260306,0.0005326381367872634,-0.19082936493436797
SPLN21,tierA_p95,Stromal,il6_jak_stat3,23970,49.99999999999999,0.0024737298196846518,0.012940863879776662,0.00038505893484810905,0.15565925259258748,0.0003861643237577443,0.15610610370010905
SPLN21,tierA_p95,Stromal,interferon_response,23970,49.99999999999999,0.0019711962756644124,0.008805351731647653,0.0008044658580705112,0.4081104799162415,0.0008091908834366329,0.41050751435895777
SPLN21,tierA_p95,Stromal,oxidative_stress,23970,49.99999999999999,0.002301099232602232,0.0168992872902761,0.00042101161661928834,0.1829610868815862,0.00042012557401347757,0.18257603499279443
SPLN21,tierA_p95,Stromal,secondary_senescence,23970,49.99999999999999,0.0012946857318183735,0.009561511348330262,0.00018568288390216872,0.14341927105458938,0.00018803543614999164,0.1452363546834626
SPLN21,tierA_p95,Stromal,tnfa_nfkb_proximal,23970,49.99999999999999,0.0008592594361762771,0.008800320044719388,3.852720575606084e-06,0.004483768712218946,1.6953182566216168e-06,0.0019729992889758875
SPLN21,tierA_p95,T/NK cells,downstream_arrest,26231,9.93469344182773,4.6383092216753845e-05,0.006570041949062561,-0.0002750829725114239,-5.930673427850123,-0.0002722330878314105,-5.869231110319943
SPLN21,tierA_p95,T/NK cells,emt_ecm,26231,6.999999999999999,-0.0012961930394449262,0.009462711988088991,-0.000711254108747862,0.5487254499163529,-0.0006984377084309727,0.5388377249194822
SPLN21,tierA_p95,T/NK cells,il6_jak_stat3,26231,6.999999999999999,-0.0011983397322665496,0.013517948817533673,-0.0006332238517144572,0.5284176387248485,-0.0006303449540252179,0.5260152334538539
SPLN21,tierA_p95,T/NK cells,interferon_response,26231,40.488169673968684,-0.0010806141469243804,0.01076066410274031,-0.00031317006631628876,0.28980748327941697,-0.00031203116993612506,0.28875354891865995
SPLN21,tierA_p95,T/NK cells,oxidative_stress,26231,49.99999999999999,0.0010875522380550562,0.018037284420567973,0.0010166223131940666,0.9347802134195977,0.0010194003476364484,0.9373346051491849
SPLN21,tierA_p95,T/NK cells,secondary_senescence,26231,6.999999999999999,-0.0009417151890191822,0.007891351704808182,-0.0006594780276704142,0.7002945639618232,-0.0006562908463507626,0.6969101210253436
SPLN21,tierA_p95,T/NK cells,tnfa_nfkb_proximal,26231,49.99999999999999,-0.00026408122013771935,0.00902790220091447,-0.00020625635888491594,0.7810338000458816,-0.00020412075612879357,0.7729468836229393
SPLN24,tierAmg_p95,B cells,downstream_arrest,79525,49.99999999999999,0.005967919170069135,0.021755977477950203,0.0019472837510957524,0.3262919110670854,0.0019845036100488195,0.33252856707605677
SPLN24,tierAmg_p95,B cells,emt_ecm,79525,49.99999999999999,-0.010335469822216002,0.01873416981495265,-0.0028528108574550405,0.27602140072267917,-0.0028768550402667923,0.27834777612944284
SPLN24,tierAmg_p95,B cells,il6_jak_stat3,79525,6.999999999999999,-0.0023626156381640465,0.020783309422852,-0.001715906215984579,0.7262739602104659,-0.0017526600203466149,0.7418303646328951
SPLN24,tierAmg_p95,B cells,interferon_response,79525,6.999999999999999,-0.0011943031880740217,0.01682603031058948,0.0001793818017138604,-0.15019787563586617,0.00017187034710776464,-0.143908472173577
SPLN24,tierAmg_p95,B cells,oxidative_stress,79525,49.99999999999999,0.0010712293805727046,0.03078240312620078,-7.259745485544606e-05,-0.06777022379337069,-7.686215925926311e-05,-0.07175135470814922
SPLN24,tierAmg_p95,B cells,secondary_senescence,79525,49.99999999999999,-0.006477556849051198,0.014630813030040246,-0.0015306056325490114,0.23629366259799128,-0.0015478517748798218,0.2389561081361322
SPLN24,tierAmg_p95,B cells,tnfa_nfkb_proximal,79525,11.075563275129806,-0.0013907479254034179,0.014462296109932233,-0.0008795879282067965,0.6324567609559095,-0.000881159115007801,0.6335865032854181
SPLN24,tierAmg_p95,Endothelial,downstream_arrest,58698,6.999999999999999,-0.0003931122047591857,0.012061266933480292,0.00032203332246644943,-0.8191893270363405,0.00033268275847736896,-0.8462793941520211
SPLN24,tierAmg_p95,Endothelial,emt_ecm,58698,6.999999999999999,-0.0016675640271304093,0.017621284097694517,-0.0007592793926548076,0.455322482556425,-0.0007638207661320226,0.45804584034259044
SPLN24,tierAmg_p95,Endothelial,il6_jak_stat3,58698,49.99999999999999,0.0003899332013778559,0.02049664379575101,0.001279531868221929,3.2814129797119476,0.0012448896836240138,3.192571648746786
SPLN24,tierAmg_p95,Endothelial,interferon_response,58698,49.99999999999999,-0.0005291963522717744,0.016651364537966094,-0.0007981124542667017,1.5081594021585822,-0.0008465854117610824,1.5997567030210926
SPLN24,tierAmg_p95,Endothelial,oxidative_stress,58698,6.999999999999999,-0.0023361210534295256,0.031708040548648536,-0.0008968901664641262,0.3839228130526255,-0.0009411324209296147,0.4028611529132842
SPLN24,tierAmg_p95,Endothelial,secondary_senescence,58698,6.999999999999999,-0.0002442954736575611,0.014902159931217672,0.00030296720315336703,-1.2401670756210919,0.0002887918587569835,-1.1821416681743142
SPLN24,tierAmg_p95,Endothelial,tnfa_nfkb_proximal,58698,6.999999999999999,0.0004574460927047971,0.015094585851350704,-1.2411667071282845e-05,-0.027132523961227593,-5.385079576233819e-06,-0.011772052843194714
SPLN24,tierAmg_p95,Mono/Mac/DC,downstream_arrest,42177,49.99999999999999,0.005517185767137268,0.014998615010583687,0.0013401732918699363,0.2429088576013853,0.001368336812662708,0.2480135471988474
SPLN24,tierAmg_p95,Mono/Mac/DC,emt_ecm,42177,49.99999999999999,-0.010295546825182618,0.02561693607722156,-0.000930098950906139,0.09033992722282057,-0.0009601680030509,0.09326051538150029
SPLN24,tierAmg_p95,Mono/Mac/DC,il6_jak_stat3,42177,6.999999999999999,-0.001122234004553968,0.026298288458474282,-0.0008128800421729978,0.7243409474979124,-0.0008139931413265127,0.7253328076171015
SPLN24,tierAmg_p95,Mono/Mac/DC,interferon_response,42177,49.99999999999999,0.0017789891360207072,0.021932375912978176,0.0001821411270337871,0.10238462020133833,0.00020793734041653315,0.11688510975488767
SPLN24,tierAmg_p95,Mono/Mac/DC,oxidative_stress,42177,6.999999999999999,-0.003735184703920865,0.03541831035378438,-0.0006758457565829885,0.18094038452062242,-0.0007123312803391347,0.19070844865888228
SPLN24,tierAmg_p95,Mono/Mac/DC,secondary_senescence,42177,49.99999999999999,-0.006647109563781481,0.018159983900634093,-0.0012023705274908252,0.18088622068789964,-0.0012096712111883021,0.18198454524948904
SPLN24,tierAmg_p95,Mono/Mac/DC,tnfa_nfkb_proximal,42177,6.999999999999999,-0.0006853443252361159,0.01855924614991664,-0.0003076161903393234,0.4488491098738477,-0.000310757415570056,0.4534325362116238
SPLN24,tierAmg_p95,Neutrophils,downstream_arrest,11361,49.99999999999999,0.0026628356070547412,0.013130832821839297,0.0010764623910278818,0.4042541673154637,0.0010599586359278884,0.3980563550824181
SPLN24,tierAmg_p95,Neutrophils,emt_ecm,11361,28.524240304586694,0.0008813942257751518,0.023170686055440735,0.001246964000917653,1.4147630702039111,0.0012494080819206973,1.41753604162983
SPLN24,tierAmg_p95,Neutrophils,il6_jak_stat3,11361,6.999999999999999,-0.0018766742006500264,0.026825068487511827,-0.0021714902169797596,1.1570949375377022,-0.002138699135437471,1.139621962457142
SPLN24,tierAmg_p95,Neutrophils,interferon_response,11361,33.253056952278584,0.0014851583678111419,0.020392999587623906,0.00013368085964270626,0.09001118166255088,0.00016698212231094637,0.11243388309965098
SPLN24,tierAmg_p95,Neutrophils,oxidative_stress,11361,49.99999999999999,-0.004989071006507454,0.03904093871890951,-0.004395102145337426,0.8809459996870581,-0.004367309815764177,0.8753753574699003
SPLN24,tierAmg_p95,Neutrophils,secondary_senescence,11361,49.99999999999999,0.0007963395977221564,0.019355948482920944,0.0011305921456564163,1.4197361890459212,0.0011003124635445207,1.3817126094091592
SPLN24,tierAmg_p95,Neutrophils,tnfa_nfkb_proximal,11361,6.999999999999999,0.001470040642537251,0.01903844998829565,0.0014693456877328326,0.9995272547001022,0.0014687906581781576,0.9991496940132648
SPLN24,tierAmg_p95,Plasma cells,downstream_arrest,8945,49.99999999999999,0.0017075998021978107,0.013636436302377175,0.001564287999360989,0.9160741277596961,0.0015638230027190964,0.9158018176778525
SPLN24,tierAmg_p95,Plasma cells,emt_ecm,8945,6.999999999999999,-0.005683199094585924,0.02665059408907194,-0.0007781873715082884,0.13692769838903326,-0.000773013074806724,0.1360172434471162
SPLN24,tierAmg_p95,Plasma cells,il6_jak_stat3,8945,49.99999999999999,-0.0033155522469160877,0.02450253023219704,-0.0012518658103932816,0.37757384506840036,-0.0012412004233290181,0.3743570696204539
SPLN24,tierAmg_p95,Plasma cells,interferon_response,8945,18.30632628753796,-0.0007445004691877551,0.019961990847973274,-8.734182419836042e-05,0.11731600961064503,-7.331699147668225e-05,0.0984780997608646
SPLN24,tierAmg_p95,Plasma cells,oxidative_stress,8945,6.999999999999999,-0.0009240542565322237,0.0342150895313741,0.0009276774164713204,-1.0039209385309187,0.0009576083989005607,-1.0363118746882445
SPLN24,tierAmg_p95,Plasma cells,secondary_senescence,8945,6.999999999999999,-0.001629307330708379,0.017695404137781565,0.0003328952329180434,-0.20431702886484251,0.0003383714987913965,-0.2076781294811223
SPLN24,tierAmg_p95,Plasma cells,tnfa_nfkb_proximal,8945,23.263254498525324,-0.0005708521252388159,0.017440168023605217,8.78060125541475e-05,-0.15381568828777484,0.0001039011040146541,-0.18201054077040896
SPLN24,tierAmg_p95,Stromal,downstream_arrest,42921,49.99999999999999,0.002626543999979771,0.012229910837946563,0.000292998649099655,0.11155291862687683,0.00030850565073434937,0.11745687517008106
SPLN24,tierAmg_p95,Stromal,emt_ecm,42921,49.99999999999999,-0.02408081306435744,0.035122553795450824,-0.00025333173818076194,0.010520065809394286,-0.0003149940322895284,0.013080705848581096
SPLN24,tierAmg_p95,Stromal,il6_jak_stat3,42921,49.99999999999999,0.010700754813154783,0.02481014700865546,6.132672618152885e-05,0.0057310654484053715,3.0783041412015425e-05,0.0028767168250760067
SPLN24,tierAmg_p95,Stromal,interferon_response,42921,49.99999999999999,0.010308131219080228,0.020550796155181496,0.0016119301720564578,0.15637462676773015,0.0015900567768767243,0.15425267132160175
SPLN24,tierAmg_p95,Stromal,oxidative_stress,42921,6.999999999999999,-0.0016714380362917894,0.030247016242534088,-0.0017368468920901058,1.0391332818675294,-0.00178930960029251,1.0705210492051667
SPLN24,tierAmg_p95,Stromal,secondary_senescence,42921,49.99999999999999,0.0046189750327672065,0.02044271791662502,0.00034749701548822046,0.07523249487669055,0.00033311804685546783,0.07211947336634517
SPLN24,tierAmg_p95,Stromal,tnfa_nfkb_proximal,42921,49.99999999999999,0.0030838848259808673,0.02088382421298096,0.0013694365157000997,0.44406214660255144,0.001377241789533794,0.4465931340661354
SPLN24,tierAmg_p95,T/NK cells,downstream_arrest,69478,49.99999999999999,0.007943604762944163,0.014051599158336509,0.0007355315928009906,0.09259418296239329,0.0007488711659910955,0.09427346756783239
SPLN24,tierAmg_p95,T/NK cells,emt_ecm,69478,26.801907406313497,-0.008413211143147609,0.020159720006894293,-0.0015389475928111484,0.18292035783086108,-0.0015265311139658951,0.18144452670835726
SPLN24,tierAmg_p95,T/NK cells,il6_jak_stat3,69478,49.99999999999999,0.0013609469964562756,0.02264381965557962,-1.9768821720895884e-05,-0.01452578371705236,-4.107574823712089e-05,-0.030181739879713655
SPLN24,tierAmg_p95,T/NK cells,interferon_response,69478,47.9849528837988,-0.005133157970269442,0.01975751546848216,-0.0005313745012204381,0.1035180495706712,-0.0005207124218270376,0.10144095016029774
SPLN24,tierAmg_p95,T/NK cells,oxidative_stress,69478,6.999999999999999,-0.0007832719268527383,0.02995683382662176,0.0004957795884855944,-0.6329597314660367,0.000503076495828165,-0.6422756626163976
SPLN24,tierAmg_p95,T/NK cells,secondary_senescence,69478,49.99999999999999,-0.011151501511516082,0.017464385635108243,-0.0008274536322141994,0.07420109582191182,-0.0008488170528400673,0.07611683968867326
SPLN24,tierAmg_p95,T/NK cells,tnfa_nfkb_proximal,69478,30.079178079324894,-0.001977724713091753,0.017338255746186523,-0.0006445792921217238,0.3259196226122193,-0.0006610526411797522,0.33424906752888606
SPLN24,tierA_p95,B cells,downstream_arrest,79894,39.75224247466801,0.004417988410519379,0.02172457364016966,0.0024766763125661593,0.5605891375063614,0.002487697892454189,0.563083842984037
SPLN24,tierA_p95,B cells,emt_ecm,79894,18.876273219210287,-0.0062623992468788,0.018756382991514598,-0.0026222503491013472,0.4187293472878283,-0.002629097752707629,0.41982276266048985
SPLN24,tierA_p95,B cells,il6_jak_stat3,79894,6.999999999999999,-0.0032783003607102933,0.02079947923695884,-0.0024720851764303323,0.7540752537679976,-0.0024866522156334436,0.7585187267876433
SPLN24,tierA_p95,B cells,interferon_response,79894,44.918052453554225,-0.0009980871605391316,0.01682894389026793,0.000133752231183103,-0.13400856806018296,0.00012989775208357174,-0.13014670183053506
SPLN24,tierA_p95,B cells,oxidative_stress,79894,49.99999999999999,0.0012642601184318426,0.030792513092520058,0.0002817702129251038,0.22287360711386253,0.00027122514044357294,0.21453270295356147
SPLN24,tierA_p95,B cells,secondary_senescence,79894,31.874521133550566,-0.004424426691856192,0.014659475308474569,-0.0016631553271975925,0.3759030136625101,-0.0016709645630165813,0.37766804139669385
SPLN24,tierA_p95,B cells,tnfa_nfkb_proximal,79894,10.636319857838213,-0.0015330602160978349,0.01447018635161093,-0.0011448097171098352,0.7467480436116002,-0.0011514793444233316,0.7510985754716422
SPLN24,tierA_p95,Endothelial,downstream_arrest,58698,6.999999999999999,-0.00033434473612483056,0.012061266933480292,0.0003642757875953177,-1.089521527443196,0.0003681601761527838,-1.1011394419421274
SPLN24,tierA_p95,Endothelial,emt_ecm,58698,6.999999999999999,-0.0013899900709747899,0.017621284097694517,-0.000546515735400328,0.39317959661183804,-0.0005493482919738563,0.3952174216529492
SPLN24,tierA_p95,Endothelial,il6_jak_stat3,58698,49.99999999999999,0.0004455985987993972,0.02049664379575101,0.0013036562875738328,2.925629234666248,0.0013247875680959128,2.9730514675435846
SPLN24,tierA_p95,Endothelial,interferon_response,58698,24.751228260372553,-0.00033754472006853866,0.016651364537966094,-0.00051438585369549,1.5239043098972,-0.0005107946031375463,1.5132649772564333
SPLN24,tierA_p95,Endothelial,oxidative_stress,58698,6.999999999999999,-0.002281395107408145,0.031708040548648536,-0.0008137529057686693,0.35669091387381835,-0.0008054564847261136,0.3530543578841892
SPLN24,tierA_p95,Endothelial,secondary_senescence,58698,49.99999999999999,0.0003503527583232673,0.014902159931217672,0.0004876500036860981,1.3918828726221926,0.0004961687893717032,1.4161977537904602
SPLN24,tierA_p95,Endothelial,tnfa_nfkb_proximal,58698,6.999999999999999,0.0004957648420702199,0.015094585851350704,1.581033164830117e-05,0.031890788346911066,1.3819426237693721e-05,0.02787496220987842
SPLN24,tierA_p95,Mono/Mac/DC,downstream_arrest,42175,49.99999999999999,0.004140430955173326,0.01501116360728661,0.0008671356569671028,0.20943125639702953,0.0008763589745799949,0.21165887900751357
SPLN24,tierA_p95,Mono/Mac/DC,emt_ecm,42175,49.99999999999999,-0.00784947029550333,0.025617874315883596,-0.0002563848928303789,0.03266269992476464,-0.00026823051905526643,0.0341717987274792
SPLN24,tierA_p95,Mono/Mac/DC,il6_jak_stat3,42175,6.999999999999999,-0.0012237830818371083,0.026317967749961934,-0.0006592055313827186,0.5386620726878639,-0.0006267831177890298,0.512168477478967
SPLN24,tierA_p95,Mono/Mac/DC,interferon_response,42175,49.99999999999999,0.001145193071903896,0.021929912219279604,-0.00010070708658568508,-0.08793895898990942,-7.805605475533758e-05,-0.06815973364698107
SPLN24,tierA_p95,Mono/Mac/DC,oxidative_stress,42175,6.999999999999999,-0.002776341937252737,0.03539161317494274,-8.364903980821303e-06,0.0030129228207021914,-3.265825398561437e-05,0.011763051786744454
SPLN24,tierA_p95,Mono/Mac/DC,secondary_senescence,42175,49.99999999999999,-0.0051565918045632445,0.018153390518949188,-0.0008533203304910374,0.16548145807001924,-0.0008560420382678453,0.16600926943845049
SPLN24,tierA_p95,Mono/Mac/DC,tnfa_nfkb_proximal,42175,6.999999999999999,-0.000902839317593739,0.018585084469626173,-0.0006344168762108264,0.7026907931985992,-0.0006281342434069563,0.6957320435280435
SPLN24,tierA_p95,Neutrophils,downstream_arrest,11361,49.99999999999999,0.0019989715955249605,0.013130832821839297,0.0009712493357393246,0.4858745056276098,0.000979203690631188,0.4898537291992056
SPLN24,tierA_p95,Neutrophils,emt_ecm,11361,49.99999999999999,0.0012754418521731088,0.023170686055440735,0.0016581969621768942,1.3000960877609935,0.0016417582559903339,1.2872074514358236
SPLN24,tierA_p95,Neutrophils,il6_jak_stat3,11361,6.999999999999999,-0.0009517009879795004,0.026825068487511827,-0.0011891010987206052,1.2494482129782325,-0.0012894711547269317,1.3549120690360226
SPLN24,tierA_p95,Neutrophils,interferon_response,11361,27.01753071203153,0.0016562511284938883,0.020392999587623906,0.0006400352252210951,0.3864360990975511,0.000618311391129045,0.3733198308467306
SPLN24,tierA_p95,Neutrophils,oxidative_stress,11361,49.99999999999999,-0.004264157386407792,0.03904093871890951,-0.0037981173447061223,0.8907075889864677,-0.003778485585808847,0.8861036878828517
SPLN24,tierA_p95,Neutrophils,secondary_senescence,11361,49.99999999999999,0.0015173539376028638,0.019355948482920944,0.001660912467266549,1.0946111029905659,0.0016602815314537894,1.0941952897797362
SPLN24,tierA_p95,Neutrophils,tnfa_nfkb_proximal,11361,49.99999999999999,0.0019194235215653768,0.01903844998829565,0.0016725528850933126,0.8713829263326262,0.0016588069033490398,0.8642214106015579
SPLN24,tierA_p95,Plasma cells,downstream_arrest,8945,49.99999999999999,0.0012406405431553522,0.013636436302377175,0.001081110164082855,0.871412892354171,0.001091537082311282,0.8798173559080605
SPLN24,tierA_p95,Plasma cells,emt_ecm,8945,6.999999999999999,-0.006093474530446941,0.02665059408907194,-0.0012138021745921378,0.19919705391844944,-0.0012351367237539428,0.20269826641309496
SPLN24,tierA_p95,Plasma cells,il6_jak_stat3,8945,49.99999999999999,-0.0026815161852791346,0.02450253023219704,-0.0008929017800386332,0.33298392340141175,-0.0008566169491973151,0.31945246271491173
SPLN24,tierA_p95,Plasma cells,interferon_response,8945,45.23558801124921,-0.0015047545559353926,0.019961990847973274,-0.0012871044265471091,0.8553583848410502,-0.001280182363294689,0.850758257049367
SPLN24,tierA_p95,Plasma cells,oxidative_stress,8945,49.99999999999999,0.002323521849875776,0.0342150895313741,0.0031575847881096194,1.3589649644475845,0.0029521971085398786,1.270569979231189
SPLN24,tierA_p95,Plasma cells,secondary_senescence,8945,6.999999999999999,-0.0020962758141916185,0.017695404137781565,-0.0003703932577521028,0.17669108961930022,-0.0003301650422026554,0.15750076395838022
SPLN24,tierA_p95,Plasma cells,tnfa_nfkb_proximal,8945,37.66558958582885,-0.0007372087454053946,0.017440168023605217,-0.00015568754070460005,0.21118515166146967,-0.00019519525215931408,0.26477609411968556
SPLN24,tierA_p95,Stromal,downstream_arrest,42921,49.99999999999999,0.0024323391007893547,0.0122329163316054,0.0001435986287134676,0.059037257044820046,0.0001447376910978002,0.059505556215755116
SPLN24,tierA_p95,Stromal,emt_ecm,42921,49.99999999999999,-0.02366168679500564,0.0351338259232291,-0.000392907844610725,0.01660523393850592,-0.00039326010157444556,0.016620121168092396
SPLN24,tierA_p95,Stromal,il6_jak_stat3,42921,49.99999999999999,0.012550112745731139,0.024813466555234517,0.0009529262061361534,0.07592969285955513,0.0009531439428184846,0.07594704224013382
SPLN24,tierA_p95,Stromal,interferon_response,42921,49.99999999999999,0.011953697806197709,0.020551452488706764,0.0016729456484976327,0.13995214498648695,0.0016719587985903068,0.1398695889504113
SPLN24,tierA_p95,Stromal,oxidative_stress,42921,6.999999999999999,-0.001301196075311482,0.03024283379964845,-0.0016607770597184103,1.2763465024445693,-0.001663257992131233,1.2782531577595484
SPLN24,tierA_p95,Stromal,secondary_senescence,42921,49.99999999999999,0.00586884152446741,0.02044218786485094,0.0005394527237301052,0.09191809345696378,0.0005382445990458178,0.09171223942610426
SPLN24,tierA_p95,Stromal,tnfa_nfkb_proximal,42921,49.99999999999999,0.004309517717065958,0.020884477789504006,0.0013741371097993993,0.3188609955953379,0.0013757403519540229,0.31923301916267927
SPLN24,tierA_p95,T/NK cells,downstream_arrest,69477,49.99999999999999,0.004900251858005824,0.014055892456271967,0.00045423835714399166,0.09269694095455039,0.0004602083498709617,0.0939152441969065
SPLN24,tierA_p95,T/NK cells,emt_ecm,69477,17.82741771290068,-0.005161066856324691,0.020148836792418325,-0.001049682628650344,0.20338481516936716,-0.0010501085185802934,0.20346733491611826
SPLN24,tierA_p95,T/NK cells,il6_jak_stat3,69477,49.99999999999999,0.00033534636681577766,0.022641896193484255,-0.0006251460436545818,-1.8641801597272276,-0.0006264161357534059,-1.86796756351181
SPLN24,tierA_p95,T/NK cells,interferon_response,69477,20.750245328751227,-0.001577760825501295,0.019763247063242555,0.00010001420010548091,-0.06338996284414898,0.0001023515511064575,-0.06487139840979243
SPLN24,tierA_p95,T/NK cells,oxidative_stress,69477,49.99999999999999,0.0007529932021074907,0.029958680475946256,0.001518696632565203,2.0168796057051352,0.001513989415134215,2.0106282645007085
SPLN24,tierA_p95,T/NK cells,secondary_senescence,69477,33.27558063921801,-0.0051656553997285574,0.017457612385654596,-0.000139857760436755,0.027074543231068837,-0.00013950831189417687,0.027006894788511773
SPLN24,tierA_p95,T/NK cells,tnfa_nfkb_proximal,69477,23.80058333453713,-0.0007698247506203304,0.01732245563665956,-0.00021330294217024033,0.27707987044890314,-0.00021067020516363105,0.2736599531177342
SPLN30,tierAmg_p95,B cells,downstream_arrest,58342,21.06192382844025,0.00038912607195975337,0.0053008902217819434,0.00026095103898671294,0.6706079540558327,0.0002683736302760947,0.6896829835237874
SPLN30,tierAmg_p95,B cells,emt_ecm,58342,49.99999999999999,-0.000348290787935617,0.0050143459215526345,0.00016054507159526946,-0.46095124291644163,0.00016002741323193826,-0.45946496081751087
SPLN30,tierAmg_p95,B cells,il6_jak_stat3,58342,17.329083608835536,-0.0003087330725662809,0.009001480077169997,-0.0001469442392934266,0.4759588536206455,-0.0001438691378524539,0.4659984648115958
SPLN30,tierAmg_p95,B cells,interferon_response,58342,12.286978255179633,-0.00021545926209509968,0.008029228527688184,-6.405634908424518e-05,0.29730144093769295,-6.783676518005852e-05,0.31484729187514177
SPLN30,tierAmg_p95,B cells,oxidative_stress,58342,6.999999999999999,-0.00012845839580438132,0.015511637626338847,-0.0002302466452511874,1.7923830031461003,-0.0002157787542095482,1.679755946338765
SPLN30,tierAmg_p95,B cells,secondary_senescence,58342,49.99999999999999,-0.00027200780962003437,0.004441276205408499,-5.470411521830492e-05,0.2011122963517874,-6.00798614107537e-05,0.2208755016801863
SPLN30,tierAmg_p95,B cells,tnfa_nfkb_proximal,58342,15.424553680593968,0.00012843163551414592,0.005624067625844332,0.000162359027350453,1.2641669375344067,0.0001720228933907129,1.3394121526371567
SPLN30,tierAmg_p95,Endothelial,downstream_arrest,46561,6.999999999999999,0.0001015843838973248,0.005163101718717811,0.00040659964701535785,4.002580233457177,0.00041289314157081167,4.0645335998507255
SPLN30,tierAmg_p95,Endothelial,emt_ecm,46561,23.547468699459735,0.0006236985418853074,0.006657247855733415,-4.267007359927281e-05,-0.0684145796946876,-4.7710739628065996e-05,-0.07649647453695599
SPLN30,tierAmg_p95,Endothelial,il6_jak_stat3,46561,23.097980258924363,0.00016524760285299537,0.008257529040320682,0.0001885499801069846,1.1410149185323981,0.00018847522351659964,1.1405625271567033
SPLN30,tierAmg_p95,Endothelial,interferon_response,46561,9.580570878957962,0.00032520091640125934,0.006215088187515265,0.00035487143152809715,1.0912374892887076,0.0003585059368216439,1.102413673334457
SPLN30,tierAmg_p95,Endothelial,oxidative_stress,46561,35.086256116073244,-0.0007863989372884103,0.013759534091636272,5.916252142347907e-05,-0.07523219910174081,4.479570473897067e-05,-0.056963078934759465
SPLN30,tierAmg_p95,Endothelial,secondary_senescence,46561,10.251241413419168,0.00030100275518598604,0.005534250972283943,-9.599513919337645e-05,-0.31891780902158917,-9.725828569993539e-05,-0.3231142706313125
SPLN30,tierAmg_p95,Endothelial,tnfa_nfkb_proximal,46561,49.99999999999999,9.768521929562601e-05,0.005533128210411267,-7.888766400054061e-06,-0.08075701172538896,-3.744737537664882e-06,-0.038334740554066174
SPLN30,tierAmg_p95,Mono/Mac/DC,downstream_arrest,33757,24.22388254366116,-6.814864883453842e-05,0.00558354754488042,0.00022846848137926946,-3.352501998007029,0.00023242072855910785,-3.410496503363023
SPLN30,tierAmg_p95,Mono/Mac/DC,emt_ecm,33757,49.99999999999999,-0.0004761212210575503,0.006497904644731919,-0.0003839314413339117,0.8063733023307202,-0.0003866551666739074,0.8120939575326578
SPLN30,tierAmg_p95,Mono/Mac/DC,il6_jak_stat3,33757,49.99999999999999,-0.00018205244914276436,0.010937182686903338,-5.5667815493691544e-05,0.30577899806246056,-4.7396106161906236e-05,0.26034313949129306
SPLN30,tierAmg_p95,Mono/Mac/DC,interferon_response,33757,49.99999999999999,0.0008369393137006734,0.007925475185060418,0.0005707389930460641,0.6819359345451727,0.0005748879240878286,0.686893200829414
SPLN30,tierAmg_p95,Mono/Mac/DC,oxidative_stress,33757,46.73944717221254,-0.003025483587813128,0.016802193279549918,-0.0005805306594539021,0.19188028710263794,-0.0005711746835414764,0.18878789686455758
SPLN30,tierAmg_p95,Mono/Mac/DC,secondary_senescence,33757,6.999999999999999,0.00038806650439072245,0.005238031903937092,-0.00011679431989304615,-0.3009647021105756,-0.00011887300325011846,-0.30632121532043355
SPLN30,tierAmg_p95,Mono/Mac/DC,tnfa_nfkb_proximal,33757,35.985235838904664,0.0008756663790357405,0.006241582300035139,3.049196791168732e-05,0.03482144415007029,2.8200639669778204e-05,0.03220477609387261
SPLN30,tierAmg_p95,Plasma cells,downstream_arrest,15595,20.483830569847516,0.0009749251076598376,0.008526659272486088,5.8557316809173596e-05,0.060063400100272016,5.063340001415717e-05,0.05193568163989037
SPLN30,tierAmg_p95,Plasma cells,emt_ecm,15595,49.99999999999999,-0.0006302977303365718,0.004753275150325022,-0.0002230583248381377,0.35389358727188674,-0.0002153247919505427,0.3416239367315534
SPLN30,tierAmg_p95,Plasma cells,il6_jak_stat3,15595,6.999999999999999,-0.0012202203193996885,0.009440695777141508,-0.0010251031913710788,0.840096804710971,-0.0010033480845236646,0.8222679696214873
SPLN30,tierAmg_p95,Plasma cells,interferon_response,15595,49.99999999999999,-0.0009609210481342807,0.007430538835583464,-0.0006820424736237586,0.7097799293167828,-0.0006640379415952174,0.691043184957297
SPLN30,tierAmg_p95,Plasma cells,oxidative_stress,15595,6.999999999999999,-0.0018623432990466998,0.01399402348159303,-0.00042805108843282214,0.2298454257343068,-0.0004410009854782515,0.23679897562602556
