held_out,lam,beta,n_test,ll,ll_per_cell,rss_tr_per_cell,rss_te_per_cell,ll0,ll0_per_cell,dll_vs_cov,celltype,module,family,design,call
SPLN30,12.818224546846722,-0.008311855685585507,36065,-51414.488212736345,-1.4256062169065948,0.9019070095113558,1.0070653653492276,-51411.49477284813,-1.4255232156619473,-2.9934398882178357,T/NK cells,emt_ecm,step,ctrl,tierAmg_p95
SPLN43,12.818224546846722,-0.007703033616427278,23556,-32636.337962216123,-1.3854787723813942,0.914559143937913,0.9350421373772846,-32634.468505968718,-1.3853994101701783,-1.8694562474047416,T/NK cells,emt_ecm,step,ctrl,tierAmg_p95
SPLN44,6.999999999999999,-0.006399431827392101,31806,-43153.58773564336,-1.3567750655738968,0.9216996190474819,0.882253707869588,-43152.64588648719,-1.3567454532631325,-0.9418491561737028,T/NK cells,emt_ecm,step,ctrl,tierAmg_p95
SPLN07,20.177866835741543,-0.03373725730380922,26705,-37893.31549314081,-1.418959576601416,0.998861797469617,1.0000414066477559,-37892.75352936465,-1.4189385332096855,-0.5619637761628837,T/NK cells,emt_ecm,step,naive,tierAmg_p95
SPLN14,20.177866835741543,-0.032669778867908825,37193,-52761.26158846663,-1.418580420736876,0.9989326855487226,0.9992839745711019,-52774.58086568664,-1.4189385332101911,13.319277220012737,T/NK cells,emt_ecm,step,naive,tierAmg_p95
SPLN21,20.177866835741543,-0.033549489054636374,25227,-35795.460712204775,-1.4189345031991427,0.9988744317841733,0.9999913301874138,-35795.56237727908,-1.4189385332096198,0.10166507430403726,T/NK cells,emt_ecm,step,naive,tierAmg_p95
SPLN24,22.318425721029357,-0.023126507080737338,69478,-98520.24088780643,-1.4180062881459805,0.9994651646702446,0.9981363418105756,-98585.01141052709,-1.4189385332123419,64.77052272066067,T/NK cells,emt_ecm,step,naive,tierAmg_p95
SPLN30,17.345738419684505,-0.03436148632688143,36065,-51178.98634460183,-1.4190762884958221,0.9988192882574075,1.0002745082745523,-51174.01820022347,-1.4189385332101336,-4.968144378355646,T/NK cells,emt_ecm,step,naive,tierAmg_p95
SPLN43,20.177866835741543,-0.03475187728403601,23556,-33435.353697621234,-1.4193986117176616,0.9987923070252358,1.0009183442789251,-33424.51608828409,-1.418938533209547,-10.837609337148024,T/NK cells,emt_ecm,step,naive,tierAmg_p95
SPLN44,18.24260882600192,-0.031109193134107278,31806,-45112.643093883205,-1.4183689584947243,0.9990322181025446,0.9988614821346754,-45130.75898727479,-1.4189385332099225,18.115893391586724,T/NK cells,emt_ecm,step,naive,tierAmg_p95
SPLN07,,,26705,-37045.62590120781,-1.3872168470776187,,0.938203378551803,-37047.518043769895,-1.3872877005717992,1.8921425620865193,T/NK cells,emt_ecm,spline,ctrl,tierAmg_p95
SPLN14,,,37193,-52323.94611250983,-1.4068224158446436,,0.9735596565019435,-52322.021798254,-1.406770677231038,-1.9243142558334512,T/NK cells,emt_ecm,spline,ctrl,tierAmg_p95
SPLN21,,,25227,-34528.498489388374,-1.3687120343040542,,0.9043269785643141,-34525.5764755866,-1.368596205477726,-2.9220138017772115,T/NK cells,emt_ecm,spline,ctrl,tierAmg_p95
SPLN24,,,69478,-93887.27434438637,-1.3513237909033993,,0.8712062975858207,-93898.81234529191,-1.3514898578728793,11.538000905537046,T/NK cells,emt_ecm,spline,ctrl,tierAmg_p95
SPLN30,,,36065,-51407.15163015449,-1.4254027902441284,,1.0066926623533154,-51411.494772848135,-1.4255232156619475,4.34314269364404,T/NK cells,emt_ecm,spline,ctrl,tierAmg_p95
SPLN43,,,23556,-32632.82382582668,-1.3853295901607523,,0.9347677810886115,-32634.468505968718,-1.3853994101701783,1.644680142038851,T/NK cells,emt_ecm,spline,ctrl,tierAmg_p95
SPLN44,,,31806,-43156.713678459724,-1.356873347118774,,0.8824403500606647,-43152.645886487175,-1.356745453263132,-4.067791972549458,T/NK cells,emt_ecm,spline,ctrl,tierAmg_p95
SPLN07,,,26705,-37890.0014596288,-1.4188354787353978,,0.9997926260922614,-37892.75352936465,-1.4189385332096855,2.752069735848636,T/NK cells,emt_ecm,spline,naive,tierAmg_p95
SPLN14,,,37193,-52755.25502841681,-1.418418923679639,,0.9989610736951201,-52774.58086568664,-1.4189385332101911,19.325837269832846,T/NK cells,emt_ecm,spline,naive,tierAmg_p95
SPLN21,,,25227,-35783.492818185805,-1.4184600950642487,,0.9990432926960314,-35795.56237727907,-1.4189385332096196,12.069559093266435,T/NK cells,emt_ecm,spline,naive,tierAmg_p95
SPLN24,,,69478,-98483.1950319992,-1.4174730854658915,,0.9970710845763676,-98585.01141052709,-1.4189385332123419,101.81637852788845,T/NK cells,emt_ecm,spline,naive,tierAmg_p95
SPLN30,,,36065,-51171.85669425037,-1.4188785995910265,,0.9998786191203346,-51174.01820022348,-1.4189385332101339,2.161505973112071,T/NK cells,emt_ecm,spline,naive,tierAmg_p95
SPLN43,,,23556,-33430.757552786294,-1.419203496042889,,1.000527227316594,-33424.51608828409,-1.418938533209547,-6.241464502207236,T/NK cells,emt_ecm,spline,naive,tierAmg_p95
SPLN44,,,31806,-45110.639516507676,-1.4183059648024798,,0.9987355753684616,-45130.75898727479,-1.4189385332099225,20.11947076711658,T/NK cells,emt_ecm,spline,naive,tierAmg_p95
SPLN07,8.563960425689007,-0.0005001332727905841,26705,-37691.45750612157,-1.4114007678757376,0.9820178129975276,0.9850332991223024,-37691.471849542315,-1.4114013049819254,0.014343420742079616,T/NK cells,il6_jak_stat3,exponential,ctrl,tierAmg_p95
SPLN14,6.999999999999999,0.0006930283088681227,37193,-52542.2931041126,-1.4126930633213939,0.9820035704956036,0.9875717116444885,-52542.049597263525,-1.4126865162063702,-0.24350684907403775,T/NK cells,il6_jak_stat3,exponential,ctrl,tierAmg_p95
SPLN21,12.818224546846722,-0.0005533626760732108,25227,-35599.45402030625,-1.4111647845683692,0.9820699368280709,0.9845698822047284,-35599.4644865311,-1.4111651994502359,0.010466224848642014,T/NK cells,il6_jak_stat3,exponential,ctrl,tierAmg_p95
SPLN24,7.361938632551805,-0.001390293173943553,69478,-98248.14725939903,-1.4140900322317718,0.9827395910531205,0.9903217931686389,-98247.99154706343,-1.4140877910570746,-0.15571233560331166,T/NK cells,il6_jak_stat3,exponential,ctrl,tierAmg_p95
SPLN30,49.99999999999999,0.0004793270905034991,36065,-51225.2392261958,-1.4203587751613975,0.9790890564199657,1.0025641946721504,-51225.167666504094,-1.4203567909747428,-0.07155969170707976,T/NK cells,il6_jak_stat3,exponential,ctrl,tierAmg_p95
SPLN43,12.818224546846722,-0.0011363542419580831,23556,-33315.08685125841,-1.4142930400432336,0.9814475050287425,0.9907094311304477,-33314.956247496666,-1.4142874956485254,-0.13060376174689736,T/NK cells,il6_jak_stat3,exponential,ctrl,tierAmg_p95
SPLN44,6.999999999999999,-0.0014233406591606555,31806,-44681.670810337695,-1.4048189275714549,0.9839725917206619,0.9720826156061257,-44681.40961646683,-1.4048107154771687,-0.2611938708650996,T/NK cells,il6_jak_stat3,exponential,ctrl,tierAmg_p95
SPLN07,12.818224546846722,-0.00941828077787792,26705,-37889.54545002261,-1.418818402921648,0.9999112959871891,0.9997597546857845,-37892.75352936465,-1.4189385332096855,3.2080793420391274,T/NK cells,il6_jak_stat3,exponential,naive,tierAmg_p95
SPLN14,14.178039470333344,-0.006201570258014691,37193,-52767.518617693706,-1.4187486521037214,0.9999615405263349,0.9996202467540052,-52774.58086568666,-1.4189385332101916,7.0622479929515976,T/NK cells,il6_jak_stat3,exponential,naive,tierAmg_p95
SPLN21,17.345738419684505,-0.010751450890530605,25227,-35795.35105670622,-1.4189301564477035,0.9998844063037485,0.9999832429713953,-35795.56237727907,-1.4189385332096196,0.21132057285285555,T/NK cells,il6_jak_stat3,exponential,naive,tierAmg_p95
SPLN24,18.24260882600192,-0.01670816705580811,69478,-98602.17981400253,-1.4191856388209583,0.9997208371536352,1.0004940470070105,-98585.01141052708,-1.4189385332123416,-17.168403475458035,T/NK cells,il6_jak_stat3,exponential,naive,tierAmg_p95
SPLN30,15.682109678112967,-0.009076824076056346,36065,-51169.76161991342,-1.418820507969317,0.9999176112646923,0.999763963330561,-51174.018200223465,-1.4189385332101334,4.256580310044228,T/NK cells,il6_jak_stat3,exponential,naive,tierAmg_p95
SPLN43,17.345738419684505,-0.012004237300014077,23556,-33427.97149090086,-1.4190852220623562,0.999855898286845,1.0002933307627337,-33424.51608828409,-1.418938533209547,-3.4554026167752454,T/NK cells,il6_jak_stat3,exponential,naive,tierAmg_p95
SPLN44,9.006764443646388,-0.009066407234350272,31806,-45127.13371885877,-1.4188245525642573,0.9999178002598609,0.9997720519808969,-45130.75898727479,-1.4189385332099225,3.6252684160208446,T/NK cells,il6_jak_stat3,exponential,naive,tierAmg_p95
SPLN07,49.99999999999999,0.0014704108406176605,26705,-37691.6643468016,-1.4114085132672383,0.982016105440771,0.9850485083490027,-37691.471849542315,-1.4114013049819254,-0.1924972592823906,T/NK cells,il6_jak_stat3,gaussian,ctrl,tierAmg_p95
SPLN14,6.999999999999999,0.0008247210873700027,37193,-52542.34735463452,-1.4126945219432292,0.9820033741070048,0.9875745757055727,-52542.049597263525,-1.4126865162063702,-0.29775737099407706,T/NK cells,il6_jak_stat3,gaussian,ctrl,tierAmg_p95
SPLN21,49.99999999999999,0.0009651508398047507,25227,-35599.48282432131,-1.4111659263614902,0.9820693850729991,0.9845721238131311,-35599.4644865311,-1.4111651994502359,-0.018337790213990957,T/NK cells,il6_jak_stat3,gaussian,ctrl,tierAmg_p95
SPLN24,10.477345453252495,-0.001536878667974029,69478,-98248.14072514315,-1.414089938183931,0.9827392063931835,0.9903216053849738,-98247.99154706343,-1.4140877910570746,-0.14917807972233277,T/NK cells,il6_jak_stat3,gaussian,ctrl,tierAmg_p95
SPLN30,49.99999999999999,0.0012276320882575016,36065,-51225.274430815,-1.4203597513050048,0.9790879013366802,1.0025660788674151,-51225.167666504094,-1.4203567909747428,-0.10676431090541882,T/NK cells,il6_jak_stat3,gaussian,ctrl,tierAmg_p95
SPLN43,12.818224546846722,-0.0013429565095065263,23556,-33315.11019540157,-1.4142940310494807,0.9814470329405408,0.9907113722357713,-33314.956247496666,-1.4142874956485254,-0.15394790490245214,T/NK cells,il6_jak_stat3,gaussian,ctrl,tierAmg_p95
SPLN44,6.999999999999999,-0.001414680932714301,31806,-44681.70660522094,-1.4048200529843722,0.9839725909123542,0.9720848306714439,-44681.40961646683,-1.4048107154771687,-0.2969887541112257,T/NK cells,il6_jak_stat3,gaussian,ctrl,tierAmg_p95
SPLN07,13.48099749887925,-0.009417827247116338,26705,-37889.45889806431,-1.418815161882206,0.9999113045299435,0.9997532730933516,-37892.75352936465,-1.4189385332096855,3.2946313003412797,T/NK cells,il6_jak_stat3,gaussian,naive,tierAmg_p95
SPLN14,14.178039470333344,-0.006154153443053665,37193,-52767.462291239935,-1.4187471376667635,0.9999621263953994,0.9996172177437209,-52774.58086568666,-1.4189385332101916,7.11857444672205,T/NK cells,il6_jak_stat3,gaussian,naive,tierAmg_p95
SPLN21,14.911122358641625,-0.01089781556748145,25227,-35795.6587449386,-1.4189423532302137,0.9998812376158572,1.0000076336889225,-35795.56237727907,-1.4189385332096196,-0.09636765952745918,T/NK cells,il6_jak_stat3,gaussian,naive,tierAmg_p95
SPLN24,14.911122358641625,-0.01679500045524275,69478,-98602.43916295172,-1.4191893716421273,0.9997179279597085,1.0005015084615743,-98585.01141052708,-1.4189385332123416,-17.427752424642676,T/NK cells,il6_jak_stat3,gaussian,naive,tierAmg_p95
SPLN30,14.178039470333344,-0.009271639533700101,36065,-51170.031488824316,-1.4188279908172554,0.9999140367003571,0.9997789285427563,-51174.018200223465,-1.4189385332101334,3.986711399149499,T/NK cells,il6_jak_stat3,gaussian,naive,tierAmg_p95
SPLN43,14.911122358641625,-0.012054848866936241,23556,-33428.056035744405,-1.4190888111625235,0.9998546806187953,1.0003005074976752,-33424.51608828409,-1.418938533209547,-3.539947460318217,T/NK cells,il6_jak_stat3,gaussian,naive,tierAmg_p95
SPLN44,12.18803582947357,-0.008690438564144014,31806,-45126.18803118357,-1.4187948195681184,0.9999244762775629,0.9997125885750995,-45130.75898727479,-1.4189385332099225,4.570956091221888,T/NK cells,il6_jak_stat3,gaussian,naive,tierAmg_p95
SPLN07,24.6860647223019,-0.00044285592156306493,26705,-37691.45848230756,-1.411400804430165,0.9820178635441977,0.9850333710745711,-37691.471849542315,-1.4114013049819254,0.013367234758334234,T/NK cells,il6_jak_stat3,powerlaw,ctrl,tierAmg_p95
SPLN14,7.742591489922676,0.0008108524764359106,37193,-52542.328705375,-1.4126940205246956,0.9820033965581157,0.987573590901545,-52542.049597263525,-1.4126865162063702,-0.2791081114773988,T/NK cells,il6_jak_stat3,powerlaw,ctrl,tierAmg_p95
SPLN21,47.54182525407475,-0.0004854079987356364,25227,-35599.45362124358,-1.4111647687494977,0.9820700022559588,0.9845698512879211,-35599.4644865311,-1.4111651994502359,0.010865287520573474,T/NK cells,il6_jak_stat3,powerlaw,ctrl,tierAmg_p95
SPLN24,18.24260882600192,-0.0013146202132640202,69478,-98248.13358150207,-1.4140898353651814,0.9827397792237038,0.9903214075875941,-98247.99154706343,-1.4140877910570746,-0.14203443864244036,T/NK cells,il6_jak_stat3,powerlaw,ctrl,tierAmg_p95
SPLN30,6.999999999999999,0.000758908202879065,36065,-51225.36751117511,-1.420362332210595,0.9790887170428729,1.0025711528928198,-51225.167666504094,-1.4203567909747428,-0.19984467101312475,T/NK cells,il6_jak_stat3,powerlaw,ctrl,tierAmg_p95
SPLN43,45.204502969779604,-0.0010941398910249691,23556,-33315.08311553492,-1.414292881454191,0.9814475929718052,0.9907091206138025,-33314.956247496666,-1.4142874956485254,-0.12686803825636161,T/NK cells,il6_jak_stat3,powerlaw,ctrl,tierAmg_p95
SPLN44,6.999999999999999,-0.0017011416232724256,31806,-44681.90669821495,-1.4048263440298985,0.9839717416886291,0.9720972231719054,-44681.40961646683,-1.4048107154771687,-0.4970817481225822,T/NK cells,il6_jak_stat3,powerlaw,ctrl,tierAmg_p95
SPLN07,40.868941774896264,-0.00940092979085992,26705,-37889.58489594351,-1.4188198800203524,0.9999116225190673,0.9997627086078626,-37892.75352936465,-1.4189385332096855,3.1686334211408393,T/NK cells,il6_jak_stat3,powerlaw,naive,tierAmg_p95
SPLN14,6.999999999999999,-0.006233229922393056,37193,-52767.57388989761,-1.4187501381952952,0.9999611468447347,0.9996232190034046,-52774.58086568666,-1.4189385332101916,7.0069757890451,T/NK cells,il6_jak_stat3,powerlaw,naive,tierAmg_p95
SPLN21,31.763081427768892,-0.010703796366264147,25227,-35795.32392979873,-1.4189290811352413,0.9998854287433496,0.999981092651072,-35795.56237727907,-1.4189385332096196,0.23844748034025542,T/NK cells,il6_jak_stat3,powerlaw,naive,tierAmg_p95
SPLN24,35.13265199376635,-0.01665603297855302,69478,-98602.10556978392,-1.4191845702205579,0.9997225765654173,1.0004919116785087,-98585.01141052708,-1.4189385332123416,-17.09415925684152,T/NK cells,il6_jak_stat3,powerlaw,naive,tierAmg_p95
SPLN30,49.99999999999999,-0.009025809435813017,36065,-51169.72905919487,-1.4188196051350304,0.9999185347640284,0.999762157628491,-51174.018200223465,-1.4189385332101334,4.289141028595623,T/NK cells,il6_jak_stat3,powerlaw,naive,tierAmg_p95
SPLN43,31.763081427768892,-0.011969819456894553,23556,-33427.96747416096,-1.4190850515435967,0.9998567234221694,1.0002929901192836,-33424.51608828409,-1.418938533209547,-3.451385876876884,T/NK cells,il6_jak_stat3,powerlaw,naive,tierAmg_p95
SPLN44,6.999999999999999,-0.009270760448202716,31806,-45127.62519943467,-1.418840005012723,0.9999140530007121,0.9998029552371699,-45130.75898727479,-1.4189385332099225,3.133787840124569,T/NK cells,il6_jak_stat3,powerlaw,naive,tierAmg_p95
SPLN07,36.94920399670096,0.0050536376650417965,26705,-37692.99436399506,-1.411458317318669,0.9819937010438594,0.9851462695912134,-37691.471849542315,-1.4114013049819254,-1.522514452743053,T/NK cells,il6_jak_stat3,step,ctrl,tierAmg_p95
SPLN14,8.563960425689007,0.0026384345102668377,37193,-52542.383373378434,-1.4126954903712643,0.9819971981930864,0.9875764437743242,-52542.049597263525,-1.4126865162063702,-0.3337761149086873,T/NK cells,il6_jak_stat3,step,ctrl,tierAmg_p95
SPLN21,36.94920399670096,0.003951727754605494,25227,-35599.648161631456,-1.411172480343737,0.9820553426400487,0.9845849642653898,-35599.4644865311,-1.4111651994502359,-0.18367510035750456,T/NK cells,il6_jak_stat3,step,ctrl,tierAmg_p95
SPLN24,38.85968176362148,0.0053054533559577415,69478,-98250.5792933252,-1.4141250366061946,0.98271481678722,0.9903904158988027,-98247.99154706343,-1.4140877910570746,-2.5877462617645506,T/NK cells,il6_jak_stat3,step,ctrl,tierAmg_p95
SPLN30,36.94920399670096,0.003998276134878339,36065,-51225.384171891434,-1.4203627941741699,0.9790739511477378,1.0025717054271217,-51225.167666504094,-1.4203567909747428,-0.21650538733956637,T/NK cells,il6_jak_stat3,step,ctrl,tierAmg_p95
SPLN43,36.94920399670096,0.00280938190532031,23556,-33314.348916404866,-1.414261713211278,0.9814411745183028,0.990647873175649,-33314.956247496666,-1.4142874956485254,0.6073310918000061,T/NK cells,il6_jak_stat3,step,ctrl,tierAmg_p95
SPLN44,36.94920399670096,0.003117953882113256,31806,-44680.904829846324,-1.4047948446785614,0.9839652487223672,0.9720353053428897,-44681.40961646683,-1.4048107154771687,0.5047866205059108,T/NK cells,il6_jak_stat3,step,ctrl,tierAmg_p95
SPLN07,23.47241150476913,-0.008527062837899356,26705,-37890.106808638295,-1.4188394236524358,0.9999272891993585,0.999801790888619,-37892.75352936465,-1.4189385332096855,2.646720726355852,T/NK cells,il6_jak_stat3,step,naive,tierAmg_p95
SPLN14,20.177866835741543,-0.005722975017747907,37193,-52769.549331469905,-1.4188032514577986,0.9999672475569462,0.9997294413802162,-52774.58086568666,-1.4189385332101916,5.031534216752334,T/NK cells,il6_jak_stat3,step,naive,tierAmg_p95
SPLN21,23.47241150476913,-0.010264054265534735,25227,-35796.6743036048,-1.4189826100449836,0.9998946491900341,1.0000881413370886,-35795.56237727907,-1.4189385332096196,-1.1119263257278362,T/NK cells,il6_jak_stat3,step,naive,tierAmg_p95
SPLN24,25.962470509255517,-0.014769015085339066,69478,-98599.286188377,-1.419143990736305,0.999781876193409,1.0004108119543822,-98585.01141052708,-1.4189385332123416,-14.274777849917882,T/NK cells,il6_jak_stat3,step,naive,tierAmg_p95
SPLN30,23.47241150476913,-0.009124711259810958,36065,-51172.08705859451,-1.418884987067642,0.9999167396444251,0.9998929127438764,-51174.018200223465,-1.4189385332101334,1.9311416289565386,T/NK cells,il6_jak_stat3,step,naive,tierAmg_p95
SPLN43,23.47241150476913,-0.010589346448776606,23556,-33426.574855309496,-1.41902593204744,0.9998878657417878,1.000174775510284,-33424.51608828409,-1.418938533209547,-2.0587670254099066,T/NK cells,il6_jak_stat3,step,naive,tierAmg_p95
SPLN44,6.999999999999999,-0.008284471028300542,31806,-45131.129813988715,-1.4189501922275267,0.9999313675397813,1.0000233152596198,-45130.75898727479,-1.4189385332099225,-0.3708267139227246,T/NK cells,il6_jak_stat3,step,naive,tierAmg_p95
SPLN07,,,26705,-37692.42449428849,-1.4114369778801157,,0.985104313970106,-37691.471849542315,-1.4114013049819254,-0.9526447461757925,T/NK cells,il6_jak_stat3,spline,ctrl,tierAmg_p95
SPLN14,,,37193,-52540.45052048755,-1.4126435221812585,,0.9874743353813912,-52542.049597263525,-1.4126865162063702,1.5990767759722075,T/NK cells,il6_jak_stat3,spline,ctrl,tierAmg_p95
SPLN21,,,25227,-35599.979892940304,-1.4111856301954375,,0.9846107461713297,-35599.4644865311,-1.4111651994502359,-0.5154064092057524,T/NK cells,il6_jak_stat3,spline,ctrl,tierAmg_p95
SPLN24,,,69478,-98279.52695762648,-1.4145416816492484,,0.991209552329845,-98247.99154706342,-1.4140877910570744,-31.53541056306858,T/NK cells,il6_jak_stat3,spline,ctrl,tierAmg_p95
SPLN30,,,36065,-51225.014283724995,-1.4203525380209343,,1.0025512358956867,-51225.167666504094,-1.4203567909747428,0.15338277909904718,T/NK cells,il6_jak_stat3,spline,ctrl,tierAmg_p95
SPLN43,,,23556,-33316.46471004097,-1.414351532944514,,0.9908238782293737,-33314.95624749666,-1.4142874956485252,-1.5084625443123514,T/NK cells,il6_jak_stat3,spline,ctrl,tierAmg_p95
SPLN44,,,31806,-44681.34351979553,-1.4048086373575908,,0.9720626634207272,-44681.40961646683,-1.4048107154771687,0.06609667129669106,T/NK cells,il6_jak_stat3,spline,ctrl,tierAmg_p95
SPLN07,,,26705,-37891.145485478744,-1.4188783181231508,,0.9998795770881411,-37892.75352936465,-1.4189385332096855,1.608043885906227,T/NK cells,il6_jak_stat3,spline,naive,tierAmg_p95
SPLN14,,,37193,-52765.847913423204,-1.4187037322459388,,0.9995304182777507,-52774.58086568666,-1.4189385332101916,8.732952263453626,T/NK cells,il6_jak_stat3,spline,naive,tierAmg_p95
SPLN21,,,25227,-35795.843911744385,-1.4189496932550199,,1.000022307303796,-35795.56237727907,-1.4189385332096196,-0.28153446531359805,T/NK cells,il6_jak_stat3,spline,naive,tierAmg_p95
SPLN24,,,69478,-98661.65071187596,-1.4200416061469237,,1.0022054881022124,-98585.01141052708,-1.4189385332123416,-76.63930134888506,T/NK cells,il6_jak_stat3,spline,naive,tierAmg_p95
SPLN30,,,36065,-51170.050579053444,-1.418828520145666,,0.9997799914916957,-51174.01820022347,-1.4189385332101336,3.9676211700279964,T/NK cells,il6_jak_stat3,spline,naive,tierAmg_p95
SPLN43,,,23556,-33430.80567712926,-1.4192055390189022,,1.0005338962972845,-33424.51608828409,-1.418938533209547,-6.289588845174876,T/NK cells,il6_jak_stat3,spline,naive,tierAmg_p95
SPLN44,,,31806,-45126.55408410238,-1.4188063284946986,,0.999735611473264,-45130.75898727479,-1.4189385332099225,4.204903172409104,T/NK cells,il6_jak_stat3,spline,naive,tierAmg_p95
SPLN07,6.999999999999999,-0.004427932891135029,26705,-37486.991556905385,-1.4037443009513344,0.9590395742273424,0.9700071522535466,-37487.571896230926,-1.4037660324370316,0.5803393255409901,T/NK cells,interferon_response,exponential,ctrl,tierAmg_p95
SPLN14,6.999999999999999,-0.0026855967130606276,37193,-52129.46732837672,-1.401593507605644,0.9594525379814716,0.9658840494606304,-52131.10048668897,-1.4016374179735158,1.6331583122519078,T/NK cells,interferon_response,exponential,ctrl,tierAmg_p95
SPLN21,6.999999999999999,-0.004828860565515631,25227,-35806.56252717933,-1.4193745799016662,0.9559323944272528,0.9998539525197143,-35806.677207177214,-1.4193791258246011,0.11467999788146699,T/NK cells,interferon_response,exponential,ctrl,tierAmg_p95
SPLN24,6.999999999999999,-0.007673635953228325,69478,-96502.47960138906,-1.388964558585294,0.9732943211384562,0.9412878557976143,-96497.35095384895,-1.3888907417290213,-5.128647540113889,T/NK cells,interferon_response,exponential,ctrl,tierAmg_p95
SPLN30,6.999999999999999,-0.005126606257634086,36065,-51335.88428383875,-1.4234267096586373,0.9525232634545746,1.0074125797729392,-51335.7667884461,-1.423423451780011,-0.11749539265292697,T/NK cells,interferon_response,exponential,ctrl,tierAmg_p95
SPLN43,6.999999999999999,-0.004379389864122324,23556,-33262.2505588873,-1.4120500322163059,0.957548907737975,0.985897518125132,-33262.86439428662,-1.412076090774606,0.6138353993155761,T/NK cells,interferon_response,exponential,ctrl,tierAmg_p95
SPLN44,6.999999999999999,-0.004998211476099625,31806,-44378.274428268734,-1.3952799606448072,0.961498676051345,0.9537526781435447,-44378.34261476604,-1.395282104469787,0.06818649730848847,T/NK cells,interferon_response,exponential,ctrl,tierAmg_p95
SPLN07,19.185852382096297,-0.02751734715090947,26705,-37874.68325026108,-1.4182618704460244,0.9992427956057763,0.9986474043868475,-37892.75352936465,-1.4189385332096855,18.07027910357283,T/NK cells,interferon_response,exponential,naive,tierAmg_p95
SPLN14,30.20149733539872,-0.0261746302613537,37193,-52746.00965702147,-1.418170345415037,0.9993148887306815,0.998464430179877,-52774.58086568664,-1.4189385332101911,28.571208665176528,T/NK cells,interferon_response,exponential,naive,tierAmg_p95
SPLN21,21.2211739115045,-0.030348729062477722,25227,-35796.57206183711,-1.4189785571743414,0.9990789546442923,1.0000795631831718,-35795.56237727908,-1.4189385332096198,-1.0096845580337686,T/NK cells,interferon_response,exponential,naive,tierAmg_p95
SPLN24,18.24260882600192,-0.027876177354672155,69478,-98552.55542676954,-1.4184713927684955,0.9992229187360908,0.9990661403910046,-98585.01141052708,-1.4189385332123416,32.45598375753616,T/NK cells,interferon_response,exponential,naive,tierAmg_p95
SPLN30,19.185852382096297,-0.02996779946532415,36065,-51167.52803606889,-1.418758575795616,0.9991019309952061,0.9996400124717124,-51174.018200223465,-1.4189385332101334,6.4901641545729944,T/NK cells,interferon_response,exponential,naive,tierAmg_p95
SPLN43,22.318425721029357,-0.030786036020997946,23556,-33429.54485297141,-1.4191520144749283,0.9990522199861138,1.0004261267003836,-33424.51608828409,-1.418938533209547,-5.028764687325747,T/NK cells,interferon_response,exponential,naive,tierAmg_p95
SPLN44,22.318425721029357,-0.027981749859578513,31806,-45113.386937055395,-1.4183923453768281,0.999217021674796,0.9989081687028815,-45130.7589872748,-1.4189385332099227,17.372050219404628,T/NK cells,interferon_response,exponential,naive,tierAmg_p95
SPLN07,7.742591489922676,-0.004573591668997986,26705,-37486.99445247963,-1.403744409379503,0.9590381815169922,0.970007344514059,-37487.571896230926,-1.4037660324370316,0.5774437512955046,T/NK cells,interferon_response,gaussian,ctrl,tierAmg_p95
SPLN14,9.472463873139185,-0.0027924403231850154,37193,-52129.38820319751,-1.4015913801843762,0.959451998143482,0.965879963025209,-52131.10048668897,-1.4016374179735158,1.7122834914625855,T/NK cells,interferon_response,gaussian,ctrl,tierAmg_p95
SPLN21,6.999999999999999,-0.004941298044250066,25227,-35806.649668163416,-1.4193780341762166,0.9559310658987775,0.9998604966332779,-35806.677207177214,-1.4193791258246011,0.027539013797650114,T/NK cells,interferon_response,gaussian,ctrl,tierAmg_p95
SPLN24,8.563960425689007,-0.007945906741774441,69478,-96502.80225846224,-1.3889692026031584,0.9732901212820496,0.9412970360531302,-96497.35095384895,-1.3888907417290213,-5.45130461329245,T/NK cells,interferon_response,gaussian,ctrl,tierAmg_p95
SPLN30,9.006764443646388,-0.005360775129987246,36065,-51335.98227813096,-1.4234294268163306,0.9525209191416656,1.00741762203232,-51335.7667884461,-1.423423451780011,-0.2154896848660428,T/NK cells,interferon_response,gaussian,ctrl,tierAmg_p95
SPLN43,9.006764443646388,-0.004511500980534935,23556,-33262.209937754604,-1.4120483077667942,0.9575477870676536,0.9858941821719108,-33262.86439428662,-1.412076090774606,0.6544565320145921,T/NK cells,interferon_response,gaussian,ctrl,tierAmg_p95
SPLN44,9.006764443646388,-0.005172625739156038,31806,-44378.29712239073,-1.3952806741618162,0.9614969894271151,0.9537540642392606,-44378.34261476604,-1.395282104469787,0.04549237531318795,T/NK cells,interferon_response,gaussian,ctrl,tierAmg_p95
SPLN07,14.911122358641625,-0.02757261810030862,26705,-37873.77340427483,-1.4182278001975221,0.9992397507310945,0.9985793166294658,-37892.75352936465,-1.4189385332096855,18.98012508982356,T/NK cells,interferon_response,gaussian,naive,tierAmg_p95
SPLN14,17.345738419684505,-0.026367694157424362,37193,-52746.0978717845,-1.418172717225943,0.9993047447048207,0.998469179294965,-52774.58086568664,-1.4189385332101911,28.48299390214379,T/NK cells,interferon_response,gaussian,naive,tierAmg_p95
